# Category: Detective & Mystery

"#","question","optionA","optionB","optionC","optionD","answer","level","subject","hint","explanation","status"
"92","The code word ELBAT is written backwards. What is the real word?","TABL","TBLE","TABLE","UBCMF","C. TABLE","hard","Code-Breaking","Read it from right to left.","ELBAT reversed spells TABLE.","published"
"93","A picnic basket sits on the desk at the garden room beside two teacups: one empty, one full and cold. Only one chair is pulled out. What does the second teacup suggest?","Two people shared the room","The tea was freshly made","The room was empty","The visitor left in a hurry","A. Two people shared the room","easy","Crime Scene","Compare each detail against the timeline.","Two people shared the room.","published"
"94","Decode the Caesar cipher: IJQUV (each letter was shifted forward by 2). What is the word?","JKRVW","GHOST","TSOHG","HIPTU","B. GHOST","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells GHOST.","published"
"95","The silver locket vanished from the manor kitchen. Footprints in the flowerbed match Ivy's boots, Hugo was on the ferry with a ticket stub, and Felix has flour on both hands from the bake sale. Who took it?","","","","","Ivy","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Ivy's boots.","published"
"96","The silver locket vanished from the harbor cafe. Footprints in the flowerbed match Hugo's boots, Nora was on the ferry with a ticket stub, and Pearl has flour on both hands from the bake sale. Who took it?","","","","","Hugo","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Hugo's boots.","published"
"97","The garden trophy vanished from the library annex. Footprints in the flowerbed match Oscar's boots, Nora was on the ferry with a ticket stub, and Pearl has flour on both hands from the bake sale. Who took it?","","","","","Oscar","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Oscar's boots.","published"
"98","Decode the Caesar cipher: GMPXFS (each letter was shifted forward by 1). What is the word?","REWOLF","FLOWER","TRAIN","HNQYGT","B. FLOWER","easy","Code-Breaking","Shift each letter BACK by 1.","Shifting each letter back 1 spells FLOWER.","published"
"99","The code word ELDNAC is written backwards. What is the real word?","DBOEMF","CANDLE","CANDL","CNDLE","B. CANDLE","hard","Code-Breaking","Read it from right to left.","ELDNAC reversed spells CANDLE.","published"
"100","A detective studies the tea shop: a tipped teacup, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The mud tracks show the visit began in dry weather","The mud proves rain during the visit","The umbrella proves heavy rain","The tipped object proves a struggle","A. The mud tracks show the visit began in dry weather","easy","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"101","At the harbor cafe, the silver locket vanished. Ruby insists they never left the reading room, Nora claims they were watering plants, and Oscar says they were baking bread. The flowerbeds are bone dry, the kitchen still smells of fresh bread, and the librarian remembers exactly who sat reading all evening. Only one of them lied about being elsewhere — who took the silver locket?","Nora","an outside thief","Ruby","Oscar","A. Nora","hard","Who Did It?","Check each alibi against the evidence.","Nora's alibi matched the physical evidence; the others' stories failed.","published"
"102","A detective studies the garden room: a tipped cardboard box, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The mud proves rain during the visit","The mud tracks show the visit began in dry weather","The tipped object proves a struggle","The umbrella proves heavy rain","B. The mud tracks show the visit began in dry weather","easy","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"103","A board game sits on the desk at the attic loft beside two teacups: one empty, one full and cold. Only one chair is pulled out. What does the second teacup suggest?","The tea was freshly made","Two people shared the room","The visitor left in a hurry","The room was empty","B. Two people shared the room","medium","Crime Scene","Compare each detail against the timeline.","Two people shared the room.","published"
"104","the tea shop shows a strange scene: a half-eaten biscuit tin, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","With a spare key","Through the open window","By picking the lock","Down the chimney","B. Through the open window","easy","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"105","A detective studies the study: a tipped potted fern, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The mud proves rain during the visit","The umbrella proves heavy rain","The mud tracks show the visit began in dry weather","The tipped object proves a struggle","C. The mud tracks show the visit began in dry weather","medium","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"106","The rare stamp vanished from the school fete. Footprints in the flowerbed match Silas's boots, Hugo was on the ferry with a ticket stub, and Ivy has flour on both hands from the bake sale. Who took it?","","","","","Silas","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Silas's boots.","published"
"107","Decode the Caesar cipher: CSFBE (each letter was shifted forward by 1). What is the word?","DAERB","BREAD","TRAIN","DTGCF","B. BREAD","easy","Code-Breaking","Shift each letter BACK by 1.","Shifting each letter back 1 spells BREAD.","published"
"108","A detective studies the garden room: a tipped picnic basket, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The mud proves rain during the visit","The umbrella proves heavy rain","The mud tracks show the visit began in dry weather","The tipped object proves a struggle","C. The mud tracks show the visit began in dry weather","medium","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"109","Decode the Caesar cipher: NGOQP (each letter was shifted forward by 2). What is the word?","LEMON","MFNPO","NOMEL","OHPRQ","A. LEMON","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells LEMON.","published"
"110","Decode the Caesar cipher: HVJUBS (each letter was shifted forward by 1). What is the word?","GUITAR","IWKVCT","RATIUG","TRAIN","A. GUITAR","easy","Code-Breaking","Shift each letter BACK by 1.","Shifting each letter back 1 spells GUITAR.","published"
"111","The golden pocket watch went missing from the village fair. Ivy was seen jogging past the pond at noon, Felix signed the guest book at the bakery at noon, and Oscar claims to have been asleep all day. The bakery receipt proves Felix's alibi, and Ivy's muddy shoes match the pond path. Who took the watch?","","","","","Felix","expert","Who Did It?","Follow the receipts and the mud.","Felix had the bakery receipt, so Ivy's muddy alibi is the lie that hides the theft.","published"
"112","Decode the Caesar cipher: NBSLFU (each letter was shifted forward by 1). What is the word?","MARKET","OCTMGV","TEKRAM","TRAIN","A. MARKET","easy","Code-Breaking","Shift each letter BACK by 1.","Shifting each letter back 1 spells MARKET.","published"
"113","A biscuit tin sits on the desk at the scout hut beside two teacups: one empty, one full and cold. Only one chair is pulled out. What does the second teacup suggest?","The tea was freshly made","Two people shared the room","The visitor left in a hurry","The room was empty","B. Two people shared the room","medium","Crime Scene","Compare each detail against the timeline.","Two people shared the room.","published"
"114","At the library annex, the prize-winning pie vanished. Ruby claims they were watering plants, Oscar says they were baking bread, and Nora insists they never left the reading room. The flowerbeds are bone dry, the kitchen still smells of fresh bread, and the librarian remembers exactly who sat reading all evening. Only one of them lied about being elsewhere — who took the prize-winning pie?","Oscar","Nora","Ruby","an outside thief","C. Ruby","medium","Who Did It?","Check each alibi against the evidence.","Ruby's alibi matched the physical evidence; the others' stories failed.","published"
"115","Decode the Caesar cipher: IWKVCT (each letter was shifted forward by 2). What is the word?","RATIUG","HVJUBS","GUITAR","JXLWDU","C. GUITAR","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells GUITAR.","published"
"116","the attic loft shows a strange scene: a half-eaten biscuit tin, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","Down the chimney","Through the open window","By picking the lock","With a spare key","B. Through the open window","hard","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"117","At the tea shop, the detective finds a cold potted fern, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The entries stopped when the power failed","The desk was used at night","The fan was very old","The diary was borrowed","A. The entries stopped when the power failed","easy","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"118","A1Z26 code: 3-1-2 (A=1, B=2 ... Z=26). Decode the word.","CAB","DAB","BAD","FED","A. CAB","medium","Code-Breaking","Convert each number to its alphabet letter.","3-1-2 spells CAB.","published"
"119","A detective studies the scout hut: a tipped biscuit tin, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The umbrella proves heavy rain","The mud proves rain during the visit","The tipped object proves a struggle","The mud tracks show the visit began in dry weather","D. The mud tracks show the visit began in dry weather","hard","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"120","Decode the Caesar cipher: OWUKE (each letter was shifted forward by 2). What is the word?","PXVLF","NVTJD","MUSIC","CISUM","C. MUSIC","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells MUSIC.","published"
"121","At the harbor cafe, the prize-winning pie vanished. Hugo says they were baking bread, Nora insists they never left the reading room, and Pearl claims they were watering plants. The flowerbeds are bone dry, the kitchen still smells of fresh bread, and the librarian remembers exactly who sat reading all evening. Only one of them lied about being elsewhere — who took the prize-winning pie?","Pearl","Nora","Hugo","an outside thief","A. Pearl","medium","Who Did It?","Check each alibi against the evidence.","Pearl's alibi matched the physical evidence; the others' stories failed.","published"
"122","Decode the Caesar cipher: MJHIU (each letter was shifted forward by 1). What is the word?","NKIJV","LIGHT","THGIL","TRAIN","B. LIGHT","easy","Code-Breaking","Shift each letter BACK by 1.","Shifting each letter back 1 spells LIGHT.","published"
"123","The antique violin vanished from the harbor cafe. Footprints in the flowerbed match Felix's boots, Ivy was on the ferry with a ticket stub, and Nora has flour on both hands from the bake sale. Who took it?","","","","","Felix","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Felix's boots.","published"
"124","Decode the Caesar cipher: NKIJV (each letter was shifted forward by 2). What is the word?","OLJKW","LIGHT","THGIL","MJHIU","B. LIGHT","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells LIGHT.","published"
"125","Decode the Caesar cipher: JKRVW (each letter was shifted forward by 3). What is the word?","GHOST","KLSWX","IJQUV","TSOHG","A. GHOST","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells GHOST.","published"
"126","Decode the Caesar cipher: CSVTI (each letter was shifted forward by 1). What is the word?","BRUSH","TRAIN","HSURB","DTWUJ","A. BRUSH","easy","Code-Breaking","Shift each letter BACK by 1.","Shifting each letter back 1 spells BRUSH.","published"
"127","A1Z26 code: 1-3-9-4 (A=1, B=2 ... Z=26). Decode the word.","FEED","ACID","DEAF","BEEF","B. ACID","medium","Code-Breaking","Convert each number to its alphabet letter.","1-3-9-4 spells ACID.","published"
"128","A detective studies the attic loft: a tipped biscuit tin, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The umbrella proves heavy rain","The mud proves rain during the visit","The mud tracks show the visit began in dry weather","The tipped object proves a struggle","C. The mud tracks show the visit began in dry weather","hard","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"129","Decode the Caesar cipher: EJCKT (each letter was shifted forward by 2). What is the word?","CHAIR","DIBJS","FKDLU","RIAHC","A. CHAIR","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells CHAIR.","published"
"130","The recipe book vanished from the school fete. Footprints in the flowerbed match Hugo's boots, Pearl was on the ferry with a ticket stub, and Felix has flour on both hands from the bake sale. Who took it?","","","","","Hugo","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Hugo's boots.","published"
"131","The rare stamp went missing from the manor kitchen. Pearl was seen jogging past the pond at noon, Oscar signed the guest book at the bakery at noon, and Ivy claims to have been asleep all day. The bakery receipt proves Oscar's alibi, and Pearl's muddy shoes match the pond path. Who took the stamp?","","","","","Oscar","expert","Who Did It?","Follow the receipts and the mud.","Oscar had the bakery receipt, so Pearl's muddy alibi is the lie that hides the theft.","published"
"132","The golden pocket watch vanished from the school fete. Footprints in the flowerbed match Ivy's boots, Silas was on the ferry with a ticket stub, and Nora has flour on both hands from the bake sale. Who took it?","","","","","Ivy","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Ivy's boots.","published"
"133","the attic loft shows a strange scene: a half-eaten board game, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","Through the open window","Down the chimney","By picking the lock","With a spare key","A. Through the open window","medium","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"134","The prize-winning pie vanished from the village fair. Footprints in the flowerbed match Pearl's boots, Ruby was on the ferry with a ticket stub, and Nora has flour on both hands from the bake sale. Who took it?","","","","","Pearl","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Pearl's boots.","published"
"135","Decode the Caesar cipher: FLUFOH (each letter was shifted forward by 3). What is the word?","ELCRIC","EKTENG","CIRCLE","GMVGPI","C. CIRCLE","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells CIRCLE.","published"
"136","The prize-winning pie vanished from the library annex. Footprints in the flowerbed match Ivy's boots, Ruby was on the ferry with a ticket stub, and Silas has flour on both hands from the bake sale. Who took it?","","","","","Ivy","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Ivy's boots.","published"
"137","At the garden shed, the recipe book vanished. Felix insists they never left the reading room, Nora claims they were watering plants, and Oscar says they were baking bread. The kitchen clock shows the oven was never lit, the flowerbeds are freshly watered, and the librarian remembers exactly who sat reading all evening. Only one of them lied about being elsewhere — who took the recipe book?","an outside thief","Oscar","Felix","Nora","B. Oscar","hard","Who Did It?","Check each alibi against the evidence.","Oscar's alibi matched the physical evidence; the others' stories failed.","published"
"138","The lucky fishing rod went missing from the garden shed. Nora was seen jogging past the pond at noon, Felix signed the guest book at the bakery at noon, and Silas claims to have been asleep all day. The bakery receipt proves Felix's alibi, and Nora's muddy shoes match the pond path. Who took the rod?","","","","","Felix","expert","Who Did It?","Follow the receipts and the mud.","Felix had the bakery receipt, so Nora's muddy alibi is the lie that hides the theft.","published"
"139","Decode the Caesar cipher: DTWUJ (each letter was shifted forward by 2). What is the word?","HSURB","BRUSH","CSVTI","EUXVK","B. BRUSH","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells BRUSH.","published"
"140","At the attic loft, the detective finds a cold potted fern, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The desk was used at night","The fan was very old","The entries stopped when the power failed","The diary was borrowed","C. The entries stopped when the power failed","medium","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"141","The code word DAERB is written backwards. What is the real word?","BREAD","BEAD","BREA","CSFBE","A. BREAD","hard","Code-Breaking","Read it from right to left.","DAERB reversed spells BREAD.","published"
"142","the tea shop shows a strange scene: a half-eaten cardboard box, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","Through the open window","With a spare key","Down the chimney","By picking the lock","A. Through the open window","medium","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"143","The recipe book went missing from the school fete. Nora was seen jogging past the pond at noon, Silas signed the guest book at the bakery at noon, and Ruby claims to have been asleep all day. The bakery receipt proves Silas's alibi, and Nora's muddy shoes match the pond path. Who took the book?","","","","","Silas","expert","Who Did It?","Follow the receipts and the mud.","Silas had the bakery receipt, so Nora's muddy alibi is the lie that hides the theft.","published"
"144","At the garden room, the detective finds a cold picnic basket, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The diary was borrowed","The entries stopped when the power failed","The fan was very old","The desk was used at night","B. The entries stopped when the power failed","medium","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"145","A1Z26 code: 5-7-7-19 (A=1, B=2 ... Z=26). Decode the word.","EGGS","DEAF","BEEF","FEED","A. EGGS","medium","Code-Breaking","Convert each number to its alphabet letter.","5-7-7-19 spells EGGS.","published"
"146","Decode the Caesar cipher: OLJKW (each letter was shifted forward by 3). What is the word?","LIGHT","PMKLX","THGIL","NKIJV","A. LIGHT","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells LIGHT.","published"
"147","At the school fete, the garden trophy vanished. Nora claims they were watering plants, Felix says they were baking bread, and Silas insists they never left the reading room. The flowerbeds are bone dry, the kitchen still smells of fresh bread, and the librarian remembers exactly who sat reading all evening. Only one of them lied about being elsewhere — who took the garden trophy?","Silas","Felix","Nora","an outside thief","C. Nora","medium","Who Did It?","Check each alibi against the evidence.","Nora's alibi matched the physical evidence; the others' stories failed.","published"
"148","A detective studies the garden room: a tipped potted fern, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The mud tracks show the visit began in dry weather","The mud proves rain during the visit","The umbrella proves heavy rain","The tipped object proves a struggle","A. The mud tracks show the visit began in dry weather","medium","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"149","The code word ELIMS is written backwards. What is the real word?","SILE","SMIL","SMILE","TNJMF","C. SMILE","hard","Code-Breaking","Read it from right to left.","ELIMS reversed spells SMILE.","published"
"150","At the attic loft, the detective finds a cold teacup, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The fan was very old","The entries stopped when the power failed","The diary was borrowed","The desk was used at night","B. The entries stopped when the power failed","hard","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"151","the tea shop shows a strange scene: a half-eaten board game, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","Down the chimney","Through the open window","With a spare key","By picking the lock","B. Through the open window","easy","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"152","A picnic basket sits on the desk at the boathouse beside two teacups: one empty, one full and cold. Only one chair is pulled out. What does the second teacup suggest?","The room was empty","Two people shared the room","The tea was freshly made","The visitor left in a hurry","B. Two people shared the room","medium","Crime Scene","Compare each detail against the timeline.","Two people shared the room.","published"
"153","A biscuit tin sits on the desk at the tea shop beside two teacups: one empty, one full and cold. Only one chair is pulled out. What does the second teacup suggest?","The room was empty","Two people shared the room","The visitor left in a hurry","The tea was freshly made","B. Two people shared the room","easy","Crime Scene","Compare each detail against the timeline.","Two people shared the room.","published"
"154","A detective studies the boathouse: a tipped cardboard box, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The mud proves rain during the visit","The tipped object proves a struggle","The mud tracks show the visit began in dry weather","The umbrella proves heavy rain","C. The mud tracks show the visit began in dry weather","medium","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"155","At the village fair, the antique violin vanished. Oscar insists they never left the reading room, Hugo claims they were watering plants, and Nora says they were baking bread. The reading room was closed for repairs all evening, the flowerbeds are freshly watered, and the kitchen still smells of fresh bread. Only one of them lied about being elsewhere — who took the antique violin?","Oscar","Nora","Hugo","an outside thief","A. Oscar","medium","Who Did It?","Check each alibi against the evidence.","Oscar's alibi matched the physical evidence; the others' stories failed.","published"
"156","Decode the Caesar cipher: PDUNHW (each letter was shifted forward by 3). What is the word?","TEKRAM","MARKET","QEVOIX","OCTMGV","B. MARKET","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells MARKET.","published"
"157","the study shows a strange scene: a half-eaten biscuit tin, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","Through the open window","Down the chimney","With a spare key","By picking the lock","A. Through the open window","medium","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"158","Decode the Caesar cipher: SODQW (each letter was shifted forward by 3). What is the word?","TPERX","RNCPV","TNALP","PLANT","D. PLANT","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells PLANT.","published"
"159","At the scout hut, the detective finds a cold board game, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The entries stopped when the power failed","The diary was borrowed","The fan was very old","The desk was used at night","A. The entries stopped when the power failed","medium","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"160","Decode the Caesar cipher: FORXG (each letter was shifted forward by 3). What is the word?","DUOLC","GPSYH","CLOUD","ENQWF","C. CLOUD","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells CLOUD.","published"
"161","A detective studies the garden room: a tipped board game, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The umbrella proves heavy rain","The tipped object proves a struggle","The mud proves rain during the visit","The mud tracks show the visit began in dry weather","D. The mud tracks show the visit began in dry weather","hard","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"162","The code word NOMEL is written backwards. What is the real word?","LMON","MFNPO","LEMO","LEMON","D. LEMON","hard","Code-Breaking","Read it from right to left.","NOMEL reversed spells LEMON.","published"
"163","The garden trophy vanished from the manor kitchen. Footprints in the flowerbed match Pearl's boots, Hugo was on the ferry with a ticket stub, and Ivy has flour on both hands from the bake sale. Who took it?","","","","","Pearl","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Pearl's boots.","published"
"164","The code word EGNARO is written backwards. What is the real word?","ORANGE","OANGE","ORANG","PSBOHF","A. ORANGE","hard","Code-Breaking","Read it from right to left.","EGNARO reversed spells ORANGE.","published"
"165","A detective studies the tea shop: a tipped potted fern, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The mud proves rain during the visit","The tipped object proves a struggle","The mud tracks show the visit began in dry weather","The umbrella proves heavy rain","C. The mud tracks show the visit began in dry weather","hard","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"166","The lucky fishing rod went missing from the library annex. Pearl was seen jogging past the pond at noon, Felix signed the guest book at the bakery at noon, and Silas claims to have been asleep all day. The bakery receipt proves Felix's alibi, and Pearl's muddy shoes match the pond path. Who took the rod?","","","","","Felix","expert","Who Did It?","Follow the receipts and the mud.","Felix had the bakery receipt, so Pearl's muddy alibi is the lie that hides the theft.","published"
"167","A1Z26 code: 6-5-5-4 (A=1, B=2 ... Z=26). Decode the word.","FEED","EGGS","BEEF","DEAF","A. FEED","medium","Code-Breaking","Convert each number to its alphabet letter.","6-5-5-4 spells FEED.","published"
"168","The code word THGIL is written backwards. What is the real word?","LIGH","LGHT","MJHIU","LIGHT","D. LIGHT","hard","Code-Breaking","Read it from right to left.","THGIL reversed spells LIGHT.","published"
"169","At the attic loft, the detective finds a cold cardboard box, a stopped desk fan, and a diary whose last entry is at 3 PM. The power was cut at 2 PM. What does the diary's final entry time prove?","The entries stopped when the power failed","The desk was used at night","The fan was very old","The diary was borrowed","A. The entries stopped when the power failed","hard","Crime Scene","Compare each detail against the timeline.","The entries stopped when the power failed.","published"
"170","A biscuit tin sits on the desk at the attic loft beside two teacups: one empty, one full and cold. Only one chair is pulled out. What does the second teacup suggest?","The tea was freshly made","Two people shared the room","The room was empty","The visitor left in a hurry","B. Two people shared the room","medium","Crime Scene","Compare each detail against the timeline.","Two people shared the room.","published"
"171","the scout hut shows a strange scene: a half-eaten teacup, an open window, and swaying curtains. There is no broken glass and no forced lock. How did the visitor get in?","Through the open window","Down the chimney","By picking the lock","With a spare key","A. Through the open window","easy","Crime Scene","Compare each detail against the timeline.","Through the open window.","published"
"172","Decode the Caesar cipher: MFNPO (each letter was shifted forward by 1). What is the word?","LEMON","TRAIN","NGOQP","NOMEL","A. LEMON","easy","Code-Breaking","Shift each letter BACK by 1.","Shifting each letter back 1 spells LEMON.","published"
"173","At the garden shed, the silver locket vanished. Oscar insists they never left the reading room, Ivy claims they were watering plants, and Felix says they were baking bread. The reading room was closed for repairs all evening, the flowerbeds are freshly watered, and the kitchen still smells of fresh bread. Only one of them lied about being elsewhere — who took the silver locket?","an outside thief","Felix","Oscar","Ivy","C. Oscar","hard","Who Did It?","Check each alibi against the evidence.","Oscar's alibi matched the physical evidence; the others' stories failed.","published"
"174","A1Z26 code: 8-5-1-4 (A=1, B=2 ... Z=26). Decode the word.","FEED","HEAD","BEEF","DEAF","B. HEAD","medium","Code-Breaking","Convert each number to its alphabet letter.","8-5-1-4 spells HEAD.","published"
"175","Decode the Caesar cipher: UWICT (each letter was shifted forward by 2). What is the word?","TVHBS","VXJDU","SUGAR","RAGUS","C. SUGAR","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells SUGAR.","published"
"176","The lucky fishing rod vanished from the village fair. Footprints in the flowerbed match Oscar's boots, Ivy was on the ferry with a ticket stub, and Felix has flour on both hands from the bake sale. Who took it?","","","","","Oscar","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Oscar's boots.","published"
"177","A1Z26 code: 2-5-1-4 (A=1, B=2 ... Z=26). Decode the word.","BEEF","BEAD","DEAF","FEED","B. BEAD","medium","Code-Breaking","Convert each number to its alphabet letter.","2-5-1-4 spells BEAD.","published"
"178","A potted fern sits on the desk at the attic loft beside two teacups: one empty, one full and cold. Only one chair is pulled out. What does the second teacup suggest?","The visitor left in a hurry","Two people shared the room","The room was empty","The tea was freshly made","B. Two people shared the room","medium","Crime Scene","Compare each detail against the timeline.","Two people shared the room.","published"
"179","The garden trophy went missing from the harbor cafe. Oscar was seen jogging past the pond at noon, Hugo signed the guest book at the bakery at noon, and Ruby claims to have been asleep all day. The bakery receipt proves Hugo's alibi, and Oscar's muddy shoes match the pond path. Who took the trophy?","","","","","Hugo","expert","Who Did It?","Follow the receipts and the mud.","Hugo had the bakery receipt, so Oscar's muddy alibi is the lie that hides the theft.","published"
"180","The recipe book vanished from the library annex. Footprints in the flowerbed match Ivy's boots, Felix was on the ferry with a ticket stub, and Pearl has flour on both hands from the bake sale. Who took it?","","","","","Ivy","expert","Who Did It?","Whose story puts them right at the flowerbed?","The bootprints in the flowerbed match Ivy's boots.","published"
"181","Decode the Caesar cipher: ZLQWHU (each letter was shifted forward by 3). What is the word?","AMRXIV","YKPVGT","WINTER","RETNIW","C. WINTER","hard","Code-Breaking","Shift each letter BACK by 3.","Shifting each letter back 3 spells WINTER.","published"
"182","Decode the Caesar cipher: VCDNG (each letter was shifted forward by 2). What is the word?","WDEOH","ELBAT","TABLE","UBCMF","C. TABLE","medium","Code-Breaking","Shift each letter BACK by 2.","Shifting each letter back 2 spells TABLE.","published"
"183","At the manor kitchen, the lucky fishing rod vanished. Nora claims they were watering plants, Felix says they were baking bread, and Oscar insists they never left the reading room. The reading room was closed for repairs all evening, the flowerbeds are freshly watered, and the kitchen still smells of fresh bread. Only one of them lied about being elsewhere — who took the lucky fishing rod?","Felix","Oscar","Nora","an outside thief","B. Oscar","medium","Who Did It?","Check each alibi against the evidence.","Oscar's alibi matched the physical evidence; the others' stories failed.","published"
"184","The code word ELCRIC is written backwards. What is the real word?","CRCLE","CIRCLE","DJSDMF","CIRCL","B. CIRCLE","hard","Code-Breaking","Read it from right to left.","ELCRIC reversed spells CIRCLE.","published"
"185","A detective studies the tea shop: a tipped board game, a wet umbrella by the door, and mud tracks leading OUT. Whoever left arrived before the rain started. Which detail proves the visit began in dry weather?","The umbrella proves heavy rain","The mud proves rain during the visit","The tipped object proves a struggle","The mud tracks show the visit began in dry weather","D. The mud tracks show the visit began in dry weather","hard","Crime Scene","Compare each detail against the timeline.","The mud tracks show the visit began in dry weather.","published"
"186","The prize-winning pie went missing from the harbor cafe. Oscar was seen jogging past the pond at noon, Nora signed the guest book at the bakery at noon, and Ivy claims to have been asleep all day. The bakery receipt proves Nora's alibi, and Oscar's muddy shoes match the pond path. Who took the pie?","","","","","Nora","expert","Who Did It?","Follow the receipts and the mud.","Nora had the bakery receipt, so Oscar's muddy alibi is the lie that hides the theft.","published"
