# Category: Logic & Deduction
"#","question","optionA","optionB","optionC","optionD","answer","level","subject","hint","explanation","status"
"106","Felix is shorter than David.  David is shorter than Ben.  Ben is shorter than Elena. Who is the tallest?","David","Elena","Ben","Felix","B. Elena","easy","Logic Puzzles","Line the comparisons up in a chain.","Ordering from shorter to greatest: Felix < David < Ben < Elena. So Elena is the tallest.","published"
"107","Isla says: Jonas always lies. Jonas says: Isla always lies. Exactly one of them is a liar by nature. Who tells the truth?","Jonas","Both tell the truth","Isla","Both lie","C. Isla","hard","Logic Puzzles","Assume one lies and test both cases.","They contradict each other, so exactly one lies — and it must be Jonas, making Isla the truth-teller.","published"
"108","Jonas says: Grace always lies. Grace says: Jonas always lies. Exactly one of them is a liar by nature. Who tells the truth?","Grace","Both lie","Both tell the truth","Jonas","D. Jonas","hard","Logic Puzzles","Assume one lies and test both cases.","They contradict each other, so exactly one lies — and it must be Grace, making Jonas the truth-teller.","published"
"109","Isla is slower than Clara.  Clara is slower than Henry.  Henry is slower than David. Who is the fastest?","David","Clara","Isla","Henry","A. David","medium","Logic Puzzles","Line the comparisons up in a chain.","Ordering from slower to greatest: Isla < Clara < Henry < David. So David is the fastest.","published"
"110","Felix does not live in the green house or the blue house. Henry lives in the blue house. Where does Felix live?","the green house","the red house","the blue house","Next to Henry","B. the red house","medium","Logic Puzzles","Eliminate the impossible houses.","Felix cannot live in the green house or the blue house, so Felix lives in the red house.","published"
"111","Elena is younger than Grace. Felix is younger than Elena. Clara is between Elena and Grace in age. Who is the oldest?","Grace","Clara","Felix","Elena","A. Grace","hard","Logic Puzzles","Sketch the order, then slot in the middle one.","From the clues: Felix < Elena < Clara < Grace (with Clara in the middle). So Grace is oldest.","published"
"112","Isla says: Clara always lies. Clara says: Isla always lies. Exactly one of them is a liar by nature. Who tells the truth?","Both lie","Isla","Clara","Both tell the truth","B. Isla","hard","Logic Puzzles","Assume one lies and test both cases.","They contradict each other, so exactly one lies — and it must be Clara, making Isla the truth-teller.","published"
"113","Felix says: Grace always lies. Grace says: Felix always lies. Exactly one of them is a liar by nature. Who tells the truth?","Both lie","Both tell the truth","Felix","Grace","C. Felix","hard","Logic Puzzles","Assume one lies and test both cases.","They contradict each other, so exactly one lies — and it must be Grace, making Felix the truth-teller.","published"
"114","David is slower than Jonas. Felix is slower than David. Ben is between David and Jonas in speed. Who is the fastest?","David","Ben","Felix","Jonas","D. Jonas","hard","Logic Puzzles","Sketch the order, then slot in the middle one.","From the clues: Felix < David < Ben < Jonas (with Ben in the middle). So Jonas is fastest.","published"
"115","Jonas is shorter than Anna. Elena is shorter than Jonas. Isla is between Jonas and Anna in height. Who is the tallest?","Anna","Isla","Jonas","Elena","A. Anna","hard","Logic Puzzles","Sketch the order, then slot in the middle one.","From the clues: Elena < Jonas < Isla < Anna (with Isla in the middle). So Anna is tallest.","published"
"116","Isla does not live in the green house or the red house. Felix lives in the red house. Where does Isla live?","the red house","the green house","the blue house","Next to Felix","C. the blue house","medium","Logic Puzzles","Eliminate the impossible houses.","Isla cannot live in the green house or the red house, so Isla lives in the blue house.","published"
"117","Grace is slower than Clara. Isla is slower than Grace. Jonas is between Grace and Clara in speed. Who is the fastest?","Isla","Clara","Jonas","Grace","B. Clara","hard","Logic Puzzles","Sketch the order, then slot in the middle one.","From the clues: Isla < Grace < Jonas < Clara (with Jonas in the middle). So Clara is fastest.","published"
"118","Henry does not live in the green house or the red house. Ben lives in the red house. Where does Henry live?","the blue house","the green house","the red house","Next to Ben","A. the blue house","medium","Logic Puzzles","Eliminate the impossible houses.","Henry cannot live in the green house or the red house, so Henry lives in the blue house.","published"
"119","Isla is slower than Grace. Henry is slower than Isla. David is between Isla and Grace in speed. Who is the fastest?","Henry","David","Grace","Isla","C. Grace","hard","Logic Puzzles","Sketch the order, then slot in the middle one.","From the clues: Henry < Isla < David < Grace (with David in the middle). So Grace is fastest.","published"
"120","Anna is younger than Elena.  Elena is younger than Henry.  Henry is younger than Isla. Who is the oldest?","Isla","Elena","Henry","Anna","A. Isla","easy","Logic Puzzles","Line the comparisons up in a chain.","Ordering from younger to greatest: Anna < Elena < Henry < Isla. So Isla is the oldest.","published"
"121","David does not live in the red house or the green house. Henry lives in the green house. Where does David live?","the red house","the blue house","Next to Henry","the green house","B. the blue house","medium","Logic Puzzles","Eliminate the impossible houses.","David cannot live in the red house or the green house, so David lives in the blue house.","published"
"122","Ben says: Anna always lies. Anna says: Ben always lies. Exactly one of them is a liar by nature. Who tells the truth?","Anna","Both lie","Both tell the truth","Ben","D. Ben","hard","Logic Puzzles","Assume one lies and test both cases.","They contradict each other, so exactly one lies — and it must be Anna, making Ben the truth-teller.","published"
"123","Anna is younger than Jonas.  Jonas is younger than Felix.  Felix is younger than Isla. Who is the oldest?","Felix","Isla","Jonas","Anna","B. Isla","easy","Logic Puzzles","Line the comparisons up in a chain.","Ordering from younger to greatest: Anna < Jonas < Felix < Isla. So Isla is the oldest.","published"
"124","Ben does not live in the green house or the red house. Isla lives in the red house. Where does Ben live?","the green house","Next to Isla","the blue house","the red house","C. the blue house","medium","Logic Puzzles","Eliminate the impossible houses.","Ben cannot live in the green house or the red house, so Ben lives in the blue house.","published"
"125","Isla is slower than Felix.  Felix is slower than Ben.  Ben is slower than Henry. Who is the fastest?","Henry","Felix","Isla","Ben","A. Henry","easy","Logic Puzzles","Line the comparisons up in a chain.","Ordering from slower to greatest: Isla < Felix < Ben < Henry. So Henry is the fastest.","published"
"126","Clara does not live in the green house or the blue house. Felix lives in the blue house. Where does Clara live?","the red house","the blue house","Next to Felix","the green house","A. the red house","medium","Logic Puzzles","Eliminate the impossible houses.","Clara cannot live in the green house or the blue house, so Clara lives in the red house.","published"
"127","Henry does not live in the blue house or the red house. David lives in the red house. Where does Henry live?","the blue house","the green house","the red house","Next to David","B. the green house","medium","Logic Puzzles","Eliminate the impossible houses.","Henry cannot live in the blue house or the red house, so Henry lives in the green house.","published"
"128","Felix is shorter than Clara.  Clara is shorter than Isla.  Isla is shorter than Jonas. Who is the tallest?","Felix","Jonas","Isla","Clara","B. Jonas","easy","Logic Puzzles","Line the comparisons up in a chain.","Ordering from shorter to greatest: Felix < Clara < Isla < Jonas. So Jonas is the tallest.","published"
"129","Clara is slower than David. Anna is slower than Clara. Felix is between Clara and David in speed. Who is the fastest?","David","Felix","Clara","Anna","A. David","hard","Logic Puzzles","Sketch the order, then slot in the middle one.","From the clues: Anna < Clara < Felix < David (with Felix in the middle). So David is fastest.","published"
"130","David says: Grace always lies. Grace says: David always lies. Exactly one of them is a liar by nature. Who tells the truth?","Both tell the truth","David","Grace","Both lie","B. David","hard","Logic Puzzles","Assume one lies and test both cases.","They contradict each other, so exactly one lies — and it must be Grace, making David the truth-teller.","published"
"131","Clara is younger than Grace.  Grace is younger than Henry.  Henry is younger than Ben. Who is the oldest?","Ben","Clara","Grace","Henry","A. Ben","easy","Logic Puzzles","Line the comparisons up in a chain.","Ordering from younger to greatest: Clara < Grace < Henry < Ben. So Ben is the oldest.","published"
"132","Felix does not live in the blue house or the green house. Jonas lives in the green house. Where does Felix live?","the green house","Next to Jonas","the red house","the blue house","C. the red house","medium","Logic Puzzles","Eliminate the impossible houses.","Felix cannot live in the blue house or the green house, so Felix lives in the red house.","published"
"133","Jonas is slower than Grace.  Grace is slower than Henry.  Henry is slower than Elena. Who is the fastest?","Henry","Elena","Jonas","Grace","B. Elena","easy","Logic Puzzles","Line the comparisons up in a chain.","Ordering from slower to greatest: Jonas < Grace < Henry < Elena. So Elena is the fastest.","published"
"134","Clara is younger than David. Felix is younger than Clara. Grace is between Clara and David in age. Who is the oldest?","Grace","Clara","David","Felix","C. David","hard","Logic Puzzles","Sketch the order, then slot in the middle one.","From the clues: Felix < Clara < Grace < David (with Grace in the middle). So David is oldest.","published"
"135","David does not live in the red house or the blue house. Elena lives in the blue house. Where does David live?","the green house","the blue house","the red house","Next to Elena","A. the green house","medium","Logic Puzzles","Eliminate the impossible houses.","David cannot live in the red house or the blue house, so David lives in the green house.","published"
"136","Jonas is slower than David.  David is slower than Isla.  Isla is slower than Grace. Who is the fastest?","Grace","Jonas","Isla","David","A. Grace","easy","Logic Puzzles","Line the comparisons up in a chain.","Ordering from slower to greatest: Jonas < David < Isla < Grace. So Grace is the fastest.","published"
"137","Clara does not live in the red house or the green house. Jonas lives in the green house. Where does Clara live?","Next to Jonas","the blue house","the red house","the green house","B. the blue house","medium","Logic Puzzles","Eliminate the impossible houses.","Clara cannot live in the red house or the green house, so Clara lives in the blue house.","published"
"138","Henry is slower than David.  David is slower than Ben.  Ben is slower than Isla. Who is the fastest?","David","Isla","Ben","Henry","B. Isla","easy","Logic Puzzles","Line the comparisons up in a chain.","Ordering from slower to greatest: Henry < David < Ben < Isla. So Isla is the fastest.","published"
"139","Henry is slower than Felix.  Felix is slower than Anna.  Anna is slower than Grace. Who is the fastest?","Grace","Anna","Henry","Felix","A. Grace","easy","Logic Puzzles","Line the comparisons up in a chain.","Ordering from slower to greatest: Henry < Felix < Anna < Grace. So Grace is the fastest.","published"
"140","Grace says: Jonas always lies. Jonas says: Grace always lies. Exactly one of them is a liar by nature. Who tells the truth?","Both tell the truth","Jonas","Both lie","Grace","D. Grace","hard","Logic Puzzles","Assume one lies and test both cases.","They contradict each other, so exactly one lies — and it must be Jonas, making Grace the truth-teller.","published"
"141","Clara is shorter than David. Anna is shorter than Clara. Isla is between Clara and David in height. Who is the tallest?","David","Anna","Clara","Isla","A. David","hard","Logic Puzzles","Sketch the order, then slot in the middle one.","From the clues: Anna < Clara < Isla < David (with Isla in the middle). So David is tallest.","published"
"142","Isla is shorter than Elena.  Elena is shorter than Jonas.  Jonas is shorter than Ben. Who is the tallest?","Jonas","Ben","Isla","Elena","B. Ben","easy","Logic Puzzles","Line the comparisons up in a chain.","Ordering from shorter to greatest: Isla < Elena < Jonas < Ben. So Ben is the tallest.","published"
"143","Anna is younger than Elena. Henry is younger than Anna. Felix is between Anna and Elena in age. Who is the oldest?","Anna","Elena","Henry","Felix","B. Elena","hard","Logic Puzzles","Sketch the order, then slot in the middle one.","From the clues: Henry < Anna < Felix < Elena (with Felix in the middle). So Elena is oldest.","published"
"144","David does not live in the red house or the green house. Grace lives in the green house. Where does David live?","Next to Grace","the green house","the blue house","the red house","C. the blue house","medium","Logic Puzzles","Eliminate the impossible houses.","David cannot live in the red house or the green house, so David lives in the blue house.","published"
"145","Ben is slower than Isla.  Isla is slower than Clara.  Clara is slower than Grace. Who is the fastest?","Grace","Isla","Ben","Clara","A. Grace","easy","Logic Puzzles","Line the comparisons up in a chain.","Ordering from slower to greatest: Ben < Isla < Clara < Grace. So Grace is the fastest.","published"
"146","Clara is slower than Felix.  Felix is slower than Isla.  Isla is slower than Elena. Who is the fastest?","Elena","Felix","Clara","Isla","A. Elena","medium","Logic Puzzles","Line the comparisons up in a chain.","Ordering from slower to greatest: Clara < Felix < Isla < Elena. So Elena is the fastest.","published"
"147","Clara is slower than Henry. Felix is slower than Clara. Ben is between Clara and Henry in speed. Who is the fastest?","Felix","Clara","Henry","Ben","C. Henry","hard","Logic Puzzles","Sketch the order, then slot in the middle one.","From the clues: Felix < Clara < Ben < Henry (with Ben in the middle). So Henry is fastest.","published"
"148","Felix is slower than Grace.  Grace is slower than Jonas.  Jonas is slower than Anna. Who is the fastest?","Jonas","Anna","Felix","Grace","B. Anna","easy","Logic Puzzles","Line the comparisons up in a chain.","Ordering from slower to greatest: Felix < Grace < Jonas < Anna. So Anna is the fastest.","published"
"149","Jonas is shorter than Anna. Ben is shorter than Jonas. Clara is between Jonas and Anna in height. Who is the tallest?","Jonas","Clara","Ben","Anna","D. Anna","hard","Logic Puzzles","Sketch the order, then slot in the middle one.","From the clues: Ben < Jonas < Clara < Anna (with Clara in the middle). So Anna is tallest.","published"
"150","Anna is shorter than Isla. Elena is shorter than Anna. Jonas is between Anna and Isla in height. Who is the tallest?","Isla","Elena","Jonas","Anna","A. Isla","hard","Logic Puzzles","Sketch the order, then slot in the middle one.","From the clues: Elena < Anna < Jonas < Isla (with Jonas in the middle). So Isla is tallest.","published"
"151","Each term is the sum of the previous two: 1, 2, 3, 5, 8, ...? What comes next?","12","14","13","10","C. 13","hard","Sequences & Patterns","Add the last two terms.","5 + 8 = 13.","published"
"152","What comes next: 1, 2, 4, 8, ...?","16","10","32","17","A. 16","medium","Sequences & Patterns","Check the multiplier.","Multiply by 2 each time: next is 16.","published"
"153","What comes next: 8, 25, 8, 25, 8, ...?","9","8","25","26","B. 8","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 8 and 25; next is 8.","published"
"154","Each term is the sum of the previous two: 1, 5, 6, 11, 17, ...? What comes next?","27","28","29","22","B. 28","hard","Sequences & Patterns","Add the last two terms.","11 + 17 = 28.","published"
"155","What comes next: 13, 20, 27, 34, ...?","41","48","40","44","A. 41","medium","Sequences & Patterns","Check the gap between terms.","Add 7 each time: next is 41.","published"
"156","What comes next: 11, 30, 11, 30, 11, ...?","11","30","31","12","A. 11","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 11 and 30; next is 11.","published"
"157","What comes next: 10, 27, 10, 27, 10, ...?","10","28","27","11","A. 10","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 10 and 27; next is 10.","published"
"158","What comes next: 27, 38, 49, 60, ...?","71","82","74","70","A. 71","medium","Sequences & Patterns","Check the gap between terms.","Add 11 each time: next is 71.","published"
"159","What comes next: 5, 20, 5, 20, 5, ...?","20","5","21","6","B. 5","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 5 and 20; next is 5.","published"
"160","Which letter comes next: N, P, R, ...?","V","U","T","W","C. T","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 2 letters forward: next is T.","published"
"161","Each term is the sum of the previous two: 3, 2, 5, 7, 12, ...? What comes next?","19","14","18","20","A. 19","hard","Sequences & Patterns","Add the last two terms.","7 + 12 = 19.","published"
"162","Which letter comes next: B, E, H, ...?","K","L","N","M","A. K","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 3 letters forward: next is K.","published"
"163","What comes next: 6, 17, 6, 17, 6, ...?","6","17","7","18","A. 6","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 6 and 17; next is 6.","published"
"164","What comes next: 3, 9, 27, 81, ...?","246","243","84","486","B. 243","medium","Sequences & Patterns","Check the multiplier.","Multiply by 3 each time: next is 243.","published"
"165","Which letter comes next: H, J, L, ...?","N","P","O","Q","A. N","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 2 letters forward: next is N.","published"
"166","Each term is the sum of the previous two: 5, 2, 7, 9, 16, ...? What comes next?","18","26","25","24","C. 25","hard","Sequences & Patterns","Add the last two terms.","9 + 16 = 25.","published"
"167","What comes next: 12, 23, 34, 45, ...?","56","55","67","59","A. 56","easy","Sequences & Patterns","Check the gap between terms.","Add 11 each time: next is 56.","published"
"168","Each term is the sum of the previous two: 5, 6, 11, 17, 28, ...? What comes next?","45","46","34","44","A. 45","hard","Sequences & Patterns","Add the last two terms.","17 + 28 = 45.","published"
"169","Which letter comes next: M, O, Q, ...?","V","S","U","T","B. S","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 2 letters forward: next is S.","published"
"170","What comes next: 15, 29, 15, 29, 15, ...?","16","15","29","30","B. 15","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 15 and 29; next is 15.","published"
"171","What comes next: 13, 23, 33, 43, ...?","53","52","56","63","A. 53","easy","Sequences & Patterns","Check the gap between terms.","Add 10 each time: next is 53.","published"
"172","Which letter comes next: E, H, K, ...?","N","O","P","Q","A. N","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 3 letters forward: next is N.","published"
"173","What comes next: 1, 3, 9, 27, ...?","81","82","30","162","A. 81","medium","Sequences & Patterns","Check the multiplier.","Multiply by 3 each time: next is 81.","published"
"174","Which letter comes next: N, Q, T, ...?","Z","X","W","Y","C. W","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 3 letters forward: next is W.","published"
"175","What comes next: 17, 19, 21, 23, ...?","25","24","28","27","A. 25","easy","Sequences & Patterns","Check the gap between terms.","Add 2 each time: next is 25.","published"
"176","Which letter comes next: L, N, P, ...?","R","U","S","T","A. R","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 2 letters forward: next is R.","published"
"177","Which letter comes next: I, L, O, ...?","U","R","S","T","B. R","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 3 letters forward: next is R.","published"
"178","What comes next: 15, 34, 15, 34, 15, ...?","16","15","35","34","B. 15","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 15 and 34; next is 15.","published"
"179","What comes next: 4, 12, 36, 108, ...?","324","648","328","111","A. 324","medium","Sequences & Patterns","Check the multiplier.","Multiply by 3 each time: next is 324.","published"
"180","What comes next: 26, 37, 48, 59, ...?","73","70","81","69","B. 70","easy","Sequences & Patterns","Check the gap between terms.","Add 11 each time: next is 70.","published"
"181","What comes next: 7, 18, 7, 18, 7, ...?","19","7","8","18","B. 7","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 7 and 18; next is 7.","published"
"182","What comes next: 14, 18, 22, 26, ...?","30","34","33","29","A. 30","easy","Sequences & Patterns","Check the gap between terms.","Add 4 each time: next is 30.","published"
"183","Each term is the sum of the previous two: 2, 3, 5, 8, 13, ...? What comes next?","20","22","21","16","C. 21","hard","Sequences & Patterns","Add the last two terms.","8 + 13 = 21.","published"
"184","Each term is the sum of the previous two: 4, 4, 8, 12, 20, ...? What comes next?","32","24","31","33","A. 32","hard","Sequences & Patterns","Add the last two terms.","12 + 20 = 32.","published"
"185","What comes next: 19, 28, 37, 46, ...?","64","55","58","54","B. 55","easy","Sequences & Patterns","Check the gap between terms.","Add 9 each time: next is 55.","published"
"186","Which letter comes next: S, V, Y, ...?","E","C","B","D","C. B","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 3 letters forward: next is B.","published"
"187","What comes next: 10, 20, 10, 20, 10, ...?","20","10","21","11","B. 10","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 10 and 20; next is 10.","published"
"188","What comes next: 6, 12, 6, 12, 6, ...?","6","7","13","12","A. 6","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 6 and 12; next is 6.","published"
"189","Each term is the sum of the previous two: 5, 3, 8, 11, 19, ...? What comes next?","22","30","31","29","B. 30","hard","Sequences & Patterns","Add the last two terms.","11 + 19 = 30.","published"
"190","What comes next: 15, 33, 15, 33, 15, ...?","33","15","16","34","B. 15","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 15 and 33; next is 15.","published"
"191","What comes next: 2, 4, 8, 16, ...?","34","32","18","64","B. 32","medium","Sequences & Patterns","Check the multiplier.","Multiply by 2 each time: next is 32.","published"
"192","What comes next: 7, 24, 7, 24, 7, ...?","25","7","8","24","B. 7","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 7 and 24; next is 7.","published"
"193","What comes next: 21, 27, 33, 39, ...?","51","45","44","48","B. 45","easy","Sequences & Patterns","Check the gap between terms.","Add 6 each time: next is 45.","published"
"194","Which letter comes next: G, J, M, ...?","S","R","P","Q","C. P","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 3 letters forward: next is P.","published"
"195","What comes next: 21, 23, 25, 27, ...?","29","31","28","32","A. 29","medium","Sequences & Patterns","Check the gap between terms.","Add 2 each time: next is 29.","published"
"196","Which letter comes next: E, G, I, ...?","M","K","N","L","B. K","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 2 letters forward: next is K.","published"
"197","Which letter comes next: O, R, U, ...?","Y","Z","X","A","C. X","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 3 letters forward: next is X.","published"
"198","Each term is the sum of the previous two: 3, 3, 6, 9, 15, ...? What comes next?","18","24","23","25","B. 24","hard","Sequences & Patterns","Add the last two terms.","9 + 15 = 24.","published"
"199","Which letter comes next: J, L, N, ...?","P","R","S","Q","A. P","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 2 letters forward: next is P.","published"
"200","What comes next: 2, 6, 18, 54, ...?","324","162","57","164","B. 162","medium","Sequences & Patterns","Check the multiplier.","Multiply by 3 each time: next is 162.","published"
"201","What comes next: 8, 23, 8, 23, 8, ...?","8","23","9","24","A. 8","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 8 and 23; next is 8.","published"
"202","What comes next: 5, 23, 5, 23, 5, ...?","24","5","6","23","B. 5","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 5 and 23; next is 5.","published"
"203","Each term is the sum of the previous two: 4, 5, 9, 14, 23, ...? What comes next?","38","37","36","28","B. 37","hard","Sequences & Patterns","Add the last two terms.","14 + 23 = 37.","published"
"204","What comes next: 6, 14, 22, 30, ...?","38","46","37","41","A. 38","medium","Sequences & Patterns","Check the gap between terms.","Add 8 each time: next is 38.","published"
"205","Each term is the sum of the previous two: 4, 3, 7, 10, 17, ...? What comes next?","27","26","28","20","A. 27","hard","Sequences & Patterns","Add the last two terms.","10 + 17 = 27.","published"
"206","Each term is the sum of the previous two: 3, 4, 7, 11, 18, ...? What comes next?","22","30","29","28","C. 29","hard","Sequences & Patterns","Add the last two terms.","11 + 18 = 29.","published"
"207","What comes next: 9, 21, 9, 21, 9, ...?","9","22","10","21","A. 9","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 9 and 21; next is 9.","published"
"208","Which letter comes next: D, F, H, ...?","J","M","K","L","A. J","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 2 letters forward: next is J.","published"
"209","What comes next: 13, 21, 29, 37, ...?","45","53","48","44","A. 45","easy","Sequences & Patterns","Check the gap between terms.","Add 8 each time: next is 45.","published"
"210","What comes next: 26, 38, 50, 62, ...?","77","74","73","86","B. 74","easy","Sequences & Patterns","Check the gap between terms.","Add 12 each time: next is 74.","published"
"211","What comes next: 14, 20, 26, 32, ...?","44","38","41","37","B. 38","medium","Sequences & Patterns","Check the gap between terms.","Add 6 each time: next is 38.","published"
"212","Each term is the sum of the previous two: 2, 6, 8, 14, 22, ...? What comes next?","37","36","35","28","B. 36","hard","Sequences & Patterns","Add the last two terms.","14 + 22 = 36.","published"
"213","What comes next: 7, 18, 29, 40, ...?","62","51","54","50","B. 51","medium","Sequences & Patterns","Check the gap between terms.","Add 11 each time: next is 51.","published"
"214","What comes next: 7, 10, 13, 16, ...?","22","19","33","18","B. 19","medium","Sequences & Patterns","Check the gap between terms.","Add 3 each time: next is 19.","published"
"215","Which letter comes next: A, D, G, ...?","L","J","M","K","B. J","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 3 letters forward: next is J.","published"
"216","What comes next: 22, 29, 36, 43, ...?","50","49","57","53","A. 50","easy","Sequences & Patterns","Check the gap between terms.","Add 7 each time: next is 50.","published"
"217","What comes next: 18, 22, 26, 30, ...?","33","34","38","37","B. 34","easy","Sequences & Patterns","Check the gap between terms.","Add 4 each time: next is 34.","published"
"218","Each term is the sum of the previous two: 5, 4, 9, 13, 22, ...? What comes next?","35","36","26","34","A. 35","hard","Sequences & Patterns","Add the last two terms.","13 + 22 = 35.","published"
"219","What comes next: 4, 11, 18, 25, ...?","39","32","35","31","B. 32","easy","Sequences & Patterns","Check the gap between terms.","Add 7 each time: next is 32.","published"
"220","What comes next: 6, 23, 6, 23, 6, ...?","6","7","23","24","A. 6","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 6 and 23; next is 6.","published"
"221","Which letter comes next: B, D, F, ...?","H","I","K","J","A. H","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 2 letters forward: next is H.","published"
"222","Each term is the sum of the previous two: 4, 2, 6, 8, 14, ...? What comes next?","16","21","22","23","C. 22","hard","Sequences & Patterns","Add the last two terms.","8 + 14 = 22.","published"
"223","What comes next: 8, 16, 8, 16, 8, ...?","17","8","16","9","B. 8","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 8 and 16; next is 8.","published"
"224","What comes next: 7, 20, 7, 20, 7, ...?","21","7","20","8","B. 7","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 7 and 20; next is 7.","published"
"225","What comes next: 10, 22, 10, 22, 10, ...?","10","11","22","23","A. 10","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 10 and 22; next is 10.","published"
"226","What comes next: 8, 20, 8, 20, 8, ...?","20","8","21","9","B. 8","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 8 and 20; next is 8.","published"
"227","What comes next: 4, 18, 4, 18, 4, ...?","4","19","18","5","A. 4","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 4 and 18; next is 4.","published"
"228","What comes next: 9, 26, 9, 26, 9, ...?","27","9","10","26","B. 9","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 9 and 26; next is 9.","published"
"229","Each term is the sum of the previous two: 1, 4, 5, 9, 14, ...? What comes next?","23","24","22","18","A. 23","hard","Sequences & Patterns","Add the last two terms.","9 + 14 = 23.","published"
"230","What comes next: 4, 7, 10, 13, ...?","16","15","30","19","A. 16","easy","Sequences & Patterns","Check the gap between terms.","Add 3 each time: next is 16.","published"
"231","Each term is the sum of the previous two: 2, 4, 6, 10, 16, ...? What comes next?","25","27","26","20","C. 26","hard","Sequences & Patterns","Add the last two terms.","10 + 16 = 26.","published"
"232","What comes next: 9, 21, 33, 45, ...?","57","60","69","56","A. 57","easy","Sequences & Patterns","Check the gap between terms.","Add 12 each time: next is 57.","published"
"233","Each term is the sum of the previous two: 2, 2, 4, 6, 10, ...? What comes next?","16","12","17","15","A. 16","hard","Sequences & Patterns","Add the last two terms.","6 + 10 = 16.","published"
"234","What comes next: 5, 11, 5, 11, 5, ...?","5","12","6","11","A. 5","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 5 and 11; next is 5.","published"
"235","What comes next: 2, 10, 18, 26, ...?","33","34","42","37","B. 34","easy","Sequences & Patterns","Check the gap between terms.","Add 8 each time: next is 34.","published"
"236","Which letter comes next: Q, S, U, ...?","Z","X","W","Y","C. W","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 2 letters forward: next is W.","published"
"237","What comes next: 15, 27, 39, 51, ...?","63","66","62","75","A. 63","easy","Sequences & Patterns","Check the gap between terms.","Add 12 each time: next is 63.","published"
"238","What comes next: 23, 31, 39, 47, ...?","55","54","63","58","A. 55","easy","Sequences & Patterns","Check the gap between terms.","Add 8 each time: next is 55.","published"
"239","What comes next: 12, 32, 12, 32, 12, ...?","13","12","32","33","B. 12","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 12 and 32; next is 12.","published"
"240","What comes next: 4, 8, 16, 32, ...?","68","64","128","34","B. 64","medium","Sequences & Patterns","Check the multiplier.","Multiply by 2 each time: next is 64.","published"
"241","Which letter comes next: J, M, P, ...?","V","U","S","T","C. S","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 3 letters forward: next is S.","published"
"242","Which letter comes next: I, K, M, ...?","O","P","Q","R","A. O","medium","Sequences & Patterns","Convert letters to positions, then back.","Every step moves 2 letters forward: next is O.","published"
"243","What comes next: 19, 31, 43, 55, ...?","66","67","70","79","B. 67","easy","Sequences & Patterns","Check the gap between terms.","Add 12 each time: next is 67.","published"
"244","What comes next: 30, 42, 54, 66, ...?","78","77","90","81","A. 78","easy","Sequences & Patterns","Check the gap between terms.","Add 12 each time: next is 78.","published"
"245","What comes next: 5, 21, 5, 21, 5, ...?","6","5","21","22","B. 5","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 5 and 21; next is 5.","published"
"246","What comes next: 9, 19, 9, 19, 9, ...?","20","9","10","19","B. 9","medium","Sequences & Patterns","Two values take turns.","The pattern alternates 9 and 19; next is 9.","published"
