# Category: Everyday Objects

#,question,optionA,optionB,optionC,optionD,answer,level,subject,hint,explanation,status
"123","Two clues and one name: I pinch wet clothes onto the line. Also: I am springy and small. Can you name me?","a laundry peg","a clip","a pin","a hook","A. a laundry peg","medium","Household Items","Squeeze me open, clip me shut.","Pegs grip laundry to lines so wind cannot steal it.","published"
"124","Guess who: i pinch wet clothes onto the line, and i am springy and small. Who or what am I?","a laundry peg","a pin","a clip","a hook","A. a laundry peg","medium","Household Items","Squeeze me open, clip me shut.","Pegs grip laundry to lines so wind cannot steal it.","published"
"125","I am not saying my name yet: Dirty clothes pile up inside me, and I wait by the washing machine. What am I?","a drawer","a laundry basket","a suitcase","a closet","B. a laundry basket","easy","Household Items","Where worn clothes rest.","The laundry basket collects clothes waiting to be washed.","published"
"126","Riddle me this: dirty clothes pile up inside me — and i wait by the washing machine. What am I?","a drawer","a laundry basket","a closet","a suitcase","B. a laundry basket","easy","Household Items","Where worn clothes rest.","The laundry basket collects clothes waiting to be washed.","published"
"127","Two clues and one name: Dirty clothes pile up inside me. Also: I wait by the washing machine. Can you name me?","a drawer","a laundry basket","a suitcase","a closet","B. a laundry basket","easy","Household Items","Where worn clothes rest.","The laundry basket collects clothes waiting to be washed.","published"
"128","Guess who: dirty clothes pile up inside me, and i wait by the washing machine. Who or what am I?","a drawer","a laundry basket","a suitcase","a closet","B. a laundry basket","medium","Household Items","Where worn clothes rest.","The laundry basket collects clothes waiting to be washed.","published"
"129","I am not saying my name yet: I list steps to a tasty end, and Follow me line by line. What am I?","a diary","a recipe","a menu","a list","B. a recipe","easy","Food & Kitchen","Grandma's card, kitchen wisdom.","Recipes guide cooks step by step to finished dishes.","published"
"130","Riddle me this: i list steps to a tasty end — and follow me line by line. What am I?","a recipe","a menu","a diary","a list","A. a recipe","easy","Food & Kitchen","Grandma's card, kitchen wisdom.","Recipes guide cooks step by step to finished dishes.","published"
"131","Two clues and one name: I list steps to a tasty end. Also: Follow me line by line. Can you name me?","a menu","a recipe","a diary","a list","B. a recipe","easy","Food & Kitchen","Grandma's card, kitchen wisdom.","Recipes guide cooks step by step to finished dishes.","published"
"132","Guess who: i list steps to a tasty end, and follow me line by line. Who or what am I?","a menu","a recipe","a diary","a list","B. a recipe","easy","Food & Kitchen","Grandma's card, kitchen wisdom.","Recipes guide cooks step by step to finished dishes.","published"
"133","I am not saying my name yet: I grab hot trays without burning, and I wear heat-proof padding. What am I?","a glove","an oven mitt","a pot","a towel","B. an oven mitt","medium","Food & Kitchen","Thick protection at 200 degrees.","Oven mitts insulate hands from hot trays and pans.","published"
"134","Riddle me this: i grab hot trays without burning — and i wear heat-proof padding. What am I?","an oven mitt","a towel","a pot","a glove","A. an oven mitt","medium","Food & Kitchen","Thick protection at 200 degrees.","Oven mitts insulate hands from hot trays and pans.","published"
"135","Two clues and one name: I grab hot trays without burning. Also: I wear heat-proof padding. Can you name me?","an oven mitt","a towel","a glove","a pot","A. an oven mitt","hard","Food & Kitchen","Thick protection at 200 degrees.","Oven mitts insulate hands from hot trays and pans.","published"
"136","Guess who: i grab hot trays without burning, and i wear heat-proof padding. Who or what am I?","a towel","an oven mitt","a glove","a pot","B. an oven mitt","easy","Food & Kitchen","Thick protection at 200 degrees.","Oven mitts insulate hands from hot trays and pans.","published"
"137","I am not saying my name yet: I eat what nobody wants, and Wheel me out on collection day. What am I?","a drawer","a trash bin","a cupboard","a basket","B. a trash bin","medium","Household Items","Bags go in, trucks take out.","Trash bins hold waste until collection trucks arrive.","published"
"138","Riddle me this: i eat what nobody wants — and wheel me out on collection day. What am I?","a trash bin","a basket","a cupboard","a drawer","A. a trash bin","medium","Household Items","Bags go in, trucks take out.","Trash bins hold waste until collection trucks arrive.","published"
"139","Two clues and one name: I eat what nobody wants. Also: Wheel me out on collection day. Can you name me?","a cupboard","a trash bin","a basket","a drawer","B. a trash bin","easy","Household Items","Bags go in, trucks take out.","Trash bins hold waste until collection trucks arrive.","published"
"140","Guess who: i eat what nobody wants, and wheel me out on collection day. Who or what am I?","a trash bin","a basket","a cupboard","a drawer","A. a trash bin","hard","Household Items","Bags go in, trucks take out.","Trash bins hold waste until collection trucks arrive.","published"
"141","I am not saying my name yet: I paint an arc of seven colors, and Sunshine and showers make me. What am I?","a kite","a rainbow","a sunset","a prism","B. a rainbow","easy","Nature & Weather","Sky art after the rain.","Rainbows form when sun shines through falling rain.","published"
"142","Riddle me this: i paint an arc of seven colors — and sunshine and showers make me. What am I?","a kite","a rainbow","a prism","a sunset","B. a rainbow","easy","Nature & Weather","Sky art after the rain.","Rainbows form when sun shines through falling rain.","published"
"143","Two clues and one name: I paint an arc of seven colors. Also: Sunshine and showers make me. Can you name me?","a prism","a rainbow","a kite","a sunset","B. a rainbow","medium","Nature & Weather","Sky art after the rain.","Rainbows form when sun shines through falling rain.","published"
"144","Guess who: i paint an arc of seven colors, and sunshine and showers make me. Who or what am I?","a kite","a rainbow","a sunset","a prism","B. a rainbow","medium","Nature & Weather","Sky art after the rain.","Rainbows form when sun shines through falling rain.","published"
"145","I am not saying my name yet: I am wind's gentle cousin, and I rustle leaves without knocking them down. What am I?","a storm","a breeze","a gust","a chill","B. a breeze","medium","Nature & Weather","Soft air on your cheek.","A breeze is a light wind that stirs the leaves.","published"
"146","Riddle me this: i am wind's gentle cousin — and i rustle leaves without knocking them down. What am I?","a breeze","a gust","a storm","a chill","A. a breeze","easy","Nature & Weather","Soft air on your cheek.","A breeze is a light wind that stirs the leaves.","published"
"147","Two clues and one name: I am wind's gentle cousin. Also: I rustle leaves without knocking them down. Can you name me?","a breeze","a storm","a chill","a gust","A. a breeze","medium","Nature & Weather","Soft air on your cheek.","A breeze is a light wind that stirs the leaves.","published"
"148","Guess who: i am wind's gentle cousin, and i rustle leaves without knocking them down. Who or what am I?","a storm","a breeze","a gust","a chill","B. a breeze","easy","Nature & Weather","Soft air on your cheek.","A breeze is a light wind that stirs the leaves.","published"
"149","I am not saying my name yet: Jackets hang here by the door, and I am metal and screwed to the wall. What am I?","a coat hook","a peg","a hanger","a shelf","A. a coat hook","medium","Household Items","Single file, one coat each.","Coat hooks hold jackets near the entrance.","published"
"150","Riddle me this: jackets hang here by the door — and i am metal and screwed to the wall. What am I?","a shelf","a peg","a coat hook","a hanger","C. a coat hook","hard","Household Items","Single file, one coat each.","Coat hooks hold jackets near the entrance.","published"
"151","Two clues and one name: Jackets hang here by the door. Also: I am metal and screwed to the wall. Can you name me?","a coat hook","a hanger","a peg","a shelf","A. a coat hook","medium","Household Items","Single file, one coat each.","Coat hooks hold jackets near the entrance.","published"
"152","Guess who: jackets hang here by the door, and i am metal and screwed to the wall. Who or what am I?","a hanger","a coat hook","a shelf","a peg","B. a coat hook","hard","Household Items","Single file, one coat each.","Coat hooks hold jackets near the entrance.","published"
"153","I am not saying my name yet: I curve across the sky in seven colors, and Rain and sun build me together. What am I?","a sunset","a rainbow arc","a shadow","a storm","B. a rainbow arc","medium","Nature & Weather","Sky art after the rain.","Sunlight through raindrops paints the rainbow's arc.","published"
"154","Riddle me this: i curve across the sky in seven colors — and rain and sun build me together. What am I?","a rainbow arc","a shadow","a sunset","a storm","A. a rainbow arc","medium","Nature & Weather","Sky art after the rain.","Sunlight through raindrops paints the rainbow's arc.","published"
"155","Two clues and one name: I curve across the sky in seven colors. Also: Rain and sun build me together. Can you name me?","a shadow","a rainbow arc","a sunset","a storm","B. a rainbow arc","medium","Nature & Weather","Sky art after the rain.","Sunlight through raindrops paints the rainbow's arc.","published"
"156","Guess who: i curve across the sky in seven colors, and rain and sun build me together. Who or what am I?","a rainbow arc","a shadow","a storm","a sunset","A. a rainbow arc","medium","Nature & Weather","Sky art after the rain.","Sunlight through raindrops paints the rainbow's arc.","published"
"157","I am not saying my name yet: I hold the water's edge, and Willows lean over my soil. What am I?","a dam","a riverbank","a cliff","a beach","B. a riverbank","medium","Nature & Weather","Where the river pauses.","Riverbanks frame the water and feed it with shade.","published"
"158","Riddle me this: i hold the water's edge — and willows lean over my soil. What am I?","a riverbank","a beach","a dam","a cliff","A. a riverbank","medium","Nature & Weather","Where the river pauses.","Riverbanks frame the water and feed it with shade.","published"
"159","Two clues and one name: I hold the water's edge. Also: Willows lean over my soil. Can you name me?","a beach","a riverbank","a dam","a cliff","B. a riverbank","medium","Nature & Weather","Where the river pauses.","Riverbanks frame the water and feed it with shade.","published"
"160","Guess who: i hold the water's edge, and willows lean over my soil. Who or what am I?","a cliff","a riverbank","a dam","a beach","B. a riverbank","hard","Nature & Weather","Where the river pauses.","Riverbanks frame the water and feed it with shade.","published"
"161","I am not saying my name yet: I shout numbers every morning, and Snooze buttons slow me down. What am I?","an alarm clock","a watch","a radio","a calendar","A. an alarm clock","easy","Household Items","The noisiest wake-up call.","An alarm clock rings at a set time to wake you.","published"
"162","Riddle me this: i shout numbers every morning — and snooze buttons slow me down. What am I?","a watch","an alarm clock","a radio","a calendar","B. an alarm clock","medium","Household Items","The noisiest wake-up call.","An alarm clock rings at a set time to wake you.","published"
"163","Two clues and one name: I shout numbers every morning. Also: Snooze buttons slow me down. Can you name me?","a calendar","an alarm clock","a watch","a radio","B. an alarm clock","hard","Household Items","The noisiest wake-up call.","An alarm clock rings at a set time to wake you.","published"
"164","Guess who: i shout numbers every morning, and snooze buttons slow me down. Who or what am I?","a radio","an alarm clock","a calendar","a watch","B. an alarm clock","medium","Household Items","The noisiest wake-up call.","An alarm clock rings at a set time to wake you.","published"
"165","I am not saying my name yet: Wet plates drip dry on me, and I stand beside the sink. What am I?","a towel","a dish rack","a shelf","a cupboard","B. a dish rack","hard","Food & Kitchen","Washed, racked, drying.","Dish racks hold washed dishes while they air dry.","published"
"166","Riddle me this: wet plates drip dry on me — and i stand beside the sink. What am I?","a shelf","a cupboard","a dish rack","a towel","C. a dish rack","hard","Food & Kitchen","Washed, racked, drying.","Dish racks hold washed dishes while they air dry.","published"
"167","Two clues and one name: Wet plates drip dry on me. Also: I stand beside the sink. Can you name me?","a towel","a dish rack","a shelf","a cupboard","B. a dish rack","medium","Food & Kitchen","Washed, racked, drying.","Dish racks hold washed dishes while they air dry.","published"
"168","Guess who: wet plates drip dry on me, and i stand beside the sink. Who or what am I?","a towel","a dish rack","a shelf","a cupboard","B. a dish rack","medium","Food & Kitchen","Washed, racked, drying.","Dish racks hold washed dishes while they air dry.","published"
"169","I am not saying my name yet: I boom after my flash, and I bring heavy rain and wind. What am I?","a thunderstorm","a shower","a heatwave","a breeze","A. a thunderstorm","hard","Nature & Weather","Count the seconds after the flash.","Thunder rolls seconds after the lightning flash.","published"
"170","Riddle me this: i boom after my flash — and i bring heavy rain and wind. What am I?","a breeze","a thunderstorm","a heatwave","a shower","B. a thunderstorm","easy","Nature & Weather","Count the seconds after the flash.","Thunder rolls seconds after the lightning flash.","published"
"171","Two clues and one name: I boom after my flash. Also: I bring heavy rain and wind. Can you name me?","a thunderstorm","a breeze","a shower","a heatwave","A. a thunderstorm","easy","Nature & Weather","Count the seconds after the flash.","Thunder rolls seconds after the lightning flash.","published"
"172","Guess who: i boom after my flash, and i bring heavy rain and wind. Who or what am I?","a thunderstorm","a shower","a breeze","a heatwave","A. a thunderstorm","medium","Nature & Weather","Count the seconds after the flash.","Thunder rolls seconds after the lightning flash.","published"
"173","I am not saying my name yet: I steep in hot water, and I give the cup its color. What am I?","a leaf","a teabag","a sugar cube","a coffee filter","B. a teabag","medium","Food & Kitchen","Dunk me for two minutes.","Teabags steep in hot water to brew tea.","published"
"174","Riddle me this: i steep in hot water — and i give the cup its color. What am I?","a coffee filter","a teabag","a sugar cube","a leaf","B. a teabag","medium","Food & Kitchen","Dunk me for two minutes.","Teabags steep in hot water to brew tea.","published"
"175","Two clues and one name: I steep in hot water. Also: I give the cup its color. Can you name me?","a sugar cube","a teabag","a leaf","a coffee filter","B. a teabag","medium","Food & Kitchen","Dunk me for two minutes.","Teabags steep in hot water to brew tea.","published"
"176","Guess who: i steep in hot water, and i give the cup its color. Who or what am I?","a leaf","a sugar cube","a teabag","a coffee filter","C. a teabag","hard","Food & Kitchen","Dunk me for two minutes.","Teabags steep in hot water to brew tea.","published"
"177","I am not saying my name yet: I bite metal caps off bottles, and I hang by the fridge. What am I?","a bottle opener","a key","a corkscrew","a knife","A. a bottle opener","medium","Household Items","One flick and the cap flies.","Bottle openers pry metal caps off drinks.","published"
"178","Riddle me this: i bite metal caps off bottles — and i hang by the fridge. What am I?","a bottle opener","a knife","a corkscrew","a key","A. a bottle opener","medium","Household Items","One flick and the cap flies.","Bottle openers pry metal caps off drinks.","published"
"179","Two clues and one name: I bite metal caps off bottles. Also: I hang by the fridge. Can you name me?","a bottle opener","a knife","a key","a corkscrew","A. a bottle opener","medium","Household Items","One flick and the cap flies.","Bottle openers pry metal caps off drinks.","published"
"180","Guess who: i bite metal caps off bottles, and i hang by the fridge. Who or what am I?","a knife","a bottle opener","a key","a corkscrew","B. a bottle opener","medium","Household Items","One flick and the cap flies.","Bottle openers pry metal caps off drinks.","published"
"181","I am not saying my name yet: I hold breakfast upright, and Crack my tenant's little hat. What am I?","a bowl","an egg cup","a mug","a glass","B. an egg cup","easy","Food & Kitchen","Soft-boiled and sitting pretty.","Egg cups hold soft-boiled eggs steady for spooning.","published"
"182","Riddle me this: i hold breakfast upright — and crack my tenant's little hat. What am I?","a glass","an egg cup","a mug","a bowl","B. an egg cup","hard","Food & Kitchen","Soft-boiled and sitting pretty.","Egg cups hold soft-boiled eggs steady for spooning.","published"
"183","Two clues and one name: I hold breakfast upright. Also: Crack my tenant's little hat. Can you name me?","an egg cup","a mug","a glass","a bowl","A. an egg cup","medium","Food & Kitchen","Soft-boiled and sitting pretty.","Egg cups hold soft-boiled eggs steady for spooning.","published"
"184","Guess who: i hold breakfast upright, and crack my tenant's little hat. Who or what am I?","a mug","an egg cup","a glass","a bowl","B. an egg cup","easy","Food & Kitchen","Soft-boiled and sitting pretty.","Egg cups hold soft-boiled eggs steady for spooning.","published"
"185","I am not saying my name yet: Wet laundry drapes over my wings, and I fold away when empty. What am I?","a clothes airer","a shelf","a line","a rack","A. a clothes airer","easy","Household Items","Indoor drying wings.","Clothes airers hold laundry flat to dry indoors.","published"
"186","Riddle me this: wet laundry drapes over my wings — and i fold away when empty. What am I?","a shelf","a clothes airer","a line","a rack","B. a clothes airer","medium","Household Items","Indoor drying wings.","Clothes airers hold laundry flat to dry indoors.","published"
"187","Two clues and one name: Wet laundry drapes over my wings. Also: I fold away when empty. Can you name me?","a line","a clothes airer","a shelf","a rack","B. a clothes airer","medium","Household Items","Indoor drying wings.","Clothes airers hold laundry flat to dry indoors.","published"
"188","Guess who: wet laundry drapes over my wings, and i fold away when empty. Who or what am I?","a line","a clothes airer","a shelf","a rack","B. a clothes airer","easy","Household Items","Indoor drying wings.","Clothes airers hold laundry flat to dry indoors.","published"
"189","I am not saying my name yet: I change a plug's shape to fit, and Travelers carry me abroad. What am I?","a plug adapter","a cable","a socket","an extension","A. a plug adapter","medium","Household Items","One shape to another.","Adapters reshape plugs to fit foreign sockets.","published"
"190","Riddle me this: i change a plug's shape to fit — and travelers carry me abroad. What am I?","a cable","a plug adapter","an extension","a socket","B. a plug adapter","easy","Household Items","One shape to another.","Adapters reshape plugs to fit foreign sockets.","published"
"191","Two clues and one name: I change a plug's shape to fit. Also: Travelers carry me abroad. Can you name me?","a cable","a plug adapter","a socket","an extension","B. a plug adapter","medium","Household Items","One shape to another.","Adapters reshape plugs to fit foreign sockets.","published"
"192","Guess who: i change a plug's shape to fit, and travelers carry me abroad. Who or what am I?","a plug adapter","an extension","a cable","a socket","A. a plug adapter","easy","Household Items","One shape to another.","Adapters reshape plugs to fit foreign sockets.","published"
"193","I am not saying my name yet: I catch mud at the entrance, and Everyone steps on me politely. What am I?","a doormat","a carpet","a rug","a towel","A. a doormat","medium","Household Items","Wipe your feet, please.","A doormat collects dirt from shoes at the door.","published"
"194","Riddle me this: i catch mud at the entrance — and everyone steps on me politely. What am I?","a doormat","a carpet","a towel","a rug","A. a doormat","easy","Household Items","Wipe your feet, please.","A doormat collects dirt from shoes at the door.","published"
"195","Two clues and one name: I catch mud at the entrance. Also: Everyone steps on me politely. Can you name me?","a doormat","a carpet","a towel","a rug","A. a doormat","medium","Household Items","Wipe your feet, please.","A doormat collects dirt from shoes at the door.","published"
"196","Guess who: i catch mud at the entrance, and everyone steps on me politely. Who or what am I?","a doormat","a towel","a rug","a carpet","A. a doormat","hard","Household Items","Wipe your feet, please.","A doormat collects dirt from shoes at the door.","published"
"197","I am not saying my name yet: I flip pancakes with a flat face, and I scrape bowls clean. What am I?","a spoon","a spatula","a knife","a tong","B. a spatula","medium","Food & Kitchen","The pancake's best friend.","A spatula flips food and scrapes every last bit.","published"
"198","Riddle me this: i flip pancakes with a flat face — and i scrape bowls clean. What am I?","a spatula","a spoon","a tong","a knife","A. a spatula","easy","Food & Kitchen","The pancake's best friend.","A spatula flips food and scrapes every last bit.","published"
"199","Two clues and one name: I flip pancakes with a flat face. Also: I scrape bowls clean. Can you name me?","a tong","a spatula","a knife","a spoon","B. a spatula","easy","Food & Kitchen","The pancake's best friend.","A spatula flips food and scrapes every last bit.","published"
"200","Guess who: i flip pancakes with a flat face, and i scrape bowls clean. Who or what am I?","a knife","a spatula","a spoon","a tong","B. a spatula","easy","Food & Kitchen","The pancake's best friend.","A spatula flips food and scrapes every last bit.","published"
"201","I am not saying my name yet: Loaves stay fresh inside me, and I live on the kitchen counter. What am I?","a drawer","a bread bin","a fridge","a cupboard","B. a bread bin","medium","Food & Kitchen","The loaf's cozy home.","Bread bins keep loaves fresh and out of sight.","published"
"202","Riddle me this: loaves stay fresh inside me — and i live on the kitchen counter. What am I?","a bread bin","a drawer","a cupboard","a fridge","A. a bread bin","medium","Food & Kitchen","The loaf's cozy home.","Bread bins keep loaves fresh and out of sight.","published"
"203","Two clues and one name: Loaves stay fresh inside me. Also: I live on the kitchen counter. Can you name me?","a bread bin","a cupboard","a fridge","a drawer","A. a bread bin","easy","Food & Kitchen","The loaf's cozy home.","Bread bins keep loaves fresh and out of sight.","published"
"204","Guess who: loaves stay fresh inside me, and i live on the kitchen counter. Who or what am I?","a fridge","a bread bin","a cupboard","a drawer","B. a bread bin","easy","Food & Kitchen","The loaf's cozy home.","Bread bins keep loaves fresh and out of sight.","published"
"205","I am not saying my name yet: I grind tiny spicy specks, and Twist my top at dinner. What am I?","a bottle","a pepper mill","a salt shaker","a grinder","B. a pepper mill","medium","Food & Kitchen","Seasoning with a twist.","Pepper mills grind peppercorns fresh onto food.","published"
"206","Riddle me this: i grind tiny spicy specks — and twist my top at dinner. What am I?","a pepper mill","a grinder","a salt shaker","a bottle","A. a pepper mill","easy","Food & Kitchen","Seasoning with a twist.","Pepper mills grind peppercorns fresh onto food.","published"
"207","Two clues and one name: I grind tiny spicy specks. Also: Twist my top at dinner. Can you name me?","a pepper mill","a bottle","a salt shaker","a grinder","A. a pepper mill","easy","Food & Kitchen","Seasoning with a twist.","Pepper mills grind peppercorns fresh onto food.","published"
"208","Guess who: i grind tiny spicy specks, and twist my top at dinner. Who or what am I?","a pepper mill","a salt shaker","a bottle","a grinder","A. a pepper mill","easy","Food & Kitchen","Seasoning with a twist.","Pepper mills grind peppercorns fresh onto food.","published"
"209","I am not saying my name yet: Spare keys jingle inside me, and I live on the hallway table. What am I?","a key bowl","a box","a cup","a drawer","A. a key bowl","easy","Household Items","Drop your keys right here.","Key bowls keep keys where everyone can find them.","published"
"210","Riddle me this: spare keys jingle inside me — and i live on the hallway table. What am I?","a box","a key bowl","a cup","a drawer","B. a key bowl","medium","Household Items","Drop your keys right here.","Key bowls keep keys where everyone can find them.","published"
"211","Two clues and one name: Spare keys jingle inside me. Also: I live on the hallway table. Can you name me?","a key bowl","a cup","a drawer","a box","A. a key bowl","medium","Household Items","Drop your keys right here.","Key bowls keep keys where everyone can find them.","published"
"212","Guess who: spare keys jingle inside me, and i live on the hallway table. Who or what am I?","a key bowl","a box","a cup","a drawer","A. a key bowl","hard","Household Items","Drop your keys right here.","Key bowls keep keys where everyone can find them.","published"
"213","I am not saying my name yet: I am frozen and six-pointed, and No two of me match. What am I?","an icicle","a hailstone","a snowflake","a frost patch","C. a snowflake","hard","Nature & Weather","Look closely: six delicate arms.","Each snowflake grows a unique six-sided crystal shape.","published"
"214","Riddle me this: i am frozen and six-pointed — and no two of me match. What am I?","a hailstone","a snowflake","a frost patch","an icicle","B. a snowflake","easy","Nature & Weather","Look closely: six delicate arms.","Each snowflake grows a unique six-sided crystal shape.","published"
"215","Two clues and one name: I am frozen and six-pointed. Also: No two of me match. Can you name me?","an icicle","a snowflake","a hailstone","a frost patch","B. a snowflake","medium","Nature & Weather","Look closely: six delicate arms.","Each snowflake grows a unique six-sided crystal shape.","published"
"216","Guess who: i am frozen and six-pointed, and no two of me match. Who or what am I?","a frost patch","a snowflake","a hailstone","an icicle","B. a snowflake","hard","Nature & Weather","Look closely: six delicate arms.","Each snowflake grows a unique six-sided crystal shape.","published"
"217","I am not saying my name yet: I keep things at zero and below, and Ice cubes are my babies. What am I?","a freezer","a cooler","a cellar","a fridge","A. a freezer","easy","Food & Kitchen","The coldest drawer in the kitchen.","Freezers store food at freezing temperatures.","published"
"218","Riddle me this: i keep things at zero and below — and ice cubes are my babies. What am I?","a freezer","a cellar","a cooler","a fridge","A. a freezer","medium","Food & Kitchen","The coldest drawer in the kitchen.","Freezers store food at freezing temperatures.","published"
"219","Two clues and one name: I keep things at zero and below. Also: Ice cubes are my babies. Can you name me?","a freezer","a cooler","a fridge","a cellar","A. a freezer","medium","Food & Kitchen","The coldest drawer in the kitchen.","Freezers store food at freezing temperatures.","published"
"220","Guess who: i keep things at zero and below, and ice cubes are my babies. Who or what am I?","a freezer","a cooler","a cellar","a fridge","A. a freezer","medium","Food & Kitchen","The coldest drawer in the kitchen.","Freezers store food at freezing temperatures.","published"
"221","I am not saying my name yet: Shake me and tiny crystals fall, and I season every dinner plate. What am I?","a jar","a salt shaker","a pepper mill","a sugar bowl","B. a salt shaker","medium","Food & Kitchen","Small white crystals, big flavor.","Salt shakers sprinkle seasoning over meals.","published"
"222","Riddle me this: shake me and tiny crystals fall — and i season every dinner plate. What am I?","a salt shaker","a pepper mill","a jar","a sugar bowl","A. a salt shaker","easy","Food & Kitchen","Small white crystals, big flavor.","Salt shakers sprinkle seasoning over meals.","published"
"223","Two clues and one name: Shake me and tiny crystals fall. Also: I season every dinner plate. Can you name me?","a sugar bowl","a salt shaker","a jar","a pepper mill","B. a salt shaker","hard","Food & Kitchen","Small white crystals, big flavor.","Salt shakers sprinkle seasoning over meals.","published"
"224","Guess who: shake me and tiny crystals fall, and i season every dinner plate. Who or what am I?","a jar","a salt shaker","a pepper mill","a sugar bowl","B. a salt shaker","medium","Food & Kitchen","Small white crystals, big flavor.","Salt shakers sprinkle seasoning over meals.","published"
"225","I am not saying my name yet: I sleep until spring wakes me, and Inside me hides a whole plant. What am I?","a bud","an egg","a seed","a bulb","C. a seed","hard","Nature & Weather","Small, dry, and full of future.","Seeds hold tiny plants waiting for warmth and water.","published"
"226","Riddle me this: i sleep until spring wakes me — and inside me hides a whole plant. What am I?","a bud","a seed","a bulb","an egg","B. a seed","easy","Nature & Weather","Small, dry, and full of future.","Seeds hold tiny plants waiting for warmth and water.","published"
"227","Two clues and one name: I sleep until spring wakes me. Also: Inside me hides a whole plant. Can you name me?","a bud","a seed","a bulb","an egg","B. a seed","medium","Nature & Weather","Small, dry, and full of future.","Seeds hold tiny plants waiting for warmth and water.","published"
"228","Guess who: i sleep until spring wakes me, and inside me hides a whole plant. Who or what am I?","a bulb","a bud","a seed","an egg","C. a seed","hard","Nature & Weather","Small, dry, and full of future.","Seeds hold tiny plants waiting for warmth and water.","published"
"229","I am not saying my name yet: Sprays of waterfalls make me, and I need sun and droplets. What am I?","a rainbow after mist","a shadow","a cloud","a halo","A. a rainbow after mist","easy","Nature & Weather","Mini rainbows live in spray.","Waterfall mist and sunshine create small rainbows.","published"
"230","Riddle me this: sprays of waterfalls make me — and i need sun and droplets. What am I?","a cloud","a rainbow after mist","a shadow","a halo","B. a rainbow after mist","medium","Nature & Weather","Mini rainbows live in spray.","Waterfall mist and sunshine create small rainbows.","published"
"231","Two clues and one name: Sprays of waterfalls make me. Also: I need sun and droplets. Can you name me?","a rainbow after mist","a shadow","a cloud","a halo","A. a rainbow after mist","easy","Nature & Weather","Mini rainbows live in spray.","Waterfall mist and sunshine create small rainbows.","published"
"232","Guess who: sprays of waterfalls make me, and i need sun and droplets. Who or what am I?","a rainbow after mist","a cloud","a halo","a shadow","A. a rainbow after mist","easy","Nature & Weather","Mini rainbows live in spray.","Waterfall mist and sunshine create small rainbows.","published"
"233","I am not saying my name yet: I hover over lakes at sunrise, and I burn away by mid-morning. What am I?","morning mist","a shadow","smoke","steam","A. morning mist","medium","Nature & Weather","The lake's soft blanket.","Morning mist is low cloud floating over cool water.","published"
"234","Riddle me this: i hover over lakes at sunrise — and i burn away by mid-morning. What am I?","steam","morning mist","smoke","a shadow","B. morning mist","easy","Nature & Weather","The lake's soft blanket.","Morning mist is low cloud floating over cool water.","published"
"235","Two clues and one name: I hover over lakes at sunrise. Also: I burn away by mid-morning. Can you name me?","morning mist","smoke","steam","a shadow","A. morning mist","medium","Nature & Weather","The lake's soft blanket.","Morning mist is low cloud floating over cool water.","published"
"236","Guess who: i hover over lakes at sunrise, and i burn away by mid-morning. Who or what am I?","smoke","morning mist","steam","a shadow","B. morning mist","easy","Nature & Weather","The lake's soft blanket.","Morning mist is low cloud floating over cool water.","published"
"237","I am not saying my name yet: One flick and darkness runs, and I live on the wall by the door. What am I?","a light switch","a remote","a lamp","a plug","A. a light switch","medium","Household Items","On. Off. On. Off.","A light switch turns the room's lights on and off.","published"
"238","Riddle me this: one flick and darkness runs — and i live on the wall by the door. What am I?","a lamp","a light switch","a plug","a remote","B. a light switch","medium","Household Items","On. Off. On. Off.","A light switch turns the room's lights on and off.","published"
"239","Two clues and one name: One flick and darkness runs. Also: I live on the wall by the door. Can you name me?","a light switch","a lamp","a plug","a remote","A. a light switch","medium","Household Items","On. Off. On. Off.","A light switch turns the room's lights on and off.","published"
"240","Guess who: one flick and darkness runs, and i live on the wall by the door. Who or what am I?","a remote","a light switch","a plug","a lamp","B. a light switch","easy","Household Items","On. Off. On. Off.","A light switch turns the room's lights on and off.","published"
"241","I am not saying my name yet: Swept crumbs are poured into me, and I am the broom's flat partner. What am I?","a bucket","a dustpan","a bin","a bowl","B. a dustpan","easy","Household Items","Sweep, scoop, bin.","Dustpans collect swept dirt and carry it to the bin.","published"
"242","Riddle me this: swept crumbs are poured into me — and i am the broom's flat partner. What am I?","a dustpan","a bin","a bucket","a bowl","A. a dustpan","easy","Household Items","Sweep, scoop, bin.","Dustpans collect swept dirt and carry it to the bin.","published"
"243","Two clues and one name: Swept crumbs are poured into me. Also: I am the broom's flat partner. Can you name me?","a bin","a dustpan","a bucket","a bowl","B. a dustpan","easy","Household Items","Sweep, scoop, bin.","Dustpans collect swept dirt and carry it to the bin.","published"
"244","Guess who: swept crumbs are poured into me, and i am the broom's flat partner. Who or what am I?","a bucket","a dustpan","a bowl","a bin","B. a dustpan","medium","Household Items","Sweep, scoop, bin.","Dustpans collect swept dirt and carry it to the bin.","published"
"245","I am not saying my name yet: I hold hot drinks in the morning, and My handle keeps fingers cool. What am I?","a mug","a cup","a flask","a glass","A. a mug","medium","Food & Kitchen","Coffee's favorite home.","Mugs carry hot drinks with a cool handle.","published"
