# Subject: Art & Culture
ID,Question,Option A,Option B,Option C,Option D,Correct Answer,Level,Chapter
312,What is the term for a sudden accent?,Sforzando,,,,A,extreme,Music
313,What is the semicircular recess in a church?,Apse,,,,A,extreme,Architecture
314,What is an indirect reference to another work?,Allusion,,,,A,extreme,Literature
315,What is a slow sustained movement in ballet?,Adagio,,,,A,extreme,Dance
316,What is the Italian term for unfinished sculpture?,Non finito,,,,A,extreme,Sculpture
317,What is a brief appearance by a celebrity?,Cameo,,,,A,extreme,Cinema
318,What is traditional Turkish shadow puppet theater?,Karagöz,,,,A,extreme,Theater
319,What is the Japanese cherry blossom festival?,Hanami,,,,A,extreme,Festivals
320,What is raised embroidery with padding?,Stumpwork,,,,A,extreme,Crafts
321,Jackson Pollock created drip paintings.,True,False,,,A,easy,Painting
322,A bass guitar has four strings.,False,True,,,B,easy,Music
323,The CN Tower is in Toronto.,True,False,,,A,easy,Architecture
324,George R.R. Martin wrote 'Game of Thrones' books.,True,False,,,B,easy,Literature
325,The polonaise is a Polish dance.,False,True,,,B,easy,Dance
326,The Golden Gate Bridge is painted orange.,True,False,,,A,easy,Sculpture
327,'Godzilla' originated in Japan.,False,True,,,B,easy,Cinema
328,A rehearsal happens before the performance.,True,False,,,A,easy,Theater
329,Angkor Wat is in Cambodia.,False,True,,,A,easy,Monuments
330,Prince was a multi-instrumentalist.,True,False,,,B,easy,Music
331,Which artist founded the Fauvist movement?,Henri Matisse,André Derain,Maurice de Vlaminck,Raoul Dufy,A,expert,Painting
332,How many nocturnes did Chopin compose?,21,27,18,24,A,expert,Music
333,Who designed the Biblioteca Vasconcelos?,Alberto Kalach,Luis Barragán,Ricardo Legorreta,Pedro Ramírez Vázquez,A,expert,Architecture
334,Who won the 2006 Nobel Prize for Literature?,Orhan Pamuk,Yaşar Kemal,Elif Şafak,Nâzım Hikmet,A,expert,Literature
335,What is painting with pigments in hot wax?,Encaustic,,,,A,extreme,Painting
336,What is the term for a trill ornament?,Mordent,,,,A,extreme,Music
337,What is the uppermost part of a column?,Capital,,,,A,extreme,Architecture
338,What is a poem of 17 syllables in three lines?,Haiku,,,,A,extreme,Literature
339,What is a ballet jump with straight legs?,Jeté or Grand jeté,,,,A,extreme,Dance
340,What is sculpture projecting from a background?,Relief,,,,A,extreme,Sculpture
341,What is a shot from a character's viewpoint?,Point of view or POV,,,,A,extreme,Cinema
342,What is traditional Filipino shadow puppet play?,Carillo or Kikimut,,,,A,extreme,Theater
343,What is the Thai water festival?,Songkran,,,,A,extreme,Festivals
344,What is fabric decoration with beads and sequins?,Beadwork,,,,A,extreme,Crafts
345,Leonardo da Vinci was a Renaissance artist.,False,True,,,A,easy,Painting
346,Beethoven continued composing after becoming deaf.,True,False,,,B,easy,Music
347,The Sistine Chapel is in Vatican City.,True,False,,,A,easy,Architecture
348,Mary Shelley wrote 'Frankenstein'.,False,True,,,B,easy,Literature
349,Australia has indigenous dance traditions.,True,False,,,B,easy,Dance
350,The Parthenon Marbles are in the British Museum.,False,True,,,A,easy,Sculpture
351,Westerns are set in the American Old West.,True,False,,,B,easy,Cinema
352,An understudy replaces the main actor when needed.,False,True,,,A,easy,Theater
353,Christ the Redeemer is in Rio de Janeiro.,True,False,,,A,easy,Monuments
354,Elvis Presley was called the King of Rock and Roll.,True,False,,,B,easy,Music
355,Which artist founded the Precisionism movement?,Charles Demuth,Georgia O,",
                    ",",
                    ",A,expert,Painting
356,How many Brandenburg Concertos did Bach compose?,6,4,8,12,A,expert,Music
357,Who carved the ancient city of Petra?,Nabataeans,Romans,Byzantines,Persians,A,expert,Architecture
358,What is painting technique using small dots of color?,Pointillism or Divisionism,,,,A,extreme,Painting
359,What is the term for a sudden loud accent?,Sforzando,,,,A,extreme,Music
360,What is a circular window in Gothic architecture?,Rose window or Rosette,,,,A,extreme,Architecture
361,What is repetition at the beginning of successive clauses?,Anaphora,,,,A,extreme,Literature
362,What is a spinning jump in ballet?,Tour en l,,,,A,extreme,Dance
363,What is sculpture technique using molten metal?,Casting or Lost-wax casting,,,,A,extreme,Sculpture
364,What is a shot following a moving subject?,Tracking shot or Dolly shot,,,,A,extreme,Cinema
365,What is traditional Cambodian dance drama?,Lkhon or Khmer dance,,,,A,extreme,Theater
366,Hokusai created 'The Great Wave'.,True,False,,,A,easy,Painting
367,The saxophone is a woodwind instrument.,False,True,,,B,easy,Music
368,The Shwedagon Pagoda is covered in gold.,True,False,,,A,easy,Architecture
369,Rudyard Kipling wrote 'The Jungle Book'.,True,False,,,B,easy,Literature
370,The waltz originated in Austria.,False,True,,,B,easy,Dance
371,Easter Island statues are called Moai.,True,False,,,A,easy,Sculpture
372,'Spirited Away' is a Japanese animated film.,False,True,,,B,easy,Cinema
373,The curtain call happens at the end of a show.,True,False,,,A,easy,Theater
374,The Arc de Triomphe is in Paris.,False,True,,,A,easy,Monuments
375,The Rolling Stones formed in London.,True,False,,,B,easy,Music
376,Which artist founded the Rayonism movement?,Mikhail Larionov,Natalia Goncharova,Kazimir Malevich,El Lissitzky,A,expert,Painting
377,How many cello suites did Bach compose?,6,4,8,12,A,expert,Music
378,Who designed the Heydar Aliyev Center in Baku?,Zaha Hadid,Frank Gehry,Santiago Calatrava,Norman Foster,A,expert,Architecture
379,What is the technique of scratching through paint layers?,Sgraffito,,,,A,extreme,Painting
380,What is the term for a grace note?,Appoggiatura or Acciaccatura,,,,A,extreme,Music
381,What is a projecting corbelled structure?,Corbel or Cantilever,,,,A,extreme,Architecture
382,What is a short witty saying?,Epigram,,,,A,extreme,Literature
383,What is a rapid turning movement on one foot?,Fouetté,,,,A,extreme,Dance
384,What is a kinetic sculpture?,Moving sculpture,,,,A,extreme,Sculpture
385,What is a jump cut in editing?,Abrupt transition in time,,,,A,extreme,Cinema
386,What is Burmese classical marionette theater?,Yoke thé,,,,A,extreme,Theater
387,What is the Chinese Moon Festival also called?,Mid-Autumn Festival,,,,A,extreme,Festivals
388,What is pulled thread embroidery?,Drawn thread work,,,,A,extreme,Crafts
389,René Magritte was a Surrealist painter.,False,True,,,A,easy,Painting
390,A drum kit includes cymbals.,True,False,,,B,easy,Music
391,Kathmandu has ancient temple architecture.,True,False,,,A,easy,Architecture
392,'The Little Prince' features a fox.,False,True,,,B,easy,Literature
393,The hopak is a Ukrainian dance.,True,False,,,B,easy,Dance
394,The Lion of Lucerne is carved from rock.,False,True,,,A,easy,Sculpture
395,'Interstellar' is a science fiction film.,True,False,,,B,easy,Cinema
396,Stage left is from the actor's perspective.,True,False,,,A,easy,Theater
397,The Tower of Pisa leans due to soft ground.,False,True,,,A,easy,Monuments
398,Pink Floyd was a progressive rock band.,True,False,,,B,easy,Music
399,Which artist founded the Vorticism movement?,Wyndham Lewis,David Bomberg,William Roberts,Edward Wadsworth,A,expert,Painting
400,How many operas did Verdi compose?,28,35,20,42,A,expert,Music
401,Who designed the National Museum of Beirut?,Antoine Nahas,Bernard Khoury,Joseph Philippe Karam,Pierre el-Khoury,A,expert,Architecture
402,Who wrote the Icelandic Sagas?,Various anonymous authors,Snorri Sturluson,Egill Skallagrímsson,Unknown single author,A,expert,Literature
403,What is painting on dry plaster called?,Secco or Fresco secco,,,,A,extreme,Painting
404,What is the term for a sudden silence?,Rest or Grand pause,,,,A,extreme,Music
405,What is a pointed arch vault?,Ogive or Gothic vault,,,,A,extreme,Architecture
406,What is a long narrative poem?,Epic,,,,A,extreme,Literature
407,What is a backward bend in ballet?,Cambré,,,,A,extreme,Dance
408,What is sculpture formed by pouring liquid material?,Casting,,,,A,extreme,Sculpture
409,What is voice recorded after filming?,Dubbing or ADR,,,,A,extreme,Cinema
410,What is Taiwanese glove puppet theater?,Budaixi or Potehi,,,,A,extreme,Theater
411,What is the Indian harvest festival?,Pongal or Makar Sankranti,,,,A,extreme,Festivals
412,What is whitework embroidery?,White thread on white fabric,,,,A,extreme,Crafts
413,J.M.W. Turner painted seascapes.,True,False,,,A,easy,Painting
414,An acoustic guitar doesn't need electricity.,False,True,,,B,easy,Music
415,Moroccan architecture features intricate tilework.,True,False,,,A,easy,Architecture
416,Dr. Seuss wrote 'The Cat in the Hat'.,False,True,,,B,easy,Literature
417,The haka is a Maori war dance.,True,False,,,B,easy,Dance
418,Mount Rushmore features four presidents.,True,False,,,A,easy,Sculpture
419,Rembrandt was a Dutch Golden Age painter.,True,False,,,A,easy,Painting
420,An opera combines singing and theater.,False,True,,,B,easy,Music
421,The Great Wall of China is visible from space.,False,True,,,A,easy,Architecture
422,C.S. Lewis wrote 'The Chronicles of Narnia'.,True,False,,,B,easy,Literature
423,Flamenco originated in Spain.,False,True,,,B,easy,Dance
424,Ancient Greeks created marble sculptures.,True,False,,,A,easy,Sculpture
425,Silent films had no sound at all.,False,True,,,B,easy,Cinema
426,Broadway is in New York City.,True,False,,,A,easy,Theater
427,Big Ben is a clock tower in London.,True,False,,,A,easy,Monuments
428,Bob Dylan won a Nobel Prize in Literature.,False,True,,,B,easy,Music
429,Which artist famously cut off his own ear?,Vincent van Gogh,Paul Gauguin,,,A,medium,Painting
430,What is the largest string instrument in an orchestra?,Cello,Double bass,,,B,medium,Music
431,Which artist founded the Metaphysical painting movement?,Giorgio de Chirico,Carlo Carrà,Giorgio Morandi,Alberto Savinio,A,expert,Painting
432,How many piano concertos did Mozart compose?,27,21,32,18,A,expert,Music
433,Who designed Montevideo's Palacio Salvo?,Mario Palanti,Julio Vilamajó,Rafael Lorente Escudero,Carlos Surraco,A,expert,Architecture
434,What is the technique of applying thick paint?,Impasto,,,,A,extreme,Painting
435,What is a recurring musical theme called?,Leitmotif or Motif,,,,A,extreme,Music
436,What is a projecting structure supporting a building?,Cantilever,,,,A,extreme,Architecture
437,What is a dramatic reversal in a story?,Peripeteia or Reversal,,,,A,extreme,Literature
438,What is a pas de deux in ballet?,Dance for two,,,,A,extreme,Dance
439,What is additive sculpture technique?,Modeling or Building up,,,,A,extreme,Sculpture
440,What is a mise-en-scène?,Everything in frame,,,,A,extreme,Cinema
441,What is Mongolian traditional throat singing?,Khoomei or Overtone singing,,,,A,extreme,Theater
442,What is the German October beer festival?,Oktoberfest,,,,A,extreme,Festivals
443,What is ribbon embroidery?,Silk ribbon work,,,,A,extreme,Crafts
444,Gustav Klimt painted 'The Kiss'.,False,True,,,A,easy,Painting
445,A violin has four strings.,True,False,,,B,easy,Music
446,The Louvre is in Paris.,False,True,,,A,easy,Architecture
447,J.R.R. Tolkien wrote 'The Hobbit'.,True,False,,,B,easy,Literature
448,Tango originated in Argentina.,True,False,,,B,easy,Dance
449,The Statue of Liberty holds a torch.,False,True,,,A,easy,Sculpture
450,Animation creates the illusion of movement.,True,False,,,B,easy,Cinema
451,Shakespeare wrote in the 16th and 17th centuries.,True,False,,,A,easy,Theater
452,The Brandenburg Gate is in Berlin.,False,True,,,A,easy,Monuments
453,Queen was a British rock band.,True,False,,,B,easy,Music
454,Which artist founded the Synchromism movement?,Morgan Russell,Stanton Macdonald-Wright,Patrick Henry Bruce,Thomas Hart Benton,A,expert,Painting
455,How many operas did Puccini complete?,12,16,9,14,A,expert,Music
456,Who rebuilt Warsaw's Old Town after WWII?,Jan Zachwatowicz,Bohdan Pniewski,Szymon Syrkus,Helena Syrkus,A,expert,Architecture
457,What is painting on prepared canvas called?,Gesso or Primed canvas,,,,A,extreme,Painting
458,What is gradual increase in volume?,Crescendo,,,,A,extreme,Music
459,What is a recessed triangular space?,Spandrel,,,,A,extreme,Architecture
460,What is a sudden realization in a story?,Epiphany,,,,A,extreme,Literature
461,What is a ballet turn on one foot?,Pirouette,,,,A,extreme,Dance
462,What is earth art or land art?,Environmental sculpture,,,,A,extreme,Sculpture
463,What is editing technique alternating storylines?,Parallel editing or Cross-cutting,,,,A,extreme,Cinema
464,What is Uzbek traditional silk road performance?,Katta Ashula or Epic singing,,,,A,extreme,Theater
465,What is the Korean harvest festival?,Chuseok,,,,A,extreme,Festivals
466,What is blackwork embroidery?,Black thread on white fabric,,,,A,extreme,Crafts
467,Wassily Kandinsky was a pioneer of abstract art.,True,False,,,A,easy,Painting
468,A cello is larger than a violin.,False,True,,,B,easy,Music
469,The Philippines has Spanish colonial architecture.,True,False,,,A,easy,Architecture
470,A.A. Milne created Winnie-the-Pooh.,True,False,,,B,easy,Literature
471,Bali has traditional dance forms.,False,True,,,B,easy,Dance
472,African masks are forms of sculpture.,True,False,,,A,easy,Sculpture
473,'The Avengers' is a superhero ensemble film.,False,True,,,B,easy,Cinema
474,The wings are the sides of a stage.,True,False,,,A,easy,Theater
475,The Angel of Independence is in Mexico City.,False,True,,,A,easy,Monuments
476,Radiohead is a British rock band.,True,False,,,B,easy,Music
477,Which artist founded the Lyrical Abstraction movement?,Georges Mathieu,Hans Hartung,Pierre Soulages,Jean-Paul Riopelle,A,expert,Painting
478,How many string quartets did Haydn compose?,68,52,83,45,A,expert,Music
479,Who designed the Bank of China Tower?,I.M. Pei,Norman Foster,Cesar Pelli,Kohn Pedersen Fox,A,expert,Architecture
480,What is chiaroscuro technique?,Light and dark contrast,,,,A,extreme,Painting
481,What is the term for slowing down gradually?,Ritardando or Rallentando,,,,A,extreme,Music
482,What is a fan vault ceiling?,Gothic vault with ribs,,,,A,extreme,Architecture
483,What is a coming-of-age story?,Bildungsroman,,,,A,extreme,Literature
484,What is a ballet step with one leg lifted?,Attitude,,,,A,extreme,Dance
485,What is installation art?,Site-specific three-dimensional work,,,,A,extreme,Sculpture
486,What is diegetic sound?,Sound from the film world,,,,A,extreme,Cinema
487,What is Kazakh traditional epic performance?,Zhyrau or Epic singing,,,,A,extreme,Theater
488,What is the Peruvian sun festival?,Inti Raymi,,,,A,extreme,Festivals
489,What is crewel embroidery?,Wool embroidery on fabric,,,,A,extreme,Crafts
490,Paul Klee was a Swiss-German artist.,False,True,,,A,easy,Painting
491,An accordion uses bellows to make sound.,True,False,,,B,easy,Music
492,Uganda has traditional thatched huts.,True,False,,,A,easy,Architecture
493,Beatrix Potter wrote 'Peter Rabbit'.,False,True,,,B,easy,Literature
494,Ecuador has traditional folk dances.,True,False,,,B,easy,Dance
495,Lion sculptures symbolize strength.,False,True,,,A,easy,Sculpture
496,'Avatar' used motion capture technology.,True,False,,,B,easy,Cinema
497,A tech rehearsal tests lighting and sound.,True,False,,,A,easy,Theater
498,Bogotá has colonial monuments.,False,True,,,A,easy,Monuments
499,AC/DC is an Australian rock band.,True,False,,,B,easy,Music
500,Which artist founded the Cobra movement?,Karel Appel,Asger Jorn,Constant Nieuwenhuys,Pierre Alechinsky,A,expert,Painting
501,How many violin sonatas did Beethoven compose?,10,16,8,12,A,expert,Music
502,Who designed Ljubljana's Triple Bridge?,Jože Plečnik,Edvard Ravnikar,Savin Sever,Max Fabiani,A,expert,Architecture
503,What is tenebrism in painting?,Dramatic illumination contrast,,,,A,extreme,Painting
504,What is the term for a musical shake ornament?,Trill,,,,A,extreme,Music
505,What is a flying buttress?,External arch support,,,,A,extreme,Architecture
506,What is a stream of consciousness?,Narrative of thoughts,,,,A,extreme,Literature
507,What is a ballet lift called?,Portage or Port de bras,,,,A,extreme,Dance
508,What is found object sculpture?,Art from everyday objects,,,,A,extreme,Sculpture
509,What is non-diegetic sound?,Sound outside film world,,,,A,extreme,Cinema
510,What is Turkmen traditional storytelling?,Bakhshi or Epic singing,,,,A,extreme,Theater
511,What is the Ethiopian Christmas?,Ganna or Timkat,,,,A,extreme,Festivals
512,What is hardanger embroidery?,Norwegian cutwork,,,,A,extreme,Crafts
513,The Group of Seven were Canadian landscape painters.,True,False,,,A,easy,Painting
514,A trombone has a sliding mechanism.,False,True,,,B,easy,Music
515,Tanzania has Swahili coastal architecture.,True,False,,,A,easy,Architecture
516,Aesop's fables include 'The Tortoise and the Hare'.,True,False,,,B,easy,Literature
517,Bolivia has Andean folk dances.,False,True,,,B,easy,Dance
518,Eagle sculptures represent freedom.,True,False,,,A,easy,Sculpture
519,'Parasite' is a South Korean film.,False,True,,,B,easy,Cinema
520,A dress rehearsal is the final practice before opening.,True,False,,,A,easy,Theater
521,Machu Picchu is in Peru.,False,True,,,A,easy,Monuments
522,Nirvana was a grunge band from Seattle.,True,False,,,B,easy,Music
523,Which artist founded the Ashcan School?,Robert Henri,George Bellows,John Sloan,William Glackens,A,expert,Painting
524,How many piano sonatas did Beethoven compose?,32,27,41,24,A,expert,Music
525,Who designed Buenos Aires' Teatro Colón?,Francesco Tamburini,Vittorio Meano,Julio Dormal,All three,D,expert,Architecture
526,What is alla prima painting technique?,Wet-on-wet or Direct painting,,,,A,extreme,Painting
527,What is the term for majestic tempo?,Maestoso,,,,A,extreme,Music
528,What is a dome on pendentives?,Byzantine dome or Pendentive dome,,,,A,extreme,Architecture
529,What is a brief witty poem?,Epigram,,,,A,extreme,Literature
530,What is a rapid leg movement in ballet?,Battement,,,,A,extreme,Dance
531,What is carved negative space sculpture?,Pierced sculpture or Negative space,,,,A,extreme,Sculpture
532,What is a high-angle shot looking down?,Bird,,,,A,extreme,Cinema
533,What is Armenian traditional epic performance?,Gusans or Epic singing,,,,A,extreme,Theater
534,What is the Moroccan Gnawa music festival?,Gnaoua Festival or Essaouira Festival,,,,A,extreme,Festivals
535,What is ribbon lace making?,Tape lace or Renaissance lace,,,,A,extreme,Crafts
536,Salvador Dalí was a Surrealist painter.,True,False,,,A,easy,Painting
537,Drums belong to the percussion family.,False,True,,,B,easy,Music
538,Japanese temples often have curved roofs.,True,False,,,A,easy,Architecture
539,J.K. Rowling wrote the Harry Potter series.,False,True,,,B,easy,Literature
540,The Bolshoi Ballet is in Moscow.,True,False,,,B,easy,Dance
541,Stone sculptures can last thousands of years.,False,True,,,A,easy,Sculpture
542,CGI stands for Computer Generated Imagery.,True,False,,,B,easy,Cinema
543,The balcony is the upper seating area.,True,False,,,A,easy,Theater
544,The Sphinx has a lion's body.,False,True,,,A,easy,Monuments
545,Led Zeppelin was a rock band.,True,False,,,B,easy,Music
546,Which artist founded the Neoplasticism movement?,Piet Mondrian,Theo van Doesburg,Bart van der Leck,Vilmos Huszár,A,expert,Painting
547,How many preludes and fugues are in 'The Well-Tempered Clavier'?,48,24,32,96,A,expert,Music
548,Who designed Moldova's Nativity Cathedral?,Abraham Melnikov,Bernardazzi,Mitrofan Elladi,Alexander Pomerantsev,A,expert,Architecture
549,What is the optical mixing technique in painting?,Optical mixing or Broken color,,,,A,extreme,Painting
550,What is the term for gradual decrease in volume?,Diminuendo or Decrescendo,,,,A,extreme,Music
551,What is the space between columns called?,Intercolumniation,,,,A,extreme,Architecture
552,What is a character's inner thoughts narrative?,Interior monologue,,,,A,extreme,Literature
553,What is a ballet leap with split legs?,Grand jeté,,,,A,extreme,Dance
554,What is minimal sculpture with geometric forms?,Minimalism or Primary structures,,,,A,extreme,Sculpture
555,What is a continuous take without cuts?,One-shot or Oner,,,,A,extreme,Cinema
556,What is Kyrgyz traditional epic performance?,Manas or Epic recitation,,,,A,extreme,Theater
557,What is the Bolivian carnival celebration?,Oruro Carnival,,,,A,extreme,Festivals
558,What is gold thread embroidery?,Goldwork or Metal thread work,,,,A,extreme,Crafts
559,Edvard Munch painted 'The Scream'.,False,True,,,A,easy,Painting
560,A trumpet is a brass instrument.,True,False,,,B,easy,Music
561,The Parthenon is in Athens.,False,True,,,A,easy,Architecture
562,Bram Stoker wrote 'Dracula'.,True,False,,,B,easy,Literature
563,The tarantella is an Italian dance.,True,False,,,B,easy,Dance
564,The Statue of Liberty was a gift from France.,False,True,,,A,easy,Sculpture
565,Black and white films came before color films.,True,False,,,B,easy,Cinema
566,A monologue is spoken by one person.,False,True,,,A,easy,Theater
567,The Taj Mahal is made of white marble.,True,False,,,A,easy,Monuments
568,Michael Jackson was called the King of Pop.,True,False,,,B,easy,Music
569,Which artist founded the Tachisme movement?,Jean Fautrier,Jean Dubuffet,Wols,Hans Hartung,A,expert,Painting
570,How many waltzes did Chopin compose?,19,21,14,27,A,expert,Music
571,Who designed Reykjavik's Hallgrímskirkja?,Guðjón Samúelsson,Sigurður Guðmundsson,Ágúst Pálsson,Gísli Halldórsson,A,expert,Architecture
572,What is painting technique with multiple thin layers?,Glazing or Layering,,,,A,extreme,Painting
573,What is the term for walking tempo?,Andante,,,,A,extreme,Music
574,What is a covered walkway with columns?,Colonnade or Portico,,,,A,extreme,Architecture
575,What is an extended metaphor in a poem?,Conceit,,,,A,extreme,Literature
576,What is a ballet pose on one leg?,Arabesque,,,,A,extreme,Dance
577,What is performance art as sculpture?,Living sculpture or Body art,,,,A,extreme,Sculpture
578,What is a low-angle camera shot?,Worm,,,,A,extreme,Cinema
579,What is Tajik traditional storytelling performance?,Maqom or Epic singing,,,,A,extreme,Theater
580,What is the Colombian flower festival?,Feria de las Flores,,,,A,extreme,Festivals
