# Subject: Animals
ID,Question,Option A,Option B,Option C,Option D,Correct Answer,Level,Chapter
385,How many lenses in butterfly compound eyes?,100,1,000,6,D,expert,Insects
386,How much water can a camel drink at once?,10 gallons,30 gallons,60 gallons,100 gallons,B,expert,Mammals
387,How many eyelids do owls have?,1,2,3,4,C,expert,Birds
388,How long have sharks existed?,50 million years,200 million years,450 million years,1 billion years,C,expert,Marine Life
389,What percentage of snake venom is protein?,20%,50%,90%,100%,C,expert,Amphibians
390,What chemical makes skunk spray smell?,Ammonia,Thiols,Sulfuric acid,Methane,B,expert,Mammals
391,How much can a white rhino weigh?,,,,,,extreme,Mammals
392,What is the parrot vocabulary record?,,,,,,extreme,Birds
393,How many people can one pufferfish kill?,,,,,,extreme,Marine Life
394,How many lizard species exist?,,,,,,extreme,Reptiles
395,How many flowers does a butterfly visit daily?,,,,,,extreme,Insects
396,How much can a camel carry?,,,,,,extreme,Mammals
397,How many degrees can owls rotate their necks?,,,,,,extreme,Birds
398,How many teeth can a shark have in lifetime?,,,,,,extreme,Marine Life
399,What is the longest snake species?,,,,,,extreme,Amphibians
400,How far can skunk spray be detected?,,,,,,extreme,Mammals
401,Bison are the largest land mammals in North America.,True,False,,,A,easy,Mammals
402,Parrots can learn to talk.,True,False,,,B,easy,Birds
403,Whales are the largest animals ever.,True,False,,,A,easy,Marine Life
404,Komodo dragons only live in Indonesia.,True,False,,,B,easy,Reptiles
405,Ladybugs eat aphids.,True,False,,,A,easy,Insects
406,Sea otters hold hands while sleeping.,True,False,,,B,easy,Mammals
407,Eagles can see fish underwater.,True,False,,,A,easy,Birds
408,Hermit crabs use empty shells.,True,False,,,B,easy,Marine Life
409,Pythons can unhinge their jaws.,False,True,,,A,easy,Reptiles
410,Sloths sleep hanging upside down.,True,False,,,A,easy,Mammals
411,How much can a bison weigh?,500 lbs,2,000 lbs,,B,medium,Mammals
412,Can eagles see in color?,No,Yes,,,B,medium,Birds
413,How much milk does a whale calf drink daily?,10 gallons,100+ gallons,,,B,medium,Marine Life
414,How do Komodo dragons hunt?,Speed,Venom and tracking,,,B,medium,Reptiles
415,What do ladybugs primarily eat?,Leaves,Aphids,,,B,medium,Insects
416,Why do otters hold hands?,Affection,Avoid drifting apart,,,B,medium,Mammals
417,From what height can eagles spot fish?,100 feet,1,000+ feet,,B,medium,Birds
418,Why do hermit crabs need shells?,Fashion,Protection,,,B,medium,Marine Life
419,How do pythons incubate eggs?,Leave them,Coil around them,,,B,medium,Amphibians
420,How do kangaroos move when grazing?,Hop,Walk using tail,,,B,medium,Mammals
421,How fast can bison run?,20 mph,35 mph,50 mph,,B,hard,Mammals
422,What is the record for parrot vocabulary?,100 words,500 words,1,700+ words,C,hard,Birds
423,How many species of whales exist?,20,50,90,,C,hard,Marine Life
424,How many teeth do Komodo dragons have?,20,60,100,,B,hard,Reptiles
425,How many mosquito species exist?,100,3,500+,10,B,hard,Insects
426,How many bones do sea otters have?,100,200,300,,B,hard,Mammals
427,How far away can eagles see prey?,1/2 mile,2 miles,10 miles,,B,hard,Birds
428,How often do hermit crabs change shells?,Once,As they grow,Never,,B,hard,Marine Life
429,What percentage of python species are venomous?,0%,50%,100%,,A,hard,Amphibians
430,What is a kangaroo's top hopping speed?,15 mph,35 mph,50 mph,,B,hard,Mammals
431,What role do bison play in ecosystems?,,Keystone species,Predator,Pest,B,expert,Mammals
432,What family do parrots belong to?,Corvidae,Psittacidae,Accipitridae,Strigidae,B,expert,Birds
433,How do baleen whales produce sound?,Vocal cords,Larynx,Unknown mechanism,Blowholes,C,expert,Marine Life
434,What bacteria live in Komodo dragon saliva?,,50+ strains,Beneficial only,5 strains,B,expert,Reptiles
435,What does mosquito saliva contain?,Nothing,Anticoagulants,Venom,Sugar,B,expert,Insects
436,What is unique about sea otter fur?,Longest,Densest,Waterproof,Colorful,B,expert,Mammals
437,How do parrots learn to talk?,Instinct,Mimicry,Training,Both B and C,D,expert,Birds
438,What type of eyes do crabs have?,Simple,Compound,No eyes,Single lens,B,expert,Marine Life
439,How do pythons generate heat for eggs?,Can't,Muscle contractions,Sun only,Metabolism,B,expert,Amphibians
440,What enables kangaroo hopping efficiency?,Muscles,Elastic tendons,Light bones,Long legs,B,expert,Mammals
441,How many bison existed before European colonization?,,,,,,extreme,Mammals
442,How many words can an African Grey Parrot learn?,,,,,,extreme,Birds
443,What is the longest blue whale ever recorded?,,,,,,extreme,Marine Life
444,What is a Komodo dragon's running speed?,,,,,,extreme,Reptiles
445,How many deaths do mosquitoes cause annually?,,,,,,extreme,Insects
446,How many calories do sea otters eat daily?,,,,,,extreme,Mammals
447,How far can an eagle fly in a day?,,,,,,extreme,Birds
448,What is the leg span of the Japanese spider crab?,,,,,,extreme,Marine Life
449,How much can a python squeeze?,,,,,,extreme,Amphibians
450,How high can a kangaroo jump?,,,,,,extreme,Mammals
451,Dogs have better smell than humans.,True,False,,,A,easy,Mammals
452,Ducks have waterproof feathers.,True,False,,,B,easy,Birds
453,Pufferfish are poisonous.,True,False,,,A,easy,Marine Life
454,Crocodiles are older than dinosaurs.,False,True,,,B,easy,Reptiles
455,Flies can walk on ceilings.,True,False,,,B,easy,Insects
456,Leopards are excellent climbers.,True,False,,,A,easy,Mammals
457,The dodo bird is extinct.,True,False,,,B,easy,Birds
458,Octopuses can change texture.,True,False,,,A,easy,Marine Life
459,Turtles can live over 100 years.,True,False,,,A,easy,Reptiles
460,Camels store water in their humps.,False,True,,,B,easy,Mammals
461,How much better is a dog's smell?,10x,10,000-100,000x,B,medium,Mammals
462,What makes duck feathers waterproof?,Natural coating,Preen oil,,,B,medium,Birds
463,What toxin do pufferfish contain?,Cyanide,Tetrodotoxin,,,B,medium,Marine Life
464,When did crocodiles appear?,50 million years ago,200+ million years ago,,,B,medium,Reptiles
465,How do flies stick to ceilings?,Suction,Sticky pads,,,B,medium,Insects
466,Why do leopards drag prey into trees?,Fun,Keep from scavengers,,,B,medium,Mammals
467,When did dodos go extinct?,1500s,1600s,,,B,medium,Birds
468,How do octopuses change texture?,Skin muscles,Magic,,,A,medium,Marine Life
469,What is the oldest turtle age recorded?,100 years,180+ years,,,B,medium,Amphibians
470,What do camel humps store?,Water,Fat,,,B,medium,Mammals
471,How many smell receptors do dogs have?,10 million,300 million,1 billion,,B,hard,Mammals
472,How many feathers does a duck have?,1,000,14,000,B,hard,Birds
473,How toxic is tetrodotoxin?,Mild,1,200x deadlier than cyanide,Like bee sting,B,hard,Marine Life
474,How old can crocodiles live?,30 years,70+ years,150 years,,B,hard,Reptiles
475,How fast can flies react?,Same as humans,7x faster,Slower,,B,hard,Insects
476,How much weight can leopards carry up trees?,Equal to body,3x body weight,Half body,,B,hard,Mammals
477,How tall were dodos?,1 foot,3 feet,6 feet,,B,hard,Birds
478,How fast can octopuses change appearance?,1 minute,Under 1 second,10 seconds,,B,hard,Marine Life
479,How fast can sea turtles swim?,5 mph,20 mph,35 mph,,C,hard,Amphibians
480,How many hours do leopards sleep daily?,8 hours,12 hours,16 hours,,C,hard,Mammals
481,What brain area processes dog smell?,Small area,40x larger than humans,Same as humans,Don't have one,B,expert,Mammals
482,How long can ducks stay underwater?,10 seconds,1 minute,5 minutes,30 minutes,B,expert,Birds
483,How many pufferfish species are poisonous?,All,Most,Few,,B,expert,Marine Life
484,What makes crocodilians unique among reptiles?,Size,Four-chambered heart,Intelligence,Speed,B,expert,Reptiles
485,How many images per second can flies see?,24,60,250,1,C,expert,Insects
486,When do leopards prefer to hunt?,Dawn,Noon,Night,Dusk,C,expert,Mammals
487,Where did dodos live?,Madagascar,Mauritius,Hawaii,Galapagos,B,expert,Birds
488,What percentage of octopus neurons are in arms?,10%,33%,66%,90%,C,expert,Marine Life
489,How do sea turtles navigate thousands of miles?,Stars,Magnetic fields,Smell,Following others,B,expert,Amphibians
490,What temperature range can camels tolerate?,10°F,50°F,120°F,150°F,C,expert,Mammals
491,How many olfactory receptors do dogs have?,,,,,,extreme,Mammals
492,What is a duck's heart rate while flying?,,,,,,extreme,Birds
493,How many people does one pufferfish have enough toxin to kill?,,,,,,extreme,Marine Life
494,How many teeth can a crocodile have in its lifetime?,,,,,,extreme,Reptiles
495,How fast do fly wings beat per second?,,,,,,extreme,Insects
496,What is a leopard's bite force?,,,,,,extreme,Mammals
497,How much did dodos weigh?,,,,,,extreme,Birds
498,How toxic is pufferfish poison?,,,,,,extreme,Marine Life
499,How long can crocodiles live?,,,,,,extreme,Amphibians
500,How slow do sloths move?,,,,,,extreme,Mammals
501,Seals can sleep underwater.,True,False,,,A,easy,Mammals
502,Parrots come in many colors.,True,False,,,A,easy,Birds
503,Lobsters can regenerate claws.,True,False,,,B,easy,Marine Life
504,Iguanas are herbivores.,True,False,,,A,easy,Reptiles
505,Ants never sleep.,True,False,,,B,easy,Insects
506,Sloths are slow movers.,True,False,,,B,easy,Mammals
507,Peacocks are male peafowl.,True,False,,,A,easy,Birds
508,Octopuses are invertebrates.,True,False,,,B,easy,Marine Life
509,Tortoises live on land.,True,False,,,A,easy,Reptiles
510,Skunks spray when threatened.,True,False,,,A,easy,Mammals
511,How do seals stay warm in cold water?,Thick skin,Blubber layer,,,B,medium,Mammals
512,What determines parrot color?,Diet,Feather structure and pigments,,,B,medium,Birds
513,How long does claw regeneration take?,Weeks,Years,,,B,medium,Marine Life
514,What do iguanas eat?,Insects,Plants,,,B,medium,Reptiles
515,Do ants take short naps?,No,Yes,hundreds daily,,B,medium,Insects
516,How often do sloths defecate?,Daily,Once a week,,,B,medium,Mammals
517,What are the eye-spots on peacock feathers for?,Vision,Attracting mates,,,B,medium,Birds
518,Are octopuses intelligent?,No,Yes,highly,,B,medium,Marine Life
519,Where do tortoises lay eggs?,In nests on land,In water,,,A,medium,Amphibians
520,Do skunks warn before spraying?,Yes,with body language,No,,A,medium,Mammals
521,How fast do beaver teeth grow per year?,1 inch,4 inches,8 inches,,B,hard,Mammals
522,How many colors can parrots see?,3,4,7,,B,hard,Birds
523,How long can lobsters live?,10 years,50+ years,200 years,,B,hard,Marine Life
524,How long can green iguanas grow?,2 feet,5 feet,10 feet,,B,hard,Reptiles
525,How long is each ant nap?,1 minute,8 minutes,1 hour,,A,hard,Insects
526,What grows in sloth fur?,Nothing,Algae,Moss,,B,hard,Mammals
527,How many tail feathers do peacocks display?,50,150,300,,B,hard,Birds
528,How many suckers per arm does an octopus have?,50,240,1,000,B,hard,Marine Life
529,How do tortoises regulate temperature?,Can't,Behavioral thermoregulation,Sweating,,B,hard,Amphibians
530,How many times can a skunk spray in succession?,1-2,5-6,Unlimited,,B,hard,Mammals
531,What ecosystem role do beavers play?,Pest,Keystone species,Predator,,B,expert,Mammals
532,What pigment makes parrot feathers red?,Carotenoids,Psittacofulvins,Melanin,,B,expert,Birds
533,How do lobsters grow?,Continuously,By molting,Stop at maturity,Seasonal,B,expert,Marine Life
534,How many eyelids do iguanas have?,2,3,4,1,B,expert,Reptiles
535,How long can a queen ant live?,1 year,5 years,15 years,30 years,D,expert,Insects
536,How many hours do sloths sleep daily?,8 hours,15 hours,20 hours,22 hours,B,expert,Mammals
537,How are peacock colors produced?,Pigments,Diet,Structural coloration,Minerals,C,expert,Birds
538,How many arms can an octopus regenerate?,,One,Multiple,All,D,expert,Marine Life
539,How many bones in a tortoise shell?,10,30,50+,100+,C,expert,Amphibians
540,What compound makes skunk spray so potent?,Ammonia,Thiols,Sulfuric acid,Pheromones,B,expert,Mammals
541,What is the longest beaver dam ever recorded?,,,,,,extreme,Mammals
542,What is the vocabulary record for an African Grey parrot?,,,,,,extreme,Birds
543,What is the heaviest lobster ever caught?,,,,,,extreme,Marine Life
544,How deep can marine iguanas dive?,,,,,,extreme,Reptiles
545,What is the estimated total ant population on Earth?,,,,,,extreme,Insects
546,How long does it take a sloth to digest food?,,,,,,extreme,Mammals
547,How many eye-spots on a peacock's tail?,,,,,,extreme,Birds
548,How fast can an octopus change color?,,,,,,extreme,Marine Life
549,What is the oldest tortoise age recorded?,,,,,,extreme,Amphibians
550,How far can skunk smell be detected?,,,,,,extreme,Mammals
551,Wolves are pack animals.,True,False,,,A,easy,Mammals
552,Swans can be aggressive.,True,False,,,B,easy,Birds
553,Seals can sleep underwater.,True,False,,,A,easy,Marine Life
554,Some snakes can fly.,True,False,,,B,easy,Reptiles
555,Butterflies migrate long distances.,True,False,,,B,easy,Insects
556,Bears eat both plants and meat.,True,False,,,A,easy,Mammals
557,Flamingos filter feed.,True,False,,,B,easy,Birds
558,Dolphins are mammals.,True,False,,,A,easy,Marine Life
559,Monitor lizards are carnivores.,True,False,,,A,easy,Reptiles
560,Kangaroos are marsupials.,True,False,,,B,easy,Mammals
561,How long can seals hold their breath?,10 minutes,2 hours,,,B,medium,Mammals
562,Can swans break bones with their wings?,Yes,can,No,myth,B,medium,Birds
563,How do seals sleep underwater?,Can't,Half brain at a time,,,B,medium,Marine Life
564,How do flying snakes glide?,Wings,Flattening body,,,B,medium,Reptiles
565,Which butterfly migrates the farthest?,Swallowtail,Monarch,,,B,medium,Insects
566,What do bears eat most?,Meat,Plants and berries,,,B,medium,Mammals
567,What do flamingos filter for?,Fish,Algae and shrimp,,,B,medium,Birds
568,How are dolphin calves born?,Head first,Tail first,,,B,medium,Marine Life
569,How do monitor lizards hunt?,Ambush,Active pursuit,,,B,medium,Amphibians
570,Where do joeys develop?,In pouch,In womb,,,A,medium,Mammals
571,How far can wolves communicate by howling?,1 mile,6-10 miles,20 miles,,B,hard,Mammals
572,How many bones in a swan's neck?,7,14,25,,C,hard,Birds
573,Do fish sleep?,Yes,No,,,A,hard,Marine Life
574,How far can flying snakes glide?,10 feet,50 feet,100+ feet,,C,hard,Reptiles
575,How far do monarchs migrate?,500 miles,1,500 miles,3,C,hard,Insects
576,Are mammals warm-blooded?,Yes,No,,,A,hard,Mammals
577,Can all birds fly?,No,Yes,,,A,hard,Birds
578,What frequency can dolphins hear?,20 kHz,150 kHz,300 kHz,,B,hard,Marine Life
579,How long can Komodo monitors grow?,4 feet,7 feet,10 feet,,C,hard,Amphibians
580,How long does a joey stay in pouch?,2 months,6-9 months,2 years,,B,hard,Mammals
581,How powerful is a wolf's sense of smell?,10x humans,100x humans,1,000x humans,B,expert,Mammals
582,How long do swans mate for?,Season,Year,Life,Never pair,C,expert,Birds
583,Do fish sleep?,Yes,No,,,A,expert,Marine Life
584,What genus are flying snakes?,Python,Chrysopelea,Cobra,Viper,B,expert,Reptiles
585,How do monarchs navigate?,Random,Sun compass and magnetic sense,Following others,Memory,B,expert,Insects
586,What happens to bear heart rate during hibernation?,Stops,Slows to 8 bpm,Increases,Stays same,B,expert,Mammals
587,How many eyelids do flamingos have?,1,2,3,4,C,expert,Birds
588,What is unique about dolphin sleep?,Don't sleep,Unihemispheric,Sleep fully,Sleep-swim,B,expert,Marine Life
589,What do Komodo dragons use to kill prey?,Crushing,Venom,Speed,Claws,B,expert,Amphibians
590,What enables kangaroo hopping?,Strong muscles,Elastic tendons,Hollow bones,Long tail,B,expert,Mammals
591,What makes a mammal unique?,,,,,,extreme,Mammals
592,How many feathers does a swan have?,,,,,,extreme,Birds
593,How do fish breathe?,,,,,,extreme,Marine Life
594,What is a flying snake's glide speed?,,,,,,extreme,Reptiles
595,How many generations does monarch migration take?,,,,,,extreme,Insects
596,How many calories does a bear eat before hibernation?,,,,,,extreme,Mammals
597,Can all birds fly?,No,Yes,,,A,extreme,Birds
598,How many different whistle sounds can dolphins make?,,,,,,extreme,Marine Life
599,How much can a Komodo dragon weigh?,,,,,,extreme,Amphibians
600,How many quills does a porcupine have?,,,,,,extreme,Mammals
601,Elephants have excellent memory.,True,False,,,A,easy,Mammals
602,Ducks have webbed feet.,True,False,,,B,easy,Birds
603,All sharks are dangerous.,False,True,,,A,easy,Marine Life
604,Sea turtles cry salt tears.,True,False,,,B,easy,Reptiles
605,Bees dance to communicate.,True,False,,,B,easy,Insects
606,Giraffes have long necks.,True,False,,,A,easy,Mammals
607,Owls can rotate heads very far.,True,False,,,B,easy,Birds
608,Octopuses have beaks.,True,False,,,A,easy,Marine Life
609,Crocodiles are reptiles.,True,False,,,A,easy,Reptiles
610,Cheetahs are the fastest land animals.,True,False,,,B,easy,Mammals
611,How long can elephants remember?,Days,Decades,,,B,medium,Mammals
612,Why do ducks have webbed feet?,Fashion,Swimming efficiency,,,B,medium,Birds
613,What do most sharks eat?,Humans,Fish and seals,,,B,medium,Marine Life
614,Why do sea turtles excrete salt?,Waste,Regulate salt balance,,,B,medium,Reptiles
615,What does the waggle dance tell bees?,Danger,Food location,,,B,medium,Insects
616,How many neck bones do giraffes have?,14,7,,,B,medium,Mammals
617,How far can owls rotate heads?,180°,270°,,,B,medium,Birds
618,Where is an octopus's beak located?,Center of arms,Head,,,A,medium,Marine Life
619,Can crocodiles see well at night?,Yes,No,,,A,medium,Amphibians
620,How slowly do sloths digest food?,1 day,1 week,1 month,,C,medium,Mammals
621,Are mammals warm-blooded?,Yes,No,,,A,hard,Mammals
622,How fast can ducks fly?,30 mph,60 mph,90 mph,,B,hard,Birds
623,How many pups can a shark have?,1-2,10-80,200+,,B,hard,Marine Life
624,How deep can sea turtles dive?,100 feet,1,000 feet,4,C,hard,Reptiles
625,How many flowers must bees visit for 1 lb honey?,10,000,2 million,10 million,B,hard,Insects
626,Are mammals warm-blooded?,Yes,No,,,A,hard,Mammals
627,Can all birds fly?,No,Yes,,,A,hard,Birds
628,How strong is octopus suction per sucker?,1 lb,35 lbs,100 lbs,,B,hard,Marine Life
629,How long can crocodiles stay underwater?,10 minutes,1 hour,2+ hours,,C,hard,Amphibians
630,How many quills can a porcupine have?,1,000,10,000,C,hard,Mammals
631,What is unique about elephant brains?,Small,Largest land animal brain,No wrinkles,Two brains,B,expert,Mammals
632,What makes duck bones special?,Solid,Hollow for buoyancy,Very heavy,Made of cartilage,B,expert,Birds
633,What is shark skeleton made of?,Bone,Cartilage,Chitin,Keratin,B,expert,Marine Life
634,How do sea turtles excrete excess salt?,Kidneys,Gills,Salt glands near eyes,Skin,C,expert,Reptiles
635,How many legs do insects have?,6,8,,,A,expert,Insects
636,How many vertebrae in giraffe neck?,7,14,21,28,A,expert,Mammals
637,Can all birds fly?,No,Yes,,,A,expert,Birds
638,Why is octopus blood blue?,Cold water,Copper-based hemocyanin,Diet,Genetics,B,expert,Marine Life
639,How do crocodiles regulate temperature?,Sweating,Panting,Behavioral thermoregulation,Shivering,C,expert,Amphibians
640,What enables cheetah speed?,Large lungs,Flexible spine,Long legs,All of these,D,expert,Mammals
641,How much does an elephant brain weigh?,,,,,,extreme,Mammals
642,What is the fastest duck flight speed?,,,,,,extreme,Birds
643,How many tentacles does a squid have?,,,,,,extreme,Marine Life
644,What is the largest lizard species?,,,,,,extreme,Reptiles
645,How many flowers for 1 pound of honey?,,,,,,extreme,Insects
646,Are mammals warm-blooded?,Yes,No,,,A,extreme,Mammals
647,Can all birds fly?,No,Yes,,,A,extreme,Birds
648,Do fish sleep?,Yes,No,,,A,extreme,Marine Life
649,Can amphibians live in water?,Yes,No,,,A,extreme,Amphibians
650,Sample question about mammals?,Yes,No,,,A,extreme,Mammals
651,Deer shed their antlers annually.,True,False,,,A,easy,Mammals
652,Owls are birds of prey.,True,False,,,B,easy,Birds
653,Octopuses can squeeze through small spaces.,True,False,,,A,easy,Marine Life
654,Geckos can climb glass.,True,False,,,B,easy,Reptiles
655,Bees communicate through dance.,True,False,,,B,easy,Insects
656,Otters use tools.,True,False,,,A,easy,Mammals
657,Penguins can hold their breath.,True,False,,,B,easy,Birds
658,Sharks can sense electricity.,True,False,,,A,easy,Marine Life
659,Snakes can dislocate jaws.,False,True,,,A,easy,Reptiles
660,Bears can climb trees.,True,False,,,B,easy,Mammals
661,Why do male deer shed antlers?,Hormonal cycle,Broken,,,A,medium,Mammals
662,What do owls regurgitate?,Pellets,Seeds,,,A,medium,Birds
663,Do octopuses have bones?,No,Yes,,,A,medium,Marine Life
664,What helps geckos climb?,Tiny hairs,Suction,,,A,medium,Reptiles
665,What dance do bees perform?,Waggle dance,Circle dance,,,A,medium,Insects
666,What do otters use as tools?,Rocks,Sticks,,,A,medium,Mammals
667,How long can penguins hold breath?,20 minutes,5 minutes,,,A,medium,Birds
668,What can sharks sense in water?,Electric fields,Sound only,,,A,medium,Marine Life
669,Do snakes unhinge their jaws?,No,ligaments stretch,Yes,,A,medium,Reptiles
670,Which bears climb best?,Black bears,Grizzlies,,,A,medium,Mammals
671,When do deer antlers fall off?,Winter,Spring,Summer,,A,hard,Mammals
672,How many degrees can owls rotate heads?,270,180,360,,A,hard,Birds
673,How many hearts do octopuses have?,3,2,4,,A,hard,Marine Life
674,What are gecko toe pads called?,Lamellae,Setae,Spatulae,,A,hard,Reptiles
675,What direction indicates food distance?,Dance angle,Speed,Duration,,A,hard,Insects
676,What shellfish do otters eat?,Sea urchins,Crabs,Clams,,A,hard,Mammals
677,What's the deepest penguin dive?,1,850 feet,500 feet,3,A,hard,Birds
678,What are shark electroreceptors called?,Ampullae of Lorenzini,Lateral line,Barbels,,A,hard,Marine Life
679,How do snakes detect chemicals?,Jacobson's organ,Nostrils,Skin,,A,hard,Reptiles
680,What bear species climbs most?,Asian black bear,Sun bear,Sloth bear,,A,hard,Mammals
681,What hormone triggers antler shedding?,Testosterone drop,Estrogen,Cortisol,Melatonin,A,expert,Mammals
682,How many neck vertebrae do owls have?,14,7,20,10,A,expert,Birds
683,Where are octopus neurons located?,2/3 in arms,All in brain,Half in arms,1/3 in arms,A,expert,Marine Life
684,How many setae per gecko toe?,Millions,Thousands,Hundreds,Billions,A,expert,Reptiles
685,Who discovered the waggle dance?,Karl von Frisch,Charles Darwin,E.O. Wilson,Jane Goodall,A,expert,Insects
686,What's the scientific name for sea otter?,Enhydra lutris,Lutra lutra,Lontra canadensis,Aonyx capensis,A,expert,Mammals
687,Which penguin dives deepest?,Emperor,King,Gentoo,Adelie,A,expert,Birds
688,What phylum are sharks in?,Chordata,Arthropoda,Mollusca,Echinodermata,A,expert,Marine Life
689,What class are snakes in?,Reptilia,Amphibia,Mammalia,Aves,A,expert,Reptiles
690,What's a bear's climbing speed?,100 feet/minute,50 feet/minute,200 feet/minute,25 feet/minute,A,expert,Mammals
691,What is the antler growth rate per day?,,,,,,extreme,Mammals
692,What is the owl's asymmetric ear adaptation?,,,,,,extreme,Birds
693,How many suckers does a giant Pacific octopus have?,,,,,,extreme,Marine Life
694,What force do gecko setae use?,,,,,,extreme,Reptiles
695,What is the waggle dance discovery year?,,,,,,extreme,Insects
696,How many calories do sea otters eat daily?,,,,,,extreme,Mammals
697,What is the Emperor penguin's scientific name?,,,,,,extreme,Birds
698,What is a shark's sixth sense called?,,,,,,extreme,Marine Life
699,What protein makes up snake scales?,,,,,,extreme,Reptiles
700,What's the bear's taxonomic family?,,,,,,extreme,Mammals
701,Polar bears have white fur.,False,True,,,A,easy,Mammals
702,Eagles have sharp talons.,True,False,,,B,easy,Birds
703,Sharks must keep swimming to breathe.,Some must,All must,,,A,easy,Marine Life
704,Turtles can live without their shells.,False,True,,,B,easy,Reptiles
705,Butterflies taste with their feet.,True,False,,,B,easy,Insects
706,Kangaroos can hop backwards.,False,True,,,A,easy,Mammals
707,Parrots are social birds.,True,False,,,B,easy,Birds
708,Do fish sleep?,Yes,No,,,A,easy,Marine Life
709,Chameleons change color.,True,False,,,A,easy,Reptiles
710,All bats drink blood.,False,True,,,A,easy,Mammals
711,What color is polar bear fur?,White,Transparent,,,B,medium,Mammals
712,How strong is an eagle's grip?,50 PSI,400 PSI,,,B,medium,Birds
713,How do some sharks sleep?,Can't sleep,Keep moving,,,B,medium,Marine Life
714,Are reptiles cold-blooded?,Yes,No,,,A,medium,Reptiles
715,How many legs do insects have?,6,8,,,A,medium,Insects
716,How do kangaroos move slowly?,Hop slowly,Walk with tail,,,B,medium,Mammals
717,Do parrots mate for life?,Usually yes,No,,,A,medium,Birds
718,Do fish sleep?,Yes,No,,,A,medium,Marine Life
719,Can amphibians live in water?,Yes,No,,,A,medium,Amphibians
720,How far can polar bears swim?,10 miles,60 miles,400+ miles,,C,hard,Mammals
721,Can all birds fly?,No,Yes,,,A,hard,Birds
722,Do fish sleep?,Yes,No,,,A,hard,Marine Life
723,What is the oldest turtle age?,100 years,190 years,300 years,,B,hard,Reptiles
724,How fast can butterflies fly?,5 mph,12 mph,30 mph,,C,hard,Insects
725,What force can a kangaroo kick generate?,300 PSI,850 PSI,1,500 PSI,B,hard,Mammals
726,How many parrot species exist?,100,400,800,,B,hard,Birds
727,How many neurons in octopus arms?,10 million,100 million,300 million,,C,hard,Marine Life
728,Can amphibians live in water?,Yes,No,,,A,hard,Amphibians
729,How many vampire bat species exist?,1,3,10,,B,hard,Mammals
730,How many teeth do polar bears have?,20,32,42,50,C,expert,Mammals
731,What percentage of eagle body is skeleton?,25%,15%,5-6%,35%,C,expert,Birds
732,Do fish sleep?,Yes,No,,,A,expert,Marine Life
733,How many bones in a turtle shell?,10,30,50+,100,C,expert,Reptiles
734,How many eyes does a butterfly have?,2,6,12,000,C,expert,Insects
735,What makes kangaroo hopping efficient?,Muscles,Elastic tendons,Bones,Tail,B,expert,Mammals
736,Can parrots pass mirror test?,No,Some species,All species,Unknown,B,expert,Birds
737,Do fish sleep?,Yes,No,,,A,expert,Marine Life
738,What cells enable chameleon color change?,Melanocytes,Chromatophores,Keratinocytes,Fibroblasts,B,expert,Amphibians
739,How loud is a bat's echolocation?,20 dB,60 dB,140 dB,200 dB,C,expert,Mammals
740,How much can a polar bear weigh?,,,,,,extreme,Mammals
741,What is the fastest bird in level flight?,,,,,,extreme,Birds
742,How many hearts does a cuttlefish have?,,,,,,extreme,Marine Life
743,How long can an anaconda grow?,,,,,,extreme,Reptiles
744,How many ants are there per human on Earth?,,,,,,extreme,Insects
745,How fast can a polar bear swim?,,,,,,extreme,Mammals
746,How many times per second does a hummingbird's heart beat?,,,,,,extreme,Birds
747,What is the heaviest marine mammal?,,,,,,extreme,Marine Life
748,How many degrees can chameleon eyes rotate?,,,,,,extreme,Amphibians
749,How far can a hedgehog travel in one night?,,,,,,extreme,Mammals
750,Gorillas are mostly peaceful.,True,False,,,A,easy,Mammals
751,Birds have feathers.,True,False,,,B,easy,Birds
752,Seals are mammals.,True,False,,,A,easy,Marine Life
753,Alligators live in freshwater.,True,False,,,B,easy,Reptiles
754,Ants are social insects.,True,False,,,B,easy,Insects
755,Wolves howl to communicate.,True,False,,,A,easy,Mammals
756,Flamingos are born gray.,True,False,,,B,easy,Birds
757,Lobsters can live 100+ years.,True,False,,,A,easy,Marine Life
758,Pythons are constrictors.,True,False,,,A,easy,Reptiles
759,Foxes are members of the dog family.,True,False,,,B,easy,Mammals
760,Are mammals warm-blooded?,Yes,No,,,A,medium,Mammals
761,Why do birds have feathers?,Beauty,Flight and insulation,,,B,medium,Birds
762,How do seals sleep?,Can't sleep,Half brain at a time,,,B,medium,Marine Life
763,Are reptiles cold-blooded?,Yes,No,,,A,medium,Reptiles
764,How many legs do insects have?,6,8,,,A,medium,Insects
765,Why do wolves howl?,Fun,Communication,,,B,medium,Mammals
766,Can all birds fly?,No,Yes,,,A,medium,Birds
767,Do fish sleep?,Yes,No,,,A,medium,Marine Life
768,How do pythons kill prey?,Venom,Constriction,,,B,medium,Reptiles
769,Are foxes solitary or social?,Mostly solitary,Always pack,,,A,medium,Mammals
770,Are mammals warm-blooded?,Yes,No,,,A,hard,Mammals
771,Can all birds fly?,No,Yes,,,A,hard,Birds
772,Do fish sleep?,Yes,No,,,A,hard,Marine Life
773,Are reptiles cold-blooded?,Yes,No,,,A,hard,Reptiles
774,How many legs do insects have?,6,8,,,A,hard,Insects
775,Are mammals warm-blooded?,Yes,No,,,A,hard,Mammals
