# Subject: Art & Culture
ID,Question,Option A,Option B,Option C,Option D,Correct Answer,Level,Chapter
293,What sculpting technique involves carving away material?,Subtractive or Carving,,,,A,extreme,Chapter 7
294,What is the term for a single uninterrupted shot in filmmaking?,Long take or Sequence shot,,,,A,extreme,Chapter 7
295,What is the Japanese traditional theater form featuring masks and dance?,Noh or Noh theater,,,,A,extreme,Chapter 7
296,What is the name of the masquerade festival in Venice?,Carnevale or Carnival of Venice,,,,A,extreme,Chapter 7
297,What is the Japanese art of paper folding called?,Origami,,,,A,extreme,Chapter 7
298,Frida Kahlo was a Mexican artist.,False,True,,,A,easy,Chapter 8
299,A symphony orchestra has multiple instrument sections.,True,False,,,B,easy,Chapter 8
300,The Sphinx has a human head and lion body.,True,False,,,A,easy,Chapter 8
301,Lewis Carroll wrote 'Alice in Wonderland'.,False,True,,,B,easy,Chapter 8
302,Kathak is an Indian classical dance.,True,False,,,B,easy,Chapter 8
303,The Little Mermaid statue is in Copenhagen.,False,True,,,A,easy,Chapter 8
304,'Star Wars' was released in 1977.,True,False,,,B,easy,Chapter 8
305,An intermission is a break during a performance.,False,True,,,A,easy,Chapter 8
306,Mount Fuji is a sacred mountain in Japan.,True,False,,,A,easy,Chapter 8
307,Jimi Hendrix was a famous guitarist.,True,False,,,B,easy,Chapter 8
308,Which artist founded the Orphism art movement?,Robert Delaunay,Sonia Delaunay,František Kupka,Fernand Léger,A,expert,Chapter 8
309,How many mazurkas did Chopin compose?,59,45,67,51,A,expert,Chapter 8
310,Who designed the Azadi Tower in Tehran?,Hossein Amanat,Kamran Diba,Nader Ardalan,Abdol-Aziz Farmanfarmaian,A,expert,Chapter 8
311,What is painting on wooden panels called?,Panel painting,,,,A,extreme,Chapter 8
312,What is the term for a sudden accent?,Sforzando,,,,A,extreme,Chapter 8
313,What is the semicircular recess in a church?,Apse,,,,A,extreme,Chapter 8
314,What is an indirect reference to another work?,Allusion,,,,A,extreme,Chapter 8
315,What is a slow sustained movement in ballet?,Adagio,,,,A,extreme,Chapter 8
316,What is the Italian term for unfinished sculpture?,Non finito,,,,A,extreme,Chapter 8
317,What is a brief appearance by a celebrity?,Cameo,,,,A,extreme,Chapter 8
318,What is traditional Turkish shadow puppet theater?,Karagöz,,,,A,extreme,Chapter 8
319,What is the Japanese cherry blossom festival?,Hanami,,,,A,extreme,Chapter 8
320,What is raised embroidery with padding?,Stumpwork,,,,A,extreme,Chapter 8
321,Jackson Pollock created drip paintings.,True,False,,,A,easy,Chapter 9
322,A bass guitar has four strings.,False,True,,,B,easy,Chapter 9
323,The CN Tower is in Toronto.,True,False,,,A,easy,Chapter 9
324,George R.R. Martin wrote 'Game of Thrones' books.,True,False,,,B,easy,Chapter 9
325,The polonaise is a Polish dance.,False,True,,,B,easy,Chapter 9
326,The Golden Gate Bridge is painted orange.,True,False,,,A,easy,Chapter 9
327,'Godzilla' originated in Japan.,False,True,,,B,easy,Chapter 9
328,A rehearsal happens before the performance.,True,False,,,A,easy,Chapter 9
329,Angkor Wat is in Cambodia.,False,True,,,A,easy,Chapter 9
330,Prince was a multi-instrumentalist.,True,False,,,B,easy,Chapter 9
331,Which artist founded the Fauvist movement?,Henri Matisse,André Derain,Maurice de Vlaminck,Raoul Dufy,A,expert,Chapter 9
332,How many nocturnes did Chopin compose?,21,27,18,24,A,expert,Chapter 9
333,Who designed the Biblioteca Vasconcelos?,Alberto Kalach,Luis Barragán,Ricardo Legorreta,Pedro Ramírez Vázquez,A,expert,Chapter 9
334,Who won the 2006 Nobel Prize for Literature?,Orhan Pamuk,Yaşar Kemal,Elif Şafak,Nâzım Hikmet,A,expert,Chapter 9
335,What is painting with pigments in hot wax?,Encaustic,,,,A,extreme,Chapter 9
336,What is the term for a trill ornament?,Mordent,,,,A,extreme,Chapter 9
337,What is the uppermost part of a column?,Capital,,,,A,extreme,Chapter 9
338,What is a poem of 17 syllables in three lines?,Haiku,,,,A,extreme,Chapter 9
339,What is a ballet jump with straight legs?,Jeté or Grand jeté,,,,A,extreme,Chapter 9
340,What is sculpture projecting from a background?,Relief,,,,A,extreme,Chapter 9
341,What is a shot from a character's viewpoint?,Point of view or POV,,,,A,extreme,Chapter 9
342,What is traditional Filipino shadow puppet play?,Carillo or Kikimut,,,,A,extreme,Chapter 9
343,What is the Thai water festival?,Songkran,,,,A,extreme,Chapter 9
344,What is fabric decoration with beads and sequins?,Beadwork,,,,A,extreme,Chapter 9
345,Leonardo da Vinci was a Renaissance artist.,False,True,,,A,easy,Chapter 10
346,Beethoven continued composing after becoming deaf.,True,False,,,B,easy,Chapter 10
347,The Sistine Chapel is in Vatican City.,True,False,,,A,easy,Chapter 10
348,Mary Shelley wrote 'Frankenstein'.,False,True,,,B,easy,Chapter 10
349,Australia has indigenous dance traditions.,True,False,,,B,easy,Chapter 10
350,The Parthenon Marbles are in the British Museum.,False,True,,,A,easy,Chapter 10
351,Westerns are set in the American Old West.,True,False,,,B,easy,Chapter 10
352,An understudy replaces the main actor when needed.,False,True,,,A,easy,Chapter 10
353,Christ the Redeemer is in Rio de Janeiro.,True,False,,,A,easy,Chapter 10
354,Elvis Presley was called the King of Rock and Roll.,True,False,,,B,easy,Chapter 10
355,Which artist founded the Precisionism movement?,Charles Demuth,Georgia O,",
                    ",",
                    ",A,expert,Chapter 10
356,How many Brandenburg Concertos did Bach compose?,6,4,8,12,A,expert,Chapter 10
357,Who carved the ancient city of Petra?,Nabataeans,Romans,Byzantines,Persians,A,expert,Chapter 10
358,What is painting technique using small dots of color?,Pointillism or Divisionism,,,,A,extreme,Chapter 10
359,What is the term for a sudden loud accent?,Sforzando,,,,A,extreme,Chapter 10
360,What is a circular window in Gothic architecture?,Rose window or Rosette,,,,A,extreme,Chapter 10
361,What is repetition at the beginning of successive clauses?,Anaphora,,,,A,extreme,Chapter 10
362,What is a spinning jump in ballet?,Tour en l,,,,A,extreme,Chapter 10
363,What is sculpture technique using molten metal?,Casting or Lost-wax casting,,,,A,extreme,Chapter 10
364,What is a shot following a moving subject?,Tracking shot or Dolly shot,,,,A,extreme,Chapter 10
365,What is traditional Cambodian dance drama?,Lkhon or Khmer dance,,,,A,extreme,Chapter 10
366,Hokusai created 'The Great Wave'.,True,False,,,A,easy,Chapter 11
367,The saxophone is a woodwind instrument.,False,True,,,B,easy,Chapter 11
368,The Shwedagon Pagoda is covered in gold.,True,False,,,A,easy,Chapter 11
369,Rudyard Kipling wrote 'The Jungle Book'.,True,False,,,B,easy,Chapter 11
370,The waltz originated in Austria.,False,True,,,B,easy,Chapter 11
371,Easter Island statues are called Moai.,True,False,,,A,easy,Chapter 11
372,'Spirited Away' is a Japanese animated film.,False,True,,,B,easy,Chapter 11
373,The curtain call happens at the end of a show.,True,False,,,A,easy,Chapter 11
374,The Arc de Triomphe is in Paris.,False,True,,,A,easy,Chapter 11
375,The Rolling Stones formed in London.,True,False,,,B,easy,Chapter 11
376,Which artist founded the Rayonism movement?,Mikhail Larionov,Natalia Goncharova,Kazimir Malevich,El Lissitzky,A,expert,Chapter 11
377,How many cello suites did Bach compose?,6,4,8,12,A,expert,Chapter 11
378,Who designed the Heydar Aliyev Center in Baku?,Zaha Hadid,Frank Gehry,Santiago Calatrava,Norman Foster,A,expert,Chapter 11
379,What is the technique of scratching through paint layers?,Sgraffito,,,,A,extreme,Chapter 11
380,What is the term for a grace note?,Appoggiatura or Acciaccatura,,,,A,extreme,Chapter 11
381,What is a projecting corbelled structure?,Corbel or Cantilever,,,,A,extreme,Chapter 11
382,What is a short witty saying?,Epigram,,,,A,extreme,Chapter 11
383,What is a rapid turning movement on one foot?,Fouetté,,,,A,extreme,Chapter 11
384,What is a kinetic sculpture?,Moving sculpture,,,,A,extreme,Chapter 11
385,What is a jump cut in editing?,Abrupt transition in time,,,,A,extreme,Chapter 11
386,What is Burmese classical marionette theater?,Yoke thé,,,,A,extreme,Chapter 11
387,What is the Chinese Moon Festival also called?,Mid-Autumn Festival,,,,A,extreme,Chapter 11
388,What is pulled thread embroidery?,Drawn thread work,,,,A,extreme,Chapter 11
389,René Magritte was a Surrealist painter.,False,True,,,A,easy,Chapter 12
390,A drum kit includes cymbals.,True,False,,,B,easy,Chapter 12
391,Kathmandu has ancient temple architecture.,True,False,,,A,easy,Chapter 12
392,'The Little Prince' features a fox.,False,True,,,B,easy,Chapter 12
393,The hopak is a Ukrainian dance.,True,False,,,B,easy,Chapter 12
394,The Lion of Lucerne is carved from rock.,False,True,,,A,easy,Chapter 12
395,'Interstellar' is a science fiction film.,True,False,,,B,easy,Chapter 12
396,Stage left is from the actor's perspective.,True,False,,,A,easy,Chapter 12
397,The Tower of Pisa leans due to soft ground.,False,True,,,A,easy,Chapter 12
398,Pink Floyd was a progressive rock band.,True,False,,,B,easy,Chapter 12
399,Which artist founded the Vorticism movement?,Wyndham Lewis,David Bomberg,William Roberts,Edward Wadsworth,A,expert,Chapter 12
400,How many operas did Verdi compose?,28,35,20,42,A,expert,Chapter 12
401,Who designed the National Museum of Beirut?,Antoine Nahas,Bernard Khoury,Joseph Philippe Karam,Pierre el-Khoury,A,expert,Chapter 12
402,Who wrote the Icelandic Sagas?,Various anonymous authors,Snorri Sturluson,Egill Skallagrímsson,Unknown single author,A,expert,Chapter 12
403,What is painting on dry plaster called?,Secco or Fresco secco,,,,A,extreme,Chapter 12
404,What is the term for a sudden silence?,Rest or Grand pause,,,,A,extreme,Chapter 12
405,What is a pointed arch vault?,Ogive or Gothic vault,,,,A,extreme,Chapter 12
406,What is a long narrative poem?,Epic,,,,A,extreme,Chapter 12
407,What is a backward bend in ballet?,Cambré,,,,A,extreme,Chapter 12
408,What is sculpture formed by pouring liquid material?,Casting,,,,A,extreme,Chapter 12
409,What is voice recorded after filming?,Dubbing or ADR,,,,A,extreme,Chapter 12
410,What is Taiwanese glove puppet theater?,Budaixi or Potehi,,,,A,extreme,Chapter 12
411,What is the Indian harvest festival?,Pongal or Makar Sankranti,,,,A,extreme,Chapter 12
412,What is whitework embroidery?,White thread on white fabric,,,,A,extreme,Chapter 12
413,J.M.W. Turner painted seascapes.,True,False,,,A,easy,Chapter 13
414,An acoustic guitar doesn't need electricity.,False,True,,,B,easy,Chapter 13
415,Moroccan architecture features intricate tilework.,True,False,,,A,easy,Chapter 13
416,Dr. Seuss wrote 'The Cat in the Hat'.,False,True,,,B,easy,Chapter 13
417,The haka is a Maori war dance.,True,False,,,B,easy,Chapter 13
418,Mount Rushmore features four presidents.,True,False,,,A,easy,Chapter 13
419,Rembrandt was a Dutch Golden Age painter.,True,False,,,A,easy,Chapter 14
420,An opera combines singing and theater.,False,True,,,B,easy,Chapter 14
421,The Great Wall of China is visible from space.,False,True,,,A,easy,Chapter 14
422,C.S. Lewis wrote 'The Chronicles of Narnia'.,True,False,,,B,easy,Chapter 14
423,Flamenco originated in Spain.,False,True,,,B,easy,Chapter 14
424,Ancient Greeks created marble sculptures.,True,False,,,A,easy,Chapter 14
425,Silent films had no sound at all.,False,True,,,B,easy,Chapter 14
426,Broadway is in New York City.,True,False,,,A,easy,Chapter 14
427,Big Ben is a clock tower in London.,True,False,,,A,easy,Chapter 14
428,Bob Dylan won a Nobel Prize in Literature.,False,True,,,B,easy,Chapter 14
429,Which artist famously cut off his own ear?,Vincent van Gogh,Paul Gauguin,,,A,medium,Chapter 14
430,What is the largest string instrument in an orchestra?,Cello,Double bass,,,B,medium,Chapter 14
431,Which artist founded the Metaphysical painting movement?,Giorgio de Chirico,Carlo Carrà,Giorgio Morandi,Alberto Savinio,A,expert,Chapter 14
432,How many piano concertos did Mozart compose?,27,21,32,18,A,expert,Chapter 14
433,Who designed Montevideo's Palacio Salvo?,Mario Palanti,Julio Vilamajó,Rafael Lorente Escudero,Carlos Surraco,A,expert,Chapter 14
434,What is the technique of applying thick paint?,Impasto,,,,A,extreme,Chapter 14
435,What is a recurring musical theme called?,Leitmotif or Motif,,,,A,extreme,Chapter 14
436,What is a projecting structure supporting a building?,Cantilever,,,,A,extreme,Chapter 14
437,What is a dramatic reversal in a story?,Peripeteia or Reversal,,,,A,extreme,Chapter 14
438,What is a pas de deux in ballet?,Dance for two,,,,A,extreme,Chapter 14
439,What is additive sculpture technique?,Modeling or Building up,,,,A,extreme,Chapter 14
440,What is a mise-en-scène?,Everything in frame,,,,A,extreme,Chapter 14
441,What is Mongolian traditional throat singing?,Khoomei or Overtone singing,,,,A,extreme,Chapter 14
442,What is the German October beer festival?,Oktoberfest,,,,A,extreme,Chapter 14
443,What is ribbon embroidery?,Silk ribbon work,,,,A,extreme,Chapter 14
444,Gustav Klimt painted 'The Kiss'.,False,True,,,A,easy,Chapter 15
445,A violin has four strings.,True,False,,,B,easy,Chapter 15
446,The Louvre is in Paris.,False,True,,,A,easy,Chapter 15
447,J.R.R. Tolkien wrote 'The Hobbit'.,True,False,,,B,easy,Chapter 15
448,Tango originated in Argentina.,True,False,,,B,easy,Chapter 15
449,The Statue of Liberty holds a torch.,False,True,,,A,easy,Chapter 15
450,Animation creates the illusion of movement.,True,False,,,B,easy,Chapter 15
451,Shakespeare wrote in the 16th and 17th centuries.,True,False,,,A,easy,Chapter 15
452,The Brandenburg Gate is in Berlin.,False,True,,,A,easy,Chapter 15
453,Queen was a British rock band.,True,False,,,B,easy,Chapter 15
454,Which artist founded the Synchromism movement?,Morgan Russell,Stanton Macdonald-Wright,Patrick Henry Bruce,Thomas Hart Benton,A,expert,Chapter 15
455,How many operas did Puccini complete?,12,16,9,14,A,expert,Chapter 15
456,Who rebuilt Warsaw's Old Town after WWII?,Jan Zachwatowicz,Bohdan Pniewski,Szymon Syrkus,Helena Syrkus,A,expert,Chapter 15
457,What is painting on prepared canvas called?,Gesso or Primed canvas,,,,A,extreme,Chapter 15
458,What is gradual increase in volume?,Crescendo,,,,A,extreme,Chapter 15
459,What is a recessed triangular space?,Spandrel,,,,A,extreme,Chapter 15
460,What is a sudden realization in a story?,Epiphany,,,,A,extreme,Chapter 15
461,What is a ballet turn on one foot?,Pirouette,,,,A,extreme,Chapter 15
462,What is earth art or land art?,Environmental sculpture,,,,A,extreme,Chapter 15
463,What is editing technique alternating storylines?,Parallel editing or Cross-cutting,,,,A,extreme,Chapter 15
464,What is Uzbek traditional silk road performance?,Katta Ashula or Epic singing,,,,A,extreme,Chapter 15
465,What is the Korean harvest festival?,Chuseok,,,,A,extreme,Chapter 15
466,What is blackwork embroidery?,Black thread on white fabric,,,,A,extreme,Chapter 15
467,Wassily Kandinsky was a pioneer of abstract art.,True,False,,,A,easy,Chapter 16
468,A cello is larger than a violin.,False,True,,,B,easy,Chapter 16
469,The Philippines has Spanish colonial architecture.,True,False,,,A,easy,Chapter 16
470,A.A. Milne created Winnie-the-Pooh.,True,False,,,B,easy,Chapter 16
471,Bali has traditional dance forms.,False,True,,,B,easy,Chapter 16
472,African masks are forms of sculpture.,True,False,,,A,easy,Chapter 16
473,'The Avengers' is a superhero ensemble film.,False,True,,,B,easy,Chapter 16
474,The wings are the sides of a stage.,True,False,,,A,easy,Chapter 16
475,The Angel of Independence is in Mexico City.,False,True,,,A,easy,Chapter 16
476,Radiohead is a British rock band.,True,False,,,B,easy,Chapter 16
477,Which artist founded the Lyrical Abstraction movement?,Georges Mathieu,Hans Hartung,Pierre Soulages,Jean-Paul Riopelle,A,expert,Chapter 16
478,How many string quartets did Haydn compose?,68,52,83,45,A,expert,Chapter 16
479,Who designed the Bank of China Tower?,I.M. Pei,Norman Foster,Cesar Pelli,Kohn Pedersen Fox,A,expert,Chapter 16
480,What is chiaroscuro technique?,Light and dark contrast,,,,A,extreme,Chapter 16
481,What is the term for slowing down gradually?,Ritardando or Rallentando,,,,A,extreme,Chapter 16
482,What is a fan vault ceiling?,Gothic vault with ribs,,,,A,extreme,Chapter 16
483,What is a coming-of-age story?,Bildungsroman,,,,A,extreme,Chapter 16
484,What is a ballet step with one leg lifted?,Attitude,,,,A,extreme,Chapter 16
485,What is installation art?,Site-specific three-dimensional work,,,,A,extreme,Chapter 16
486,What is diegetic sound?,Sound from the film world,,,,A,extreme,Chapter 16
487,What is Kazakh traditional epic performance?,Zhyrau or Epic singing,,,,A,extreme,Chapter 16
488,What is the Peruvian sun festival?,Inti Raymi,,,,A,extreme,Chapter 16
489,What is crewel embroidery?,Wool embroidery on fabric,,,,A,extreme,Chapter 16
490,Paul Klee was a Swiss-German artist.,False,True,,,A,easy,Chapter 17
491,An accordion uses bellows to make sound.,True,False,,,B,easy,Chapter 17
492,Uganda has traditional thatched huts.,True,False,,,A,easy,Chapter 17
493,Beatrix Potter wrote 'Peter Rabbit'.,False,True,,,B,easy,Chapter 17
494,Ecuador has traditional folk dances.,True,False,,,B,easy,Chapter 17
495,Lion sculptures symbolize strength.,False,True,,,A,easy,Chapter 17
496,'Avatar' used motion capture technology.,True,False,,,B,easy,Chapter 17
497,A tech rehearsal tests lighting and sound.,True,False,,,A,easy,Chapter 17
498,Bogotá has colonial monuments.,False,True,,,A,easy,Chapter 17
499,AC/DC is an Australian rock band.,True,False,,,B,easy,Chapter 17
500,Which artist founded the Cobra movement?,Karel Appel,Asger Jorn,Constant Nieuwenhuys,Pierre Alechinsky,A,expert,Chapter 17
501,How many violin sonatas did Beethoven compose?,10,16,8,12,A,expert,Chapter 17
502,Who designed Ljubljana's Triple Bridge?,Jože Plečnik,Edvard Ravnikar,Savin Sever,Max Fabiani,A,expert,Chapter 17
503,What is tenebrism in painting?,Dramatic illumination contrast,,,,A,extreme,Chapter 17
504,What is the term for a musical shake ornament?,Trill,,,,A,extreme,Chapter 17
505,What is a flying buttress?,External arch support,,,,A,extreme,Chapter 17
506,What is a stream of consciousness?,Narrative of thoughts,,,,A,extreme,Chapter 17
507,What is a ballet lift called?,Portage or Port de bras,,,,A,extreme,Chapter 17
508,What is found object sculpture?,Art from everyday objects,,,,A,extreme,Chapter 17
509,What is non-diegetic sound?,Sound outside film world,,,,A,extreme,Chapter 17
510,What is Turkmen traditional storytelling?,Bakhshi or Epic singing,,,,A,extreme,Chapter 17
511,What is the Ethiopian Christmas?,Ganna or Timkat,,,,A,extreme,Chapter 17
512,What is hardanger embroidery?,Norwegian cutwork,,,,A,extreme,Chapter 17
513,The Group of Seven were Canadian landscape painters.,True,False,,,A,easy,Chapter 18
514,A trombone has a sliding mechanism.,False,True,,,B,easy,Chapter 18
515,Tanzania has Swahili coastal architecture.,True,False,,,A,easy,Chapter 18
516,Aesop's fables include 'The Tortoise and the Hare'.,True,False,,,B,easy,Chapter 18
517,Bolivia has Andean folk dances.,False,True,,,B,easy,Chapter 18
518,Eagle sculptures represent freedom.,True,False,,,A,easy,Chapter 18
519,'Parasite' is a South Korean film.,False,True,,,B,easy,Chapter 18
520,A dress rehearsal is the final practice before opening.,True,False,,,A,easy,Chapter 18
521,Machu Picchu is in Peru.,False,True,,,A,easy,Chapter 18
522,Nirvana was a grunge band from Seattle.,True,False,,,B,easy,Chapter 18
523,Which artist founded the Ashcan School?,Robert Henri,George Bellows,John Sloan,William Glackens,A,expert,Chapter 18
524,How many piano sonatas did Beethoven compose?,32,27,41,24,A,expert,Chapter 18
525,Who designed Buenos Aires' Teatro Colón?,Francesco Tamburini,Vittorio Meano,Julio Dormal,All three,D,expert,Chapter 18
526,What is alla prima painting technique?,Wet-on-wet or Direct painting,,,,A,extreme,Chapter 18
527,What is the term for majestic tempo?,Maestoso,,,,A,extreme,Chapter 18
528,What is a dome on pendentives?,Byzantine dome or Pendentive dome,,,,A,extreme,Chapter 18
529,What is a brief witty poem?,Epigram,,,,A,extreme,Chapter 18
530,What is a rapid leg movement in ballet?,Battement,,,,A,extreme,Chapter 18
531,What is carved negative space sculpture?,Pierced sculpture or Negative space,,,,A,extreme,Chapter 18
532,What is a high-angle shot looking down?,Bird,,,,A,extreme,Chapter 18
533,What is Armenian traditional epic performance?,Gusans or Epic singing,,,,A,extreme,Chapter 18
534,What is the Moroccan Gnawa music festival?,Gnaoua Festival or Essaouira Festival,,,,A,extreme,Chapter 18
535,What is ribbon lace making?,Tape lace or Renaissance lace,,,,A,extreme,Chapter 18
536,Salvador Dalí was a Surrealist painter.,True,False,,,A,easy,Chapter 19
537,Drums belong to the percussion family.,False,True,,,B,easy,Chapter 19
538,Japanese temples often have curved roofs.,True,False,,,A,easy,Chapter 19
539,J.K. Rowling wrote the Harry Potter series.,False,True,,,B,easy,Chapter 19
540,The Bolshoi Ballet is in Moscow.,True,False,,,B,easy,Chapter 19
541,Stone sculptures can last thousands of years.,False,True,,,A,easy,Chapter 19
542,CGI stands for Computer Generated Imagery.,True,False,,,B,easy,Chapter 19
543,The balcony is the upper seating area.,True,False,,,A,easy,Chapter 19
544,The Sphinx has a lion's body.,False,True,,,A,easy,Chapter 19
545,Led Zeppelin was a rock band.,True,False,,,B,easy,Chapter 19
546,Which artist founded the Neoplasticism movement?,Piet Mondrian,Theo van Doesburg,Bart van der Leck,Vilmos Huszár,A,expert,Chapter 19
547,How many preludes and fugues are in 'The Well-Tempered Clavier'?,48,24,32,96,A,expert,Chapter 19
548,Who designed Moldova's Nativity Cathedral?,Abraham Melnikov,Bernardazzi,Mitrofan Elladi,Alexander Pomerantsev,A,expert,Chapter 19
549,What is the optical mixing technique in painting?,Optical mixing or Broken color,,,,A,extreme,Chapter 19
550,What is the term for gradual decrease in volume?,Diminuendo or Decrescendo,,,,A,extreme,Chapter 19
551,What is the space between columns called?,Intercolumniation,,,,A,extreme,Chapter 19
552,What is a character's inner thoughts narrative?,Interior monologue,,,,A,extreme,Chapter 19
553,What is a ballet leap with split legs?,Grand jeté,,,,A,extreme,Chapter 19
554,What is minimal sculpture with geometric forms?,Minimalism or Primary structures,,,,A,extreme,Chapter 19
555,What is a continuous take without cuts?,One-shot or Oner,,,,A,extreme,Chapter 19
556,What is Kyrgyz traditional epic performance?,Manas or Epic recitation,,,,A,extreme,Chapter 19
557,What is the Bolivian carnival celebration?,Oruro Carnival,,,,A,extreme,Chapter 19
558,What is gold thread embroidery?,Goldwork or Metal thread work,,,,A,extreme,Chapter 19
559,Edvard Munch painted 'The Scream'.,False,True,,,A,easy,Chapter 20
560,A trumpet is a brass instrument.,True,False,,,B,easy,Chapter 20
561,The Parthenon is in Athens.,False,True,,,A,easy,Chapter 20
562,Bram Stoker wrote 'Dracula'.,True,False,,,B,easy,Chapter 20
563,The tarantella is an Italian dance.,True,False,,,B,easy,Chapter 20
564,The Statue of Liberty was a gift from France.,False,True,,,A,easy,Chapter 20
565,Black and white films came before color films.,True,False,,,B,easy,Chapter 20
566,A monologue is spoken by one person.,False,True,,,A,easy,Chapter 20
567,The Taj Mahal is made of white marble.,True,False,,,A,easy,Chapter 20
568,Michael Jackson was called the King of Pop.,True,False,,,B,easy,Chapter 20
569,Which artist founded the Tachisme movement?,Jean Fautrier,Jean Dubuffet,Wols,Hans Hartung,A,expert,Chapter 20
570,How many waltzes did Chopin compose?,19,21,14,27,A,expert,Chapter 20
571,Who designed Reykjavik's Hallgrímskirkja?,Guðjón Samúelsson,Sigurður Guðmundsson,Ágúst Pálsson,Gísli Halldórsson,A,expert,Chapter 20
572,What is painting technique with multiple thin layers?,Glazing or Layering,,,,A,extreme,Chapter 20
573,What is the term for walking tempo?,Andante,,,,A,extreme,Chapter 20
574,What is a covered walkway with columns?,Colonnade or Portico,,,,A,extreme,Chapter 20
575,What is an extended metaphor in a poem?,Conceit,,,,A,extreme,Chapter 20
576,What is a ballet pose on one leg?,Arabesque,,,,A,extreme,Chapter 20
577,What is performance art as sculpture?,Living sculpture or Body art,,,,A,extreme,Chapter 20
578,What is a low-angle camera shot?,Worm,,,,A,extreme,Chapter 20
579,What is Tajik traditional storytelling performance?,Maqom or Epic singing,,,,A,extreme,Chapter 20
580,What is the Colombian flower festival?,Feria de las Flores,,,,A,extreme,Chapter 20
