# Subject: Nature

ID,Question,Option A,Option B,Option C,Option D,Correct Answer,Level,Chapter
305,What is the Mohs hardness of topaz?,8,11,12,3.5,A,expert,Earth & Weather
306,What is the scientific name of the housefly?,Apis mellifera,Mus musculus,Drosophila melanogaster,Musca domestica,D,expert,Plants & Animals
307,What is the resting potential of a typical neuron?,about -70 millivolts,about -200 millivolts,about -7 millivolts,about +30 millivolts,A,expert,Human Body & Biology
308,Which supercontinent broke apart roughly 200 million years ago?,Laurasia,Gondwana,Rodinia,Pangaea,D,expert,Earth & Weather
309,How long does an adult mayfly usually live?,about one week,about 24 hours,about one month,about one year,B,expert,Plants & Animals
310,About how long are all blood vessels in an adult laid end to end?,about 10000 kilometers,about 100000 kilometers,about 50000 kilometers,about 1000 kilometers,B,expert,Human Body & Biology
311,Which is the deepest known cave?,Lamprechtsofen,Veryovkina Cave,Optimisticheskaya,Gouffre Jean-Bernard,B,expert,Earth & Weather
312,Which bat has the largest wingspan?,the giant golden-crowned flying fox,the common vampire bat,the Indian flying fox,the hammer-headed bat,A,expert,Plants & Animals
313,How many basic taste qualities do humans recognize?,four,twenty,five,sixteen,C,expert,Human Body & Biology
314,How old are the Acasta Gneiss rocks among Earth's oldest?,about 600 million years,about 4 billion years,about 500000 years,about 2 billion years,B,expert,Earth & Weather
315,How long is an elephant's pregnancy?,about 12 months,about 30 months,about 22 months,about 6 months,C,expert,Plants & Animals
316,What is the scientific name of the shoulder blade?,the manubrium,the scapula,the acromion,the clavicle,B,expert,Human Body & Biology
317,What do geologists call rock that stores and transmits groundwater?,an aquiclude,an aquitard,an artesian well,an aquifer,D,expert,Earth & Weather
318,Which snake is the fastest on land?,the black mamba,the puff adder,the rattlesnake,the inland taipan,A,expert,Plants & Animals
319,Which nerve innervates the diaphragm?,the radial nerve,the trigeminal nerve,the sciatic nerve,the phrenic nerve,D,expert,Human Body & Biology
320,What is the highest air temperature officially recorded on Earth?,about 44 degrees Celsius,about 61 degrees Celsius,about 56.7 degrees Celsius,about 49 degrees Celsius,C,expert,Earth & Weather
321,Which fish family holds the deep-sea depth record?,the lanternfish family,the snailfish family,the cusk-eel family,the anglerfish family,B,expert,Plants & Animals
322,Which protein stores oxygen inside muscle cells?,troponin,actin,myoglobin,tropomyosin,C,expert,Human Body & Biology
323,What is the gradual downhill movement of soil called?,soil creep,a mudflow,slumping,a landslide,A,expert,Earth & Weather
324,How long is a house mouse's pregnancy?,about 20 days,about 70 days,about 10 days,about 40 days,C,expert,Plants & Animals
325,What does the corpus callosum do?,connects the brain hemispheres,produces cerebrospinal fluid,regulates heartbeat,stores long-term memory,A,expert,Human Body & Biology
326,What are wind-carved snow ridges on ice fields called?,a moraine,an avalanche,sastrugi,an esker,C,expert,Earth & Weather
327,What is the scientific name of the gray wolf?,Canis mesomelas,Canis lupus,Canis aureus,Canis latrans,B,expert,Plants & Animals
328,About how long is the adult small intestine?,about 1 meter,about 15 meters,about 2 meters,about 6 meters,D,expert,Human Body & Biology
329,Which minerals dominate basalt?,amphibole and talc,pyroxene and plagioclase,quartz and mica,calcite and gypsum,B,expert,Earth & Weather
330,Which mammal has the most chromosomes?,the capybara,the bonobo,the gorilla,the red viscacha rat,D,expert,Plants & Animals
331,What cushions the ends of bones in joints?,a bursa,the periosteum,synovial fluid,cartilage,D,expert,Human Body & Biology
332,Which weathering process dissolves limestone?,reduction,oxidation,hydrolysis,carbonation,D,expert,Earth & Weather
333,Which is the heaviest spider?,the goliath birdeater,the huntsman spider,the Brazilian wandering spider,the camel spider,A,expert,Plants & Animals
334,Which is the heaviest muscle in the human body?,the latissimus dorsi,the gluteus maximus,the gluteus medius,the quadriceps femoris,B,expert,Human Body & Biology
335,What is a round lake left by a melting ice block called?,a kettle lake,a tarn,a cirque,a fiord,A,expert,Earth & Weather
336,How long can a queen honeybee live?,a few months,up to five years,one season,a few weeks,B,expert,Plants & Animals
337,Where does gas exchange happen in the lungs?,the pleura,the diaphragm,the bronchioles,the alveoli,D,expert,Human Body & Biology
338,Which is the largest salt flat on Earth?,the Bonneville Salt Flats,Lake Assal,the Salar de Uyuni,the Atacama Salt Flat,C,expert,Earth & Weather
339,Which continent has no native ants?,Antarctica,Australia,South America,Europe,A,expert,Plants & Animals
340,About how many bones does a newborn human have?,about 300,about 250,about 400,about 350,A,expert,Human Body & Biology
341,What is a crescent-shaped sand dune called?,a star dune,a parabolic dune,a seif dune,a barchan,D,expert,Earth & Weather
342,Which bat has the longest tongue for its size?,the giant anteater,the vampire bat,the tube-lipped nectar bat,the honey possum,D,expert,Plants & Animals
343,Which enzyme is found in saliva?,pepsin,amylase,lipase,trypsin,B,expert,Human Body & Biology
344,What is a volcanic mudflow called?,a pyroclastic flow,a lahar,a fumarole,a caldera,B,expert,Earth & Weather
345,Which is the largest octopus species?,the mimic octopus,the common octopus,the giant Pacific octopus,the blue-ringed octopus,C,expert,Plants & Animals
346,Which is the smallest muscle in the human body?,the tensor tympani,the risorius,the stapedius,the buccinator,C,expert,Human Body & Biology
347,Which epoch are we officially living in?,the Holocene,the Pleistocene,the Pliocene,the Anthropocene,A,expert,Earth & Weather
348,What is the butterfly's full transformation called?,incomplete metamorphosis,regeneration,complete metamorphosis,hibernation,C,expert,Plants & Animals
349,Which brain area drives speech production?,Broca's area,the angular gyrus,Wernicke's area,the motor cortex,A,expert,Human Body & Biology
350,Which is the longest known cave system?,Jewel Cave,Wind Cave,Mammoth Cave,Lechuguilla Cave,C,expert,Earth & Weather
351,Which insect performs the waggle dance?,the honeybee,the hornet,the bumblebee,the ant,A,expert,Plants & Animals
352,Which condition thins and weakens bones?,osteoarthritis,rickets,scoliosis,osteoporosis,D,expert,Human Body & Biology
353,Which is the largest active volcano on Earth by volume?,Hualalai,Mauna Kea,Kilauea,Mauna Loa,D,expert,Earth & Weather
354,Which fish is called a living fossil with lobed fins?,the coelacanth,the sturgeon,the gar,the lungfish,A,expert,Plants & Animals
355,Which hormone triggers the fight-or-flight response?,estrogen,adrenaline,serotonin,thyroxine,B,expert,Human Body & Biology
356,What is the deepest ocean zone called?,the hadal zone,the midnight zone,the bathyal zone,the abyssal zone,A,expert,Earth & Weather
357,Which is the largest jellyfish?,the moon jellyfish,the box jellyfish,the Portuguese man o war,the lion's mane jellyfish,D,expert,Plants & Animals
358,Which blood type is the universal donor?,O negative,AB positive,B positive,A negative,A,expert,Human Body & Biology
359,Which Pacific warming disrupts world weather?,El Nino,the Kuroshio Current,the Humboldt Current,La Nina,A,expert,Earth & Weather
360,Which is the largest salamander?,the hellbender,the Japanese giant salamander,the Chinese giant salamander,the axolotl,C,expert,Plants & Animals
361,Which is the longest muscle in the human body?,the sartorius,the adductor longus,the rectus femoris,the gracilis,A,expert,Human Body & Biology
362,Which is the longest river in Asia?,the Amur,the Mekong,the Ob,the Yangtze,D,expert,Earth & Weather
363,Which bird lays eggs in other birds' nests?,the nightingale,the starling,the robin,the cuckoo,D,expert,Plants & Animals
364,What is the medical name of the jaw joint?,the sacroiliac joint,the atlantoaxial joint,the temporomandibular joint,the acromioclavicular joint,C,expert,Human Body & Biology
365,Which warm wind descends the Rocky Mountains?,the chinook,the bora,the zonda,the harmattan,A,expert,Earth & Weather
366,Which is the largest toad species?,the Surinam toad,the fire-bellied toad,the oak toad,the cane toad,D,expert,Plants & Animals
367,Which condition means too few red blood cells?,thrombosis,leukemia,hemophilia,anemia,D,expert,Human Body & Biology
368,Which is the deepest river-carved canyon on Earth?,the Copper Canyon,the Yarlung Tsangpo Grand Canyon,the Fish River Canyon,the Grand Canyon,B,expert,Earth & Weather
369,What is a plant's growth toward light called?,thigmotropism,phototropism,geotropism,hydrotropism,B,expert,Plants & Animals
370,Which is the largest organ of the lymphatic system?,the lymph nodes,the marrow,the tonsils,the spleen,D,expert,Human Body & Biology
371,Which iceberg was the world's largest tracked in the 2020s?,D-28,A-23a,B-15,C-19,B,expert,Earth & Weather
372,Which whale holds the diving depth record?,the fin whale,the gray whale,the narwhal,the right whale,C,expert,Plants & Animals
373,Which eye cells detect dim light?,cones,the fovea,rods,the optic disc,C,expert,Human Body & Biology
374,Which climate zone circles the equator?,continental,arid,tropical,temperate,C,expert,Earth & Weather
375,Which tree lives the longest?,the sequoia,the bristlecone pine,the yew,the baobab,B,expert,Plants & Animals
376,What is the waxy substance inside the ear called?,plasma,sebum,cerumen,sweat,C,expert,Human Body & Biology
377,Which is the longest fjord in the world?,the Sognefjord,the Hardangerfjord,the Geirangerfjord,the Scoresby Sund,D,expert,Earth & Weather
378,Which moth's long tongue was predicted by Darwin?,the death's-head hawkmoth,the hummingbird hawkmoth,the emperor moth,Wallace's sphinx moth,D,expert,Plants & Animals
379,Which cells insulate neurons in the brain and spinal cord?,the Schwann cell,the oligodendrocyte,the astrocyte,the microglia,B,expert,Human Body & Biology
380,Which is the highest navigable lake in the world?,Lake Tahoe,Lake Toba,Lake Van,Lake Titicaca,D,expert,Earth & Weather
381,What is the beetle order called?,Coleoptera,Lepidoptera,Hymenoptera,Diptera,A,expert,Plants & Animals
382,Which intestinal cells absorb most nutrients?,the enterocytes,the villi,the parietal cells,the goblet cells,A,expert,Human Body & Biology
383,Which is the deepest mine in the world?,the Bingham Canyon mine,the Kola Superdeep Borehole,the Mponeng mine,the TauTona mine,C,expert,Earth & Weather
384,Which is the heaviest insect adult?,the goliath beetle,the titan beetle,the atlas beetle,the hercules beetle,A,expert,Plants & Animals
385,What is the fatty sheath around nerve fibers called?,the myelin sheath,the neurilemma,the endoneurium,the perineurium,A,expert,Human Body & Biology
386,Which is the tallest known tree?,Menara,Hyperion,Centurion,General Sherman,B,expert,Earth & Weather
387,Which shark tolerates fresh water far up rivers?,the tiger shark,the bull shark,the mako shark,the reef shark,B,expert,Plants & Animals
388,Which liver cells perform most detoxification?,the beta cell,the hepatocyte,the Kupffer cell,the alpha cell,B,expert,Human Body & Biology
389,Which is the largest tropical wetland?,the Everglades,the Pantanal,the Sundarbans,the Okavango Delta,B,expert,Earth & Weather
390,Which is the heaviest flying bird?,the great bustard,the kori bustard,the snowy owl,the wandering albatross,B,expert,Plants & Animals
391,Which muscle separates the chest from the abdomen?,the diaphragm,the rectus abdominis,the intercostals,the obliques,A,expert,Human Body & Biology
392,What is the fastest surface wind ever recorded?,231 kilometers per hour,512 kilometers per hour,408 kilometers per hour,331 kilometers per hour,C,expert,Earth & Weather
393,Which frog brooded its young in its stomach?,the poison dart frog,the wood frog,the gastric brooding frog,the glass frog,C,expert,Plants & Animals
394,What is the eye chamber between cornea and lens called?,the vitreous chamber,the anterior chamber,the conjunctival sac,the posterior chamber,B,expert,Human Body & Biology
395,Which dusty wind carries Sahara sand across the Atlantic?,the harmattan,the pampero,the leveche,the etesian,A,expert,Earth & Weather
396,Which is the largest ray species?,the giant oceanic manta ray,the devil ray,the eagle ray,the blue spotted stingray,A,expert,Plants & Animals
397,Which is the largest white blood cell?,the lymphocyte,the eosinophil,the basophil,the monocyte,D,expert,Human Body & Biology
398,What is the ocean's deep conveyor circulation called?,the thermohaline circulation,the Ekman transport,the Coriolis circulation,the gyre circulation,A,expert,Earth & Weather
399,Which plant hormone stretches growing cells?,ethylene,gibberellin,cytokinin,auxin,D,expert,Plants & Animals
400,Which condition means an underactive thyroid?,hyperthyroidism,thyroiditis,hypothyroidism,goiter,C,expert,Human Body & Biology
401,What is the smallest ocean on Earth?,,,,,Arctic,extreme,Earth & Weather
402,What is the fastest land animal?,,,,,Cheetah,extreme,Plants & Animals
403,What is the largest artery in the human body?,,,,,Aorta,extreme,Human Body & Biology
404,What is the largest ocean on Earth?,,,,,Pacific,extreme,Earth & Weather
405,What is the largest animal that has ever lived?,,,,,Blue whale,extreme,Plants & Animals
406,Which organ produces insulin?,,,,,Pancreas,extreme,Human Body & Biology
407,What is the tallest mountain on land?,,,,,Everest,extreme,Earth & Weather
408,What is the largest living bird?,,,,,Ostrich,extreme,Plants & Animals
409,How many bones are in the adult human body?,,,,,206,extreme,Human Body & Biology
410,What is the world's highest mountain range?,,,,,Himalayas,extreme,Earth & Weather
411,What is the largest of the big cats?,,,,,Tiger,extreme,Plants & Animals
412,Which organelle is the powerhouse of the cell?,,,,,Mitochondria,extreme,Human Body & Biology
413,What mainly causes ocean tides?,,,,,The Moon,extreme,Earth & Weather
414,What is the tallest animal on Earth?,,,,,Giraffe,extreme,Plants & Animals
415,Which organ pumps the blood?,,,,,The heart,extreme,Human Body & Biology
416,What is frozen rain called?,,,,,Hail,extreme,Earth & Weather
417,Which arachnid has eight legs?,,,,,Spider,extreme,Plants & Animals
418,Which bone encases the brain?,,,,,The skull,extreme,Human Body & Biology
419,What is the largest continent?,,,,,Asia,extreme,Earth & Weather
420,What is the largest fish in the sea?,,,,,Whale shark,extreme,Plants & Animals
421,Which blood protein transports oxygen?,,,,,Hemoglobin,extreme,Human Body & Biology
422,Which continent is the coldest?,,,,,Antarctica,extreme,Earth & Weather
423,Which is the largest penguin species?,,,,,Emperor penguin,extreme,Plants & Animals
424,How many teeth does a healthy adult have?,,,,,32,extreme,Human Body & Biology
425,What is the windless equatorial belt sailors called?,,,,,Doldrums,extreme,Earth & Weather
426,What is the largest rodent in the world?,,,,,Capybara,extreme,Plants & Animals
427,What is the smallest bone in the human body?,,,,,Stapes,extreme,Human Body & Biology
428,Which is the largest hot desert in the world?,,,,,The Sahara,extreme,Earth & Weather
429,Which snake has the most toxic venom of all?,,,,,Inland taipan,extreme,Plants & Animals
430,Which organs remove urea from the blood?,,,,,The kidneys,extreme,Human Body & Biology
431,What is the deepest ocean trench?,,,,,Mariana Trench,extreme,Earth & Weather
432,What is the largest living ape?,,,,,Gorilla,extreme,Plants & Animals
433,How many pairs of ribs does a typical adult human have?,,,,,12,extreme,Human Body & Biology
434,Which desert is the driest place on Earth?,,,,,The Atacama,extreme,Earth & Weather
435,What is the largest living lizard?,,,,,Komodo dragon,extreme,Plants & Animals
436,Which vitamin does sunlight help the skin make?,,,,,Vitamin D,extreme,Human Body & Biology
437,What is the largest bay in the world?,,,,,The Bay of Bengal,extreme,Earth & Weather
438,Which large bats are nicknamed flying foxes?,,,,,Flying fox,extreme,Plants & Animals
439,What is the largest organ of the human body?,,,,,Skin,extreme,Human Body & Biology
440,Which is the world's largest rainforest?,,,,,The Amazon,extreme,Earth & Weather
441,What is the heaviest spider in the world?,,,,,Goliath birdeater,extreme,Plants & Animals
442,What is the largest human organ?,,,,,Skin,extreme,Human Body & Biology
443,What is the tallest active geyser in Yellowstone?,,,,,Steamboat Geyser,extreme,Earth & Weather
444,Which bird dives fastest in a stoop?,,,,,Peregrine falcon,extreme,Plants & Animals
445,What is the heaviest human muscle?,,,,,Gluteus maximus,extreme,Human Body & Biology
446,What is the largest coral reef system on Earth?,,,,,Great Barrier Reef,extreme,Earth & Weather
447,Which crocodilian grows the longest?,,,,,Saltwater crocodile,extreme,Plants & Animals
448,What is the longest bone in the human body?,,,,,Femur,extreme,Human Body & Biology
449,What is the longest cave system in the world?,,,,,Mammoth Cave,extreme,Earth & Weather
450,What is the largest species of moth?,,,,,Atlas moth,extreme,Plants & Animals
451,How many pairs of ribs does an adult human have?,,,,,12,extreme,Human Body & Biology
452,What is the highest plateau on Earth?,,,,,Tibetan Plateau,extreme,Earth & Weather
453,What is the largest frog in the world?,,,,,Goliath frog,extreme,Plants & Animals
454,How many lungs does a human have?,,,,,2,extreme,Human Body & Biology
455,What is the longest underwater mountain chain called?,,,,,Mid-Atlantic Ridge,extreme,Earth & Weather
456,What is the largest member of the deer family?,,,,,Moose,extreme,Plants & Animals
457,How many bones does an adult human hand contain?,,,,,27,extreme,Human Body & Biology
458,What is the largest peninsula in the world?,,,,,Arabian Peninsula,extreme,Earth & Weather
459,What is the largest turtle on Earth?,,,,,Leatherback,extreme,Plants & Animals
460,What is the longest nerve in the human body?,,,,,Sciatic nerve,extreme,Human Body & Biology
461,What is the longest river in Asia?,,,,,Yangtze,extreme,Earth & Weather
462,What is the largest heron in the world?,,,,,Goliath heron,extreme,Plants & Animals
463,What part of the cell holds the DNA?,,,,,Nucleus,extreme,Human Body & Biology
464,How many bones are in the human ear?,,,,,3,extreme,Human Body & Biology
465,What is the largest glacier in Europe?,,,,,Vatnajokull,extreme,Earth & Weather
466,What is the largest octopus species?,,,,,Giant Pacific octopus,extreme,Plants & Animals
467,What is the medical term for the spine?,,,,,Vertebral column,extreme,Human Body & Biology
468,What is the largest lake in the world?,,,,,Caspian Sea,extreme,Earth & Weather
469,What is the largest tuna species?,,,,,Atlantic bluefin,extreme,Plants & Animals
470,What is the largest joint in the human body?,,,,,The knee,extreme,Human Body & Biology
471,What is the largest atoll in the world?,,,,,Kwajalein Atoll,extreme,Earth & Weather
472,What is the heaviest parrot in the world?,,,,,Kakapo,extreme,Plants & Animals
473,Which is the largest salivary gland?,,,,,Parotid gland,extreme,Human Body & Biology
474,What is the largest glacier on Earth outside the ice sheets?,,,,,Lambert Glacier,extreme,Earth & Weather
475,What is the largest clam in the ocean?,,,,,Giant clam,extreme,Plants & Animals
476,How many pairs of spinal nerves leave the human spine?,,,,,31,extreme,Human Body & Biology
477,What is the largest gulf on Earth?,,,,,The Gulf of Mexico,extreme,Earth & Weather
478,What is the largest seahorse species?,,,,,Big-belly seahorse,extreme,Plants & Animals
479,How fast can nerve signals travel in the body?,,,,,120 meters per second,extreme,Human Body & Biology
480,What is the largest island country in the world?,,,,,Indonesia,extreme,Earth & Weather
481,What is the largest crab species?,,,,,Japanese spider crab,extreme,Plants & Animals
482,What is the largest vein in the human body?,,,,,The vena cava,extreme,Human Body & Biology
483,What is the largest cave by passage volume?,,,,,Son Doong,extreme,Earth & Weather
484,What is the largest starfish in the ocean?,,,,,Sunflower sea star,extreme,Plants & Animals
485,What is the largest cell in the human body?,,,,,The egg cell,extreme,Human Body & Biology
486,What is the largest lake in the Sahara region?,,,,,Lake Chad,extreme,Earth & Weather
487,What is the largest squid species?,,,,,Colossal squid,extreme,Plants & Animals
488,Which blood type is most common worldwide?,,,,,Type O,extreme,Human Body & Biology
489,What is the largest sand island in the world?,,,,,Fraser Island,extreme,Earth & Weather
490,What is the largest land snail species?,,,,,Giant African snail,extreme,Plants & Animals
491,What is the largest tendon in the human body?,,,,,The Achilles tendon,extreme,Human Body & Biology
492,What is the most famous fault line in California?,,,,,San Andreas Fault,extreme,Earth & Weather
493,What is the largest lobster species?,,,,,American lobster,extreme,Plants & Animals
494,About how many types of scent receptors does the human nose have?,,,,,400,extreme,Human Body & Biology
495,What is the strongest tidal current on Earth?,,,,,Saltstraumen,extreme,Earth & Weather
496,What is the largest member of the weasel family?,,,,,Wolverine,extreme,Plants & Animals
497,How many bones form the adult human skull?,,,,,22,extreme,Human Body & Biology
498,What is the largest volcanic crater lake in the world?,,,,,Lake Toba,extreme,Earth & Weather
499,What is the largest earthworm in the world?,,,,,Giant Gippsland earthworm,extreme,Plants & Animals
500,How many bones are in the human hand including the wrist?,,,,,27,extreme,Human Body & Biology
501,Which hurricane holds the wind speed record?,,,,,Hurricane Patricia,extreme,Earth & Weather
