# Subject: Science

ID,Question,Option A,Option B,Option C,Option D,Correct Answer,Level,Chapter
281,Which is the nearest open star cluster to Earth?,the Hyades,the Beehive Cluster,the Pleiades,,A,hard,Space & Astronomy
282,Who discovered nuclear fission?,Otto Frisch,Ida Noddack,Otto Hahn,,C,hard,Scientists & Discoveries
283,Which element burns with a lilac flame?,potassium,sodium,rubidium,,A,hard,Physics & Chemistry
284,Which planet has a moon named Enceladus?,Mimas,Saturn,Dione,,B,hard,Space & Astronomy
285,Who discovered the antibiotic streptomycin?,Selman Waksman,Gerhard Domagk,Alexander Fleming,,A,hard,Scientists & Discoveries
286,What are atoms of one element with different neutron counts called?,allotropes,ions,isotopes,,C,hard,Physics & Chemistry
287,What was the Great Dark Spot seen by Voyager 2?,a storm on Neptune,a lunar crater,a storm on Jupiter,,A,hard,Space & Astronomy
288,Who discovered the Zeeman effect?,Gustav Kirchhoff,Pieter Zeeman,Johannes Stark,,B,hard,Scientists & Discoveries
289,What is the usual oxidation state of oxygen in compounds?,plus two,minus one,minus two,,C,hard,Physics & Chemistry
290,Which planet has a moon named Miranda?,Proteus,Uranus,Nereid,,B,hard,Space & Astronomy
291,Who discovered the ABO blood groups?,Jean Dausset,William Harvey,Karl Landsteiner,,C,hard,Scientists & Discoveries
292,Which metal has the highest melting point?,molybdenum,tungsten,titanium,,B,hard,Physics & Chemistry
293,Which spacecraft flew past Pluto in 2015?,OSIRIS-REx,Dawn,New Horizons,,C,hard,Space & Astronomy
294,Who discovered hydrogen?,Henry Cavendish,Daniel Rutherford,Joseph Black,,A,hard,Scientists & Discoveries
295,Which gas gives volcanoes their sharp smell?,sulfur dioxide,methane,carbon monoxide,,A,hard,Physics & Chemistry
296,Which star cluster is nicknamed the Seven Sisters?,the Orion Nebula,the Hyades,the Pleiades,,C,hard,Space & Astronomy
297,Who discovered pulsars?,Martin Ryle,Jocelyn Bell Burnell,Thomas Gold,,B,hard,Scientists & Discoveries
298,Which is the lightest radioactive element?,radium,promethium,technetium,,C,hard,Physics & Chemistry
299,Who predicted the return of a famous comet?,Edmond Halley,Johannes Hevelius,Johann Encke,,A,hard,Space & Astronomy
300,In which country was the first Neanderthal skull found?,France,Germany,Belgium,,B,hard,Scientists & Discoveries
301,What is the half-life of carbon-14?,about 1600 years,about 704 million years,about 5730 years,about 12 years,C,expert,Physics & Chemistry
302,What is the approximate diameter of the Milky Way?,about 100000 light-years,about 1 million light-years,about 500000 light-years,about 10000 light-years,A,expert,Space & Astronomy
303,In which year did Newton publish the Principia?,1666,1687,1729,1619,B,expert,Scientists & Discoveries
304,What is the oxidation number of hydrogen in metal hydrides?,minus one,minus three,minus two,minus four,A,expert,Physics & Chemistry
305,What is the escape velocity of Earth?,about 3.4 kilometers per second,about 7.9 kilometers per second,about 11.2 kilometers per second,about 25 kilometers per second,C,expert,Space & Astronomy
306,Which region did Alexander von Humboldt explore in 1799?,an expedition to Siberia,a voyage to the South Seas,a survey of the Nile,an expedition to Latin America,D,expert,Scientists & Discoveries
307,What is the bond angle in a water molecule?,about 120 degrees,about 104.5 degrees,about 90 degrees,about 180 degrees,B,expert,Physics & Chemistry
308,Which moon is the most volcanically active?,Triton,Io,Enceladus,Rhea,B,expert,Space & Astronomy
309,Which scientist proposed the laws of inheritance?,Gregor Mendel,Rosalind Franklin,Charles Darwin,Thomas Hunt Morgan,A,expert,Scientists & Discoveries
310,What is the change from gas directly to solid called?,sublimation,condensation,crystallization,deposition,D,expert,Physics & Chemistry
311,How strong is gravity on the Moon compared with Earth?,about one sixth,about one third,about one tenth,about one half,A,expert,Space & Astronomy
312,Who discovered ultraviolet light?,William Herschel,Johann Wilhelm Ritter,Thomas Young,Heinrich Hertz,B,expert,Scientists & Discoveries
313,What is the name of element 118?,tennessine,nihonium,oganesson,moscovium,C,expert,Physics & Chemistry
314,Which spacecraft first flew by Jupiter?,Pioneer 11,Galileo,Voyager 1,Pioneer 10,D,expert,Space & Astronomy
315,Which crop did Barbara McClintock study?,maize,wheat,fruit flies,pea plants,A,expert,Scientists & Discoveries
316,Which law links gas pressure and volume at constant temperature?,Charles's law,Boyle's law,Gay-Lussac's law,Avogadro's law,B,expert,Physics & Chemistry
317,What is the approximate age of the universe?,about 4.6 billion years,about 100 billion years,about 1 billion years,about 13.8 billion years,D,expert,Space & Astronomy
318,In which year was DNA's double helix published?,1951,1962,1953,1944,C,expert,Scientists & Discoveries
319,Which process splits an atomic nucleus?,alpha decay,nuclear fission,radioactive decay,nuclear fusion,B,expert,Physics & Chemistry
320,What is the boundary around a black hole called?,the accretion disk,the singularity,the event horizon,the photon sphere,C,expert,Space & Astronomy
321,Who discovered the Raman effect?,C. V. Raman,Satyendra Bose,Homi Bhabha,Meghnad Saha,A,expert,Scientists & Discoveries
322,How many electrons fit in an f subshell?,14,6,10,18,A,expert,Physics & Chemistry
323,Which probe has flown through the Sun's corona?,Solar Orbiter,the Parker Solar Probe,SOHO,Ulysses,B,expert,Space & Astronomy
324,Who discovered the conservation of mass in reactions?,John Dalton,Joseph Proust,Humphry Davy,Antoine Lavoisier,D,expert,Scientists & Discoveries
325,Which element ends energy release in ordinary stellar fusion?,chlorine,uranium,aluminum,iron,D,expert,Physics & Chemistry
326,What was the first interstellar object found in our solar system?,Comet Elenin,Comet Halley,Oumuamua,Comet Borisov,C,expert,Space & Astronomy
327,Which astronomer lost part of his nose in a duel?,John Flamsteel,Tycho Brahe,Johannes Kepler,Johann Bayer,B,expert,Scientists & Discoveries
328,What is the chemical name of baking soda?,sodium carbonate,sodium chloride,sodium bicarbonate,sodium hydroxide,C,expert,Physics & Chemistry
329,What is the largest impact basin on the Moon?,the Orientale basin,the South Pole-Aitken basin,the Tycho crater,the Imbrium basin,B,expert,Space & Astronomy
330,In which year did Marie Curie win her second Nobel Prize?,1903,1898,1921,1911,D,expert,Scientists & Discoveries
331,What is the SI unit of electrical resistance?,the farad,the ohm,the henry,the tesla,B,expert,Physics & Chemistry
332,What are Saturn's rings mostly made of?,water ice,iron dust,methane ice,carbon grains,A,expert,Space & Astronomy
333,Who first sent radio signals across the Atlantic?,Reginald Fessenden,Oliver Lodge,Guglielmo Marconi,Heinrich Hertz,C,expert,Scientists & Discoveries
334,What is the typical pH of acid rain?,about 4 to 5,about 6 to 7,about 10 to 11,about 8 to 9,A,expert,Physics & Chemistry
335,How many planets spin retrograde from a north-side view?,none,two,fifteen,one,B,expert,Space & Astronomy
336,Who discovered that bacteria cause peptic ulcers?,Barry Marshall,Albert Sabin,Theodor Escherich,Robin Warren,A,expert,Scientists & Discoveries
337,What is the exact atomic mass of carbon-12?,exactly 12 unified mass units,about 11 unified mass units,about 14 unified mass units,about 13 unified mass units,A,expert,Physics & Chemistry
338,How fast does the ground move at the equator from Earth's spin?,about 107000 kilometers per hour,about 30 kilometers per hour,about 1670 kilometers per hour,about 300 kilometers per hour,D,expert,Space & Astronomy
339,Who discovered the Doppler effect?,Leon Foucault,Christian Doppler,Joseph Fourier,Ernst Mach,B,expert,Scientists & Discoveries
340,What does uranium-238 slowly decay into at the end of its chain?,carbon-14,thorium-232,nitrogen-14,lead-206,D,expert,Physics & Chemistry
341,What is the outer boundary of the Sun's wind called?,the heliopause,the magnetopause,the termination shock,the Kuiper cliff,A,expert,Space & Astronomy
342,Who showed that galaxies recede faster with distance?,Edwin Hubble,Vesto Slipher,Henrietta Leavitt,Milton Humason,A,expert,Scientists & Discoveries
343,Which element has atomic number 26?,chromium,cobalt,manganese,iron,D,expert,Physics & Chemistry
344,How hot is the Sun's core?,about 15 million kelvin,about 1 billion kelvin,about 1 million kelvin,about 5800 kelvin,C,expert,Space & Astronomy
345,Who discovered argon with Lord Rayleigh?,William Crookes,Heinrich Geissler,Daniel Bernoulli,William Ramsay,D,expert,Scientists & Discoveries
346,Which energy unit equals 1000 joules?,the kilojoule,the megajoule,the erg,the calorie,A,expert,Physics & Chemistry
347,What is the dark center of a shadow called?,the corona,the umbra,the antumbra,the penumbra,B,expert,Space & Astronomy
348,Who built the first reflecting telescope?,James Gregory,Hans Lippershey,Isaac Newton,Christiaan Huygens,C,expert,Scientists & Discoveries
349,Which rule fills electron orbitals lowest first?,the octet rule,the Aufbau principle,the Pauli exclusion principle,Hund's rule,B,expert,Physics & Chemistry
350,Which is the tallest volcano on Venus?,Maat Mons,Ozza Mons,Maxwell Montes,Sapas Mons,A,expert,Space & Astronomy
351,Who decoded the honeybee waggle dance?,Niko Tinbergen,Konrad Lorenz,Ivan Pavlov,Karl von Frisch,D,expert,Scientists & Discoveries
352,What is the rest mass of a photon?,zero,negative,small but nonzero,infinite,A,expert,Physics & Chemistry
353,In about how many billion years will the Milky Way meet Andromeda?,about 45 billion years,about 14 billion years,about 4.5 billion years,about 10 billion years,C,expert,Space & Astronomy
354,Who first measured Earth's density in 1798?,Nevil Maskelyne,Henry Cavendish,John Michell,Pierre-Simon Laplace,B,expert,Scientists & Discoveries
355,What is the change from solid directly to gas called?,deposition,freezing,vaporization,sublimation,D,expert,Physics & Chemistry
356,Which probe first visited Mercury?,Mariner 10,Mariner 4,Mariner 9,MESSENGER,A,expert,Space & Astronomy
357,Who discovered the moons Titania and Oberon?,William Herschel,Gerard Kuiper,Giovanni Cassini,Johann Bode,A,expert,Scientists & Discoveries
358,What bond links one water molecule to another?,an ionic bond,a hydrogen bond,a covalent bond,a metallic bond,B,expert,Physics & Chemistry
359,What was the first American space station?,Salyut 1,Mir,Tiangong,Skylab,D,expert,Space & Astronomy
360,Who invented the mercury barometer?,Otto von Guericke,Blaise Pascal,Evangelista Torricelli,Denis Papin,C,expert,Scientists & Discoveries
361,What quarks form a proton?,up up up,up down strange,up down down,up up down,D,expert,Physics & Chemistry
362,Which probe first landed on an asteroid?,NEAR Shoemaker,Rosetta,Hayabusa,Deep Impact,A,expert,Space & Astronomy
363,Who invented the Leyden jar?,Charles du Fay,Pieter van Musschenbroek,Luigi Galvani,Alessandro Volta,B,expert,Scientists & Discoveries
364,What is the decay chain of uranium-238 called?,the neptunium series,the actinium series,the uranium series,the thorium series,C,expert,Physics & Chemistry
365,Which quasar is the closest bright one to Earth?,PDS 456,3C 273,3C 9,Markarian 231,B,expert,Space & Astronomy
366,Who discovered cosmic rays?,Victor Hess,Werner Kolhorster,Theodor Wulf,Jacob Clay,A,expert,Scientists & Discoveries
367,Which thermodynamic process exchanges no heat?,an isobaric process,an adiabatic process,an isochoric process,an isothermal process,B,expert,Physics & Chemistry
368,Which was the first spacecraft to orbit Mercury?,BepiColombo,Venus Express,MESSENGER,Mariner 2,C,expert,Space & Astronomy
369,Who coined the word gene?,Erwin Chargaff,Thomas Hunt Morgan,Wilhelm Johannsen,Hugo de Vries,C,expert,Scientists & Discoveries
370,Which monatomic gas is most common in Earth's atmosphere?,neon,radon,argon,xenon,C,expert,Physics & Chemistry
371,Which method finds exoplanets by a star's wobble?,the transit method,direct imaging,the microlensing method,the radial velocity method,D,expert,Space & Astronomy
372,Who discovered jumping genes?,Alfred Hershey,Nettie Stevens,Oswald Avery,Barbara McClintock,D,expert,Scientists & Discoveries
373,What is the gain of electrons in chemistry called?,reduction,electrolysis,precipitation,electronegativity,A,expert,Physics & Chemistry
374,Which mission landed a probe on comet 67P?,Rosetta,Vega,New Horizons,Stardust,A,expert,Space & Astronomy
375,Who led the team that purified penicillin?,Ernst Chain,Howard Florey,Norman Heatley,Rene Dubos,B,expert,Scientists & Discoveries
376,Which quantity measures disorder in thermodynamics?,enthalpy,specific heat,free energy,entropy,D,expert,Physics & Chemistry
377,Which dwarf planet triggered Pluto's reclassification?,Sedna,Eris,Haumea,Quaoar,B,expert,Space & Astronomy
378,Who discovered that chromosomes determine sex?,Nettie Stevens,Clarence McClung,Edmund Beecher Wilson,August Weismann,A,expert,Scientists & Discoveries
379,Which law says total energy stays constant?,conservation of mass,conservation of momentum,conservation of energy,conservation of charge,C,expert,Physics & Chemistry
380,What was the 1990 Voyager 1 portrait of Earth called?,the Blue Marble,the Deep Field,Earthrise,the Pale Blue Dot,D,expert,Space & Astronomy
381,Who mapped fruit fly genes onto chromosomes?,Calvin Bridges,Alfred Sturtevant,Thomas Hunt Morgan,Hermann Muller,C,expert,Scientists & Discoveries
382,Which process separates crude oil into fractions?,decantation,chromatography,fractional distillation,filtration,C,expert,Physics & Chemistry
383,Which telescope array imaged the first black hole?,the Keck telescopes,the Very Large Telescope,the Event Horizon Telescope,the ALMA array,C,expert,Space & Astronomy
384,Who proved citrus cures scurvy?,William Stark,James Lind,James Cook,Gilbert Blane,B,expert,Scientists & Discoveries
385,Which constant links photon energy and frequency?,the Boltzmann constant,the Rydberg constant,the Avogadro constant,the Planck constant,D,expert,Physics & Chemistry
386,What was the first detected gravitational wave event called?,GW150914,GW151226,GW190521,GW170817,A,expert,Space & Astronomy
387,Who isolated sodium and potassium by electrolysis?,Jons Jacob Berzelius,Carl Scheele,Martin Klaproth,Humphry Davy,D,expert,Scientists & Discoveries
388,What is the triple-point temperature of water?,373.15 kelvin,253.16 kelvin,273.16 kelvin,298.15 kelvin,C,expert,Physics & Chemistry
389,Which constellation holds the south celestial pole?,Carina,Centaurus,Octans,Crux,C,expert,Space & Astronomy
390,Who discovered the capillaries?,Giorgio Baglivi,Jan Swammerdam,Marcello Malpighi,Camillo Golgi,C,expert,Scientists & Discoveries
391,What is light bending around a massive object called?,gravitational redshift,gravitational lensing,frame dragging,tidal locking,B,expert,Physics & Chemistry
392,Which known black hole is closest to Earth?,Gaia BH3,Cygnus X-1,V404 Cygni,Gaia BH1,D,expert,Space & Astronomy
393,Who discovered prions?,Stanley Prusiner,Robert Gallo,Carleton Gajdusek,Luc Montagnier,A,expert,Scientists & Discoveries
394,What is a solution that cannot dissolve more solute called?,an unsaturated solution,a saturated solution,a supersaturated solution,a colloidal solution,B,expert,Physics & Chemistry
395,Which human-made object is farthest from Earth?,Mariner 10,Pioneer 6,Cassini,Voyager 1,D,expert,Space & Astronomy
396,Who coined the term ecosystem?,Charles Elton,Aldo Leopold,Arthur Tansley,Ernst Haeckel,C,expert,Scientists & Discoveries
397,Which particle carries the electromagnetic force?,the photon,the Z boson,the gluon,the W boson,A,expert,Physics & Chemistry
398,How many constellations does the IAU recognize?,98,88,78,108,B,expert,Space & Astronomy
399,Who discovered vitamin C?,Casimir Funk,Frederick Hopkins,Christiaan Eijkman,Albert Szent-Gyorgyi,D,expert,Scientists & Discoveries
400,What is the SI unit of absorbed radiation dose?,the gray,the sievert,the curie,the roentgen,A,expert,Physics & Chemistry
401,What is the chemical symbol for gold?,,,,,Au,extreme,Space & Astronomy
402,What gas do plants absorb from the air for photosynthesis?,,,,,Carbon dioxide,extreme,Scientists & Discoveries
403,What is the lightest chemical element?,,,,,Hydrogen,extreme,Physics & Chemistry
404,What is the brightest star in the night sky?,,,,,Sirius,extreme,Space & Astronomy
405,Whose theories of special and general relativity changed physics?,,,,,Einstein,extreme,Scientists & Discoveries
406,Which gas makes up about 78 percent of the air?,,,,,Nitrogen,extreme,Physics & Chemistry
407,In which galaxy does Earth lie?,,,,,Milky Way,extreme,Space & Astronomy
408,Who described universal gravitation?,,,,,Newton,extreme,Scientists & Discoveries
409,What is the chemical symbol for iron?,,,,,Fe,extreme,Physics & Chemistry
410,Which star is closest to Earth?,,,,,The Sun,extreme,Space & Astronomy
411,Who discovered penicillin?,,,,,Fleming,extreme,Scientists & Discoveries
412,What is the hardest natural substance?,,,,,Diamond,extreme,Physics & Chemistry
413,What is the largest planet in the solar system?,,,,,Jupiter,extreme,Space & Astronomy
414,Who created the periodic table?,,,,,Mendeleev,extreme,Scientists & Discoveries
415,Which gas do plants take in for photosynthesis?,,,,,Carbon dioxide,extreme,Physics & Chemistry
416,What is a shooting star really?,,,,,Meteor,extreme,Space & Astronomy
417,Who discovered the neutron?,,,,,Chadwick,extreme,Scientists & Discoveries
418,What substance is H2O?,,,,,Water,extreme,Physics & Chemistry
419,Which planet is called the Red Planet?,,,,,Mars,extreme,Space & Astronomy
420,Who discovered radium with Pierre?,,,,,Curie,extreme,Scientists & Discoveries
421,What is the chemical symbol for potassium?,,,,,K,extreme,Physics & Chemistry
422,Which planet orbits closest to the Sun?,,,,,Mercury,extreme,Space & Astronomy
423,Who patented the telephone?,,,,,Bell,extreme,Scientists & Discoveries
424,Which metal is most abundant in the Earth's crust?,,,,,Aluminum,extreme,Physics & Chemistry
425,Which planet is farthest from the Sun?,,,,,Neptune,extreme,Space & Astronomy
426,Who developed the process of pasteurization?,,,,,Pasteur,extreme,Scientists & Discoveries
427,What is the lightest metal?,,,,,Lithium,extreme,Physics & Chemistry
428,Which large galaxy will collide with the Milky Way?,,,,,Andromeda,extreme,Space & Astronomy
429,Who reached the Americas from Europe in 1492?,,,,,Columbus,extreme,Scientists & Discoveries
430,What is the chemical symbol for copper?,,,,,Cu,extreme,Physics & Chemistry
431,What is the largest moon of Saturn?,,,,,Titan,extreme,Space & Astronomy
432,Who discovered X-rays?,,,,,Roentgen,extreme,Scientists & Discoveries
433,Which element makes up diamond and graphite?,,,,,Carbon,extreme,Physics & Chemistry
434,What force keeps planets in orbit?,,,,,Gravity,extreme,Space & Astronomy
435,Who discovered the electron?,,,,,Thomson,extreme,Scientists & Discoveries
436,What is the pH of pure water?,,,,,7,extreme,Physics & Chemistry
437,What is the giant canyon system on Mars called?,,,,,Valles Marineris,extreme,Space & Astronomy
438,Who perfected the practical light bulb?,,,,,Edison,extreme,Scientists & Discoveries
439,Which element is the most reactive nonmetal?,,,,,Fluorine,extreme,Physics & Chemistry
440,Which planet is the hottest in our solar system?,,,,,Venus,extreme,Space & Astronomy
441,Who first charted the shape of the Milky Way?,,,,,William Herschel,extreme,Scientists & Discoveries
442,What is the chemical symbol for silver?,,,,,Ag,extreme,Physics & Chemistry
443,Which planet hosts the Great Red Spot?,,,,,Jupiter,extreme,Space & Astronomy
444,What gas makes up most of Earth atmosphere?,,,,,Nitrogen,extreme,Scientists & Discoveries
445,What is the strongest known acid?,,,,,Fluoroantimonic acid,extreme,Physics & Chemistry
446,Which dwarf planet is the most massive?,,,,,Eris,extreme,Space & Astronomy
447,Who placed the Sun at the center of the solar system?,,,,,Copernicus,extreme,Scientists & Discoveries
448,Which gas dominates the Sun by mass?,,,,,Hydrogen,extreme,Physics & Chemistry
449,Which planet is known to support life?,,,,,Earth,extreme,Space & Astronomy
450,Who built the first refracting telescope?,,,,,Hans Lippershey,extreme,Scientists & Discoveries
451,What is the chemical symbol for calcium?,,,,,Ca,extreme,Physics & Chemistry
452,What is the largest object in the asteroid belt?,,,,,Ceres,extreme,Space & Astronomy
453,Who discovered the noble gas radon?,,,,,Ernst Dorn,extreme,Scientists & Discoveries
454,What is the rarest naturally occurring element on Earth?,,,,,Astatine,extreme,Physics & Chemistry
455,What is the largest constellation in the sky?,,,,,Hydra,extreme,Space & Astronomy
456,Who invented the vacuum flask?,,,,,James Dewar,extreme,Scientists & Discoveries
457,Which metal conducts electricity the best?,,,,,Silver,extreme,Physics & Chemistry
458,What is the nearest star system to the Sun?,,,,,Alpha Centauri,extreme,Space & Astronomy
459,Who proposed the primeval atom idea behind the Big Bang?,,,,,Georges Lemaitre,extreme,Scientists & Discoveries
460,What is the lightest of the noble gases?,,,,,Helium,extreme,Physics & Chemistry
461,What is the largest moon in the solar system?,,,,,Ganymede,extreme,Space & Astronomy
462,Which group of elements barely reacts at all?,,,,,Noble gases,extreme,Physics & Chemistry
463,Which planet has the shortest day?,,,,,Jupiter,extreme,Space & Astronomy
464,Who discovered the malaria parasite?,,,,,Alphonse Laveran,extreme,Scientists & Discoveries
465,What is the chemical symbol for helium?,,,,,He,extreme,Physics & Chemistry
466,What is the largest known nebula near our galaxy?,,,,,Tarantula Nebula,extreme,Space & Astronomy
467,Who solved the structure of DNA together with Crick?,,,,,Watson,extreme,Scientists & Discoveries
468,Which noble gas is the heaviest?,,,,,Radon,extreme,Physics & Chemistry
469,What is the most massive known star?,,,,,R136a1,extreme,Space & Astronomy
470,Who measured the electron's charge with oil drops?,,,,,Robert Millikan,extreme,Scientists & Discoveries
471,Which element is the only liquid nonmetal at room temperature?,,,,,Bromine,extreme,Physics & Chemistry
472,What is the largest impact basin on Mars?,,,,,Hellas Basin,extreme,Space & Astronomy
473,Who invented the Celsius temperature scale?,,,,,Anders Celsius,extreme,Scientists & Discoveries
474,What is the chemical symbol for nitrogen?,,,,,N,extreme,Physics & Chemistry
475,Which exoplanet orbits the hottest known star system?,,,,,KELT-9b,extreme,Space & Astronomy
476,Who coined the phrase Big Bang?,,,,,Fred Hoyle,extreme,Scientists & Discoveries
477,What is the most abundant organic compound on Earth?,,,,,Cellulose,extreme,Physics & Chemistry
478,What is the tallest mountain in the solar system?,,,,,Olympus Mons,extreme,Space & Astronomy
479,Who discovered the proton's home in the nucleus?,,,,,Ernest Rutherford,extreme,Scientists & Discoveries
480,What is the chemical symbol for lead?,,,,,Pb,extreme,Physics & Chemistry
481,What is the largest single-dish radio telescope on Earth?,,,,,FAST,extreme,Space & Astronomy
482,Who explained the true nature of Saturn's rings?,,,,,Christiaan Huygens,extreme,Scientists & Discoveries
483,What is the lightest solid material known?,,,,,Aerogel,extreme,Physics & Chemistry
484,Which red supergiant is the nearest supernova candidate?,,,,,Betelgeuse,extreme,Space & Astronomy
485,Who discovered the laws of electrolysis?,,,,,Michael Faraday,extreme,Scientists & Discoveries
486,Which stable noble gas is rarest in the air?,,,,,Xenon,extreme,Physics & Chemistry
487,What is the biggest storm observed in our solar system?,,,,,The Great Red Spot,extreme,Space & Astronomy
488,Who is called the father of genetics?,,,,,Gregor Mendel,extreme,Scientists & Discoveries
489,What is the chemical symbol for oxygen?,,,,,O,extreme,Physics & Chemistry
490,What is the largest known galaxy discovered in 2022?,,,,,Alcyoneus,extreme,Space & Astronomy
491,Who discovered ultraviolet radiation?,,,,,Johann Ritter,extreme,Scientists & Discoveries
492,What is the lightest particle that carries electric charge?,,,,,Electron,extreme,Physics & Chemistry
493,What is the largest moon of Neptune?,,,,,Triton,extreme,Space & Astronomy
494,Who discovered uranium's natural radioactivity?,,,,,Henri Becquerel,extreme,Scientists & Discoveries
495,What is the chemical symbol for tin?,,,,,Sn,extreme,Physics & Chemistry
496,What is the largest impact basin on Mercury?,,,,,Caloris Basin,extreme,Space & Astronomy
497,Who explained the photoelectric effect in 1905?,,,,,Albert Einstein,extreme,Scientists & Discoveries
498,Which element makes up most of Earth by mass?,,,,,Iron,extreme,Physics & Chemistry
499,Which star shines brightest in the constellation Orion?,,,,,Rigel,extreme,Space & Astronomy
